III,V,ABP,RESP
1571,2848,6552,4785
1573,2851,6482,4700
1571,2848,6398,4629
1564,2875,6307,4557
1571,2944,6245,4504
1580,3006,6170,4442
1592,3041,6091,4379
1585,3046,5985,4294
1571,3041,5886,4222
1551,3034,5776,4154
1550,3041,5682,4097
1558,3051,5575,4020
1571,3041,5477,3941
1559,2997,5364,3854
1529,2944,5272,3784
1477,2883,5183,3715
1403,2800,5119,3659
1265,2692,5053,3596
1089,2607,5016,3534
974,2522,4996,3463
1068,2365,5016,3409
1370,2079,5039,3360
1738,1738,5067,3315
2002,1421,5068,3251
2199,1158,5067,3190
2506,904,5057,3126
3037,627,5067,3065
3631,252,5069,2985
4021,-241,5067,2909
4098,-738,5038,2838
4021,-965,5016,2784
3984,-807,4987,2721
4021,-386,4965,2658
4042,61,4928,2591
4021,483,4914,2533
4004,913,4908,2470
4021,1352,4914,2408
4033,1695,4891,2342
4021,1931,4863,2283
4006,2123,4828,2220
4021,2365,4811,2158
4047,2639,4783,2090
4021,2896,4760,2033
3851,3075,4729,1981
3476,3186,4709,1939
2900,3241,4679,1891
2220,3282,4658,1845
1566,3344,4628,1797
1047,3475,4607,1751
686,3652,4576,1701
461,3813,4556,1658
331,3905,4526,1611
293,3958,4504,1564
321,4007,4472,1510
377,4055,4453,1470
404,4077,4426,1439
398,4103,4402,1407
372,4145,4365,1360
356,4199,4351,1314
343,4227,4346,1277
335,4248,4351,1251
323,4269,4328,1219
314,4296,4300,1188
296,4296,4265,1158
272,4296,4248,1126
238,4306,4221,1079
209,4344,4197,1032
186,4371,4163,994
168,4392,4146,970
140,4407,4135,941
105,4441,4146,907
69,4469,4150,870
42,4489,4146,844
15,4483,4117,827
-21,4489,4095,813
-66,4519,4068,787
-105,4586,4044,751
-136,4634,4006,711
-168,4634,3992,688
-200,4568,3990,674
-209,4489,3992,657
-193,4423,3963,625
-168,4392,3941,594
-152,4366,3929,574
-126,4344,3941,563
-67,4303,3938,548
21,4248,3941,532
103,4157,3937,516
168,4055,3941,500
224,3947,3929,481
293,3862,3941,469
373,3784,3974,468
461,3717,4044,469
546,3629,4124,458
628,3524,4248,438
704,3395,4394,418
775,3282,4556,407
839,3178,4697,402
901,3089,4863,407
956,3001,5041,411
1005,2944,5221,407
1052,2897,5353,389
1110,2848,5477,375
1176,2781,5599,372
1236,2751,5733,375
1274,2766,5836,374
1298,2800,5938,375
1324,2788,6036,387
1361,2751,6142,407
1396,2726,6221,414
1424,2751,6296,407
1443,2782,6353,397
1466,2800,6398,407
1489,2806,6401,426
1508,2848,6398,438
1512,2891,6392,435
1508,2896,6398,438
1502,2854,6376,454
1508,2848,6347,469
1518,2893,6310,469
1529,2944,6296,469
1530,2943,6270,482
1529,2944,6245,500
1526,2983,6208,504
1529,3041,6193,500
1535,3052,6172,507
1550,3041,6142,532
1563,3036,6082,554
1571,3041,6040,563
1568,3028,6008,560
1571,3041,5989,563
1572,3101,5938,575
1571,3186,5886,594
1563,3212,5830,610
1571,3186,5784,626
1592,3157,5709,640
1613,3186,5630,657
1613,3240,5544,672
1613,3282,5477,688
1626,3298,5398,703
1654,3331,5323,719
1671,3369,5224,734
1675,3379,5119,751
1672,3330,4999,766
1675,3282,4914,782
1676,3271,4850,796
1675,3282,4811,813
1670,3251,4767,829
1675,3186,4760,844
1680,3120,4776,856
1675,3089,4811,876
1647,3066,4829,904
1613,3041,4863,938
1583,2995,4894,960
1571,2944,4914,970
1566,2884,4885,976
1571,2848,4863,1001
1572,2848,4854,1035
1571,2896,4863,1063
1559,2938,4837,1076
1550,2944,4811,1095
1538,2910,4798,1125
1529,2896,4811,1157
1520,2912,4795,1173
1529,2944,4760,1188
1549,2948,4716,1215
1571,2944,4709,1251
1573,2942,4709,1273
1571,2944,4709,1282
1568,2920,4681,1290
1571,2896,4658,1314
1567,2898,4630,1344
1571,2944,4607,1376
1575,2983,4570,1396
1571,2993,4556,1407
1547,2978,4551,1416
1529,2993,4556,1439
1524,3025,4531,1470
1529,3041,4504,1501
1532,3012,4473,1518
1550,2993,4453,1532
1576,3006,4419,1546
1592,3041,4402,1564
1579,3046,4395,1577
1571,3041,4402,1595
1586,3037,4381,1613
1613,3041,4351,1626
1616,3034,4314,1625
1613,3041,4300,1626
1622,3065,4276,1635
1654,3089,4248,1658
1673,3086,4209,1676
1675,3089,4197,1689
1672,3127,4195,1691
1696,3186,4197,1689
1719,3210,4172,1683
1717,3186,4146,1689
1679,3136,4115,1703
1654,3089,4095,1720
1649,3029,4062,1723
1634,2944,4044,1720
1543,2838,4035,1716
1403,2751,4044,1720
1288,2687,4027,1721
1298,2607,3992,1720
1444,2414,3949,1716
1675,2076,3941,1720
1895,1643,3945,1723
2073,1255,3941,1720
2250,966,3908,1703
2534,724,3890,1689
2953,389,3887,1682
3435,-97,3890,1689
3821,-701,3862,1690
4021,-1255,3839,1689
4052,-1569,3830,1684
4021,-1496,3839,1689
4005,-1104,3818,1692
4021,-579,3788,1689
4031,-114,3768,1671
4021,290,3788,1658
4009,688,3799,1652
4021,1110,3788,1658
4033,1470,3749,1658
4021,1738,3737,1658
4000,1966,3738,1654
4021,2269,3737,1658
4064,2626,3704,1658
4021,2944,3685,1658
3778,3146,3683,1653
3330,3282,3685,1658
2739,3393,3656,1661
2094,3475,3634,1658
1482,3523,3629,1639
1005,3620,3634,1626
693,3803,3608,1622
503,4006,3583,1626
367,4132,3572,1625
293,4199,3583,1626
292,4267,3580,1627
335,4344,3583,1626
352,4381,3584,1611
335,4392,3583,1595
318,4407,3553,1587
335,4441,3532,1595
356,4461,3526,1599
356,4489,3532,1595
335,4530,3509,1578
335,4586,3481,1564
358,4616,3464,1557
377,4634,3481,1564
361,4633,3488,1568
335,4634,3481,1564
321,4636,3449,1546
314,4682,3429,1532
289,4742,3419,1527
251,4779,3429,1532
218,4754,3429,1533
188,4730,3429,1532
145,4726,3419,1529
84,4730,3429,1532
23,4688,3447,1533
-21,4634,3481,1532
-53,4594,3487,1529
-84,4586,3481,1532
-124,4563,3460,1535
-168,4537,3481,1532
-207,4508,3522,1516
-230,4489,3583,1501
-238,4445,3636,1494
-230,4392,3737,1501
-220,4336,3887,1504
-209,4296,4095,1501
-191,4235,4311,1494
-147,4151,4556,1501
-84,4043,4807,1516
-21,3958,5067,1532
28,3885,5296,1534
84,3813,5528,1532
160,3711,5754,1530
251,3620,5989,1532
337,3555,6192,1530
419,3524,6398,1532
502,3479,6598,1533
586,3427,6808,1532
661,3355,6987,1527
733,3282,7166,1532
805,3199,7338,1547
880,3137,7524,1564
951,3086,7671,1565
1026,3041,7780,1564
1096,2980,7835,1562
1152,2944,7883,1564
1191,2934,7910,1559
1236,2944,7934,1564
1290,2940,7927,1578
1340,2944,7934,1595
1378,2949,7945,1597
1424,2944,7985,1595
1482,2909,8008,1593
1529,2896,8036,1595
1548,2927,8051,1590
1571,2993,8087,1595
1618,3031,8111,1609
1675,3041,8139,1626
1706,3034,8137,1629
1717,3041,8139,1626
1725,3042,8127,1623
1738,3041,8139,1626
1739,3020,8137,1623
1738,2993,8139,1626
1744,2957,8108,1637
1759,2944,8087,1658
1758,2945,8056,1664
1738,2944,8036,1658
1703,2905,7986,1648
1675,2848,7934,1658
1658,2799,7868,1675
1654,2800,7831,1689
1647,2823,7784,1686
1634,2848,7729,1689
1616,2846,7628,1701
1613,2848,7524,1720
1616,2861,7411,1722
1613,2896,7320,1720
1590,2923,7212,1726
1571,2944,7115,1751
1564,2948,7005,1773
1571,2944,6910,1783
1571,2932,6787,1777
1571,2944,6654,1783
1570,2982,6492,1797
1571,3041,6347,1814
1561,3078,6204,1814
1550,3089,6091,1814
1537,3067,5975,1821
1529,3041,5886,1845
1516,3023,5810,1865
1508,3041,5784,1877
1503,3070,5772,1874
1508,3089,5784,1877
1507,3068,5793,1885
1508,3041,5835,1908
1512,3027,5869,1927
1529,3041,5886,1939
1537,3047,5854,1935
1529,3041,5835,1939
1514,3027,5827,1950
1529,3041,5835,1970
1558,3068,5809,1984
1571,3089,5784,2002
1551,3072,5755,2017
1550,3041,5733,2033
1586,3020,5678,2042
1634,3041,5630,2064
1648,3084,5592,2094
1654,3137,5579,2127
1685,3171,5550,2141
1738,3186,5528,2158
1765,3167,5500,2183
1759,3137,5477,2221
1740,3104,5424,2242
1738,3089,5375,2252
1747,3070,5333,2258
1759,3041,5323,2283
1762,2989,5302,2314
1759,2944,5272,2346
1742,2913,5215,2360
1717,2896,5170,2377
1689,2857,5130,2399
1675,2800,5119,2439
1668,2734,5097,2475
1654,2703,5067,2502
1628,2696,5009,2513
1613,2703,4965,2533
1612,2713,4928,2560
1613,2751,4914,2596
1592,2791,4886,2624
1571,2800,4863,2658
1563,2764,4830,2690
1571,2751,4811,2721
1570,2777,4782,2734
1571,2800,4760,2752
1569,2773,4728,2776
1571,2751,4709,2815
1564,2783,4680,2846
1571,2848,4658,2877
1583,2886,4626,2904
1592,2896,4607,2940
1572,2888,4579,2970
1550,2848,4556,3002
1532,2769,4520,3029
1508,2703,4504,3065
1420,2661,4498,3095
1277,2607,4504,3128
1148,2509,4484,3153
1152,2413,4453,3190
1307,2297,4413,3223
1550,2076,4402,3253
1767,1713,4399,3264
1948,1352,4402,3284
2144,1101,4378,3311
2450,917,4351,3346
2879,632,4316,3363
3372,193,4300,3378
3789,-351,4274,3388
4021,-869,4248,3409
4061,-1223,4212,3422
4021,-1255,4197,3440
4002,-948,4192,3452
4021,-434,4197,3472
4031,67,4176,3483
4021,483,4146,3503
4012,855,4108,3518
4021,1255,4095,3534
4028,1633,4089,3532
4021,1931,4095,3534
4009,2154,4076,3540
4021,2413,4044,3565
4045,2734,4001,3583
4021,3041,3992,3597
3858,3217,3995,3594
3497,3282,3992,3597
2936,3316,3960,3602
2262,3379,3941,3628
1615,3449,3938,3647
1131,3524,3941,3659
823,3608,3914,3652
628,3717,3890,3659
479,3837,3881,3672
398,3958,3890,3690
398,4039,3871,3688
440,4055,3839,3690
447,4017,3802,3698
419,4006,3788,3722
386,4045,3778,3734
377,4103,3788,3753
368,4126,3792,3767
356,4151,3788,3784
340,4193,3757,3782
335,4248,3737,3784
326,4272,3728,3791
314,4296,3737,3816
293,4321,3732,3830
272,4344,3737,3847
249,4336,3737,3856
230,4344,3737,3878
211,4383,3708,3892
188,4441,3685,3909
158,4466,3673,3917
126,4489,3685,3941
99,4527,3685,3966
84,4586,3685,4003
69,4617,3678,4022
42,4634,3685,4035
-2,4634,3683,4038
-42,4634,3685,4066
-68,4622,3678,4097
-84,4634,3685,4128
-106,4648,3683,4138
-126,4634,3685,4160
-128,4561,3674,4187
-105,4489,3685,4222
-73,4450,3715,4235
-42,4441,3788,4253
-4,4404,3875,4275
63,4344,3992,4316
151,4256,4124,4344
230,4151,4300,4379
283,4020,4493,4405
335,3910,4709,4441
409,3829,4910,4465
503,3765,5119,4504
591,3658,5318,4545
670,3524,5528,4597
745,3398,5713,4628
817,3331,5886,4660
875,3273,6033,4684
921,3186,6193,4723
962,3052,6347,4750
1005,2944,6501,4785
1047,2881,6626,4811
1089,2848,6757,4848
1130,2794,6880,4873
1173,2751,7012,4910
1213,2735,7118,4938
1257,2751,7217,4973
1300,2753,7280,4996
1340,2751,7320,5035
1366,2746,7315,5067
1382,2751,7320,5098
1397,2746,7334,5106
1424,2751,7371,5129
1457,2753,7377,5156
1487,2751,7371,5192
1502,2736,7353,5203
1508,2751,7371,5223
1506,2797,7393,5246
1508,2848,7422,5286
1513,2855,7420,5302
1529,2848,7422,5317
1543,2855,7415,5324
1550,2896,7422,5348
1538,2929,7401,5360
1529,2944,7371,5379
1537,2938,7313,5389
1571,2944,7268,5411
1601,2960,7213,5421
1613,2993,7166,5442
1600,3018,7105,5453
1592,3041,7064,5473
1590,3056,7013,5481
1592,3089,6961,5504
1579,3134,6878,5519
1571,3186,6808,5536
1579,3202,6730,5530
1613,3186,6654,5536
1641,3160,6546,5542
1654,3186,6449,5567
1657,3256,6346,5578
1675,3331,6245,5598
1702,3347,6109,5609
1717,3331,5989,5630
1700,3316,5877,5637
1675,3331,5784,5661
1665,3326,5668,5676
1675,3282,5579,5692
1680,3214,5512,5683
1675,3186,5477,5692
1662,3190,5433,5704
1654,3186,5426,5723
1638,3124,5442,5717
1613,3041,5477,5723
1582,2973,5476,5733
1571,2944,5477,5755
1572,2918,5474,5750
1571,2896,5477,5755
1550,2882,5446,5763
1529,2896,5426,5786
1520,2904,5416,5784
1529,2896,5426,5786
1531,2865,5402,5780
1529,2848,5375,5786
1524,2842,5340,5775
1529,2848,5323,5786
1530,2844,5292,5799
1529,2848,5272,5817
1523,2848,5246,5799
1529,2848,5221,5786
1540,2836,5166,5775
1550,2848,5119,5786
1541,2873,5080,5781
1529,2896,5067,5786
1520,2891,5041,5784
1529,2896,5016,5786
1541,2920,4982,5763
1550,2944,4965,5755
1543,2927,4938,5749
1529,2896,4914,5755
1510,2880,4878,5734
1508,2896,4863,5723
1522,2918,4840,5715
1550,2944,4811,5723
1565,2955,4754,5707
1571,2944,4709,5692
1559,2924,4673,5669
1550,2944,4658,5661
1541,3004,4629,5640
1550,3041,4607,5630
1560,3007,4578,5611
1571,2944,4556,5598
1560,2905,4519,5564
1529,2896,4504,5536
1451,2877,4499,5499
1340,2848,4504,5473
1241,2800,4480,5434
1257,2703,4453,5411
1412,2490,4421,5388
1654,2172,4402,5379
1867,1809,4372,5349
2031,1496,4351,5317
2211,1244,4323,5275
2513,1014,4300,5254
2949,710,4263,5224
3435,290,4248,5192
3820,-246,4244,5138
4021,-772,4248,5098
4053,-1126,4224,5060
4021,-1158,4197,5035
4005,-900,4166,4989
4021,-483,4146,4942
4031,-52,4114,4886
4021,386,4095,4848
4009,844,4086,4800
4021,1303,4095,4754
4034,1668,4078,4697
4021,1931,4044,4660
4000,2146,4000,4625
4021,2413,3992,4597
4059,2729,3996,4549
4000,3041,3992,4504
3739,3260,3958,4452
3288,3379,3941,4410
2715,3427,3940,4356
2094,3475,3941,4316
1496,3550,3910,4279
1026,3668,3890,4253
722,3808,3887,4208
545,3958,3890,4160
421,4092,3860,4103
356,4199,3839,4066
352,4251,3835,4030
377,4248,3839,4003
373,4209,3809,3959
356,4199,3788,3909
356,4233,3784,3851
377,4296,3788,3816
377,4333,3758,3784
356,4344,3737,3753
335,4336,3732,3701
335,4344,3737,3659
332,4360,3708,3624
314,4392,3685,3597
284,4416,3680,3548
272,4441,3685,3503
274,4454,3658,3463
272,4489,3634,3440
252,4546,3627,3398
230,4634,3634,3346
225,4700,3610,3288
230,4730,3583,3253
220,4721,3568,3221
188,4730,3583,3190
153,4757,3584,3140
126,4779,3583,3096
99,4744,3575,3057
63,4682,3583,3034
18,4620,3580,3001
-21,4586,3583,2971
-47,4544,3577,2935
-63,4489,3583,2909
-83,4401,3577,2875
-105,4296,3583,2846
-117,4170,3592,2810
-105,4055,3634,2784
-75,3947,3691,2760
-42,3862,3788,2752
-9,3779,3913,2739
42,3717,4095,2721
112,3649,4294,2685
188,3572,4504,2658
259,3468,4696,2638
335,3379,4914,2627
420,3315,5142,2607
503,3282,5375,2596
574,3238,5560,2590
649,3186,5733,2596
735,3125,5901,2585
817,3089,6091,2565
880,3060,6254,2539
942,3041,6398,2533
1015,3012,6517,2533
1089,2993,6654,2533
1139,2966,6785,2516
1173,2944,6910,2502
1210,2913,6992,2494
1257,2896,7064,2502
1294,2887,7114,2505
1319,2896,7166,2502
1343,2896,7192,2484
1382,2896,7217,2471
1422,2890,7219,2462
1445,2896,7217,2471
1450,2895,7200,2476
1466,2896,7217,2471
1498,2902,7243,2449
1529,2944,7268,2439
1539,2999,7257,2438
1550,3041,7268,2439
1576,3042,7293,2422
1613,3041,7320,2408
1636,3053,7293,2403
1654,3089,7268,2408
1680,3128,7256,2396
1717,3186,7268,2377
1744,3230,7245,2356
1759,3234,7217,2346
1760,3194,7184,2330
1759,3186,7166,2314
1755,3214,7116,2295
1759,3234,7064,2283
1763,3203,7003,2266
1759,3186,6961,2252
1738,3196,6905,2234
1717,3186,6859,2221
1697,3106,6789,2203
1675,3041,6705,2189
1641,3034,6588,2172
1613,3041,6501,2158
1597,2989,6424,2140
1592,2944,6347,2127
1580,2969,6217,2109
1571,3041,6091,2095
1561,3063,5976,2077
1550,3041,5886,2064
1525,3023,5775,2048
1508,3041,5682,2033
1502,3048,5596,2012
1508,3041,5528,2002
1507,3029,5450,1998
1508,3041,5426,2002
1509,3059,5442,1991
1508,3089,5477,1970
1494,3115,5471,1945
1487,3137,5477,1939
1492,3126,5499,1940
1508,3089,5528,1939
1511,3044,5504,1920
1508,3041,5477,1908
1504,3066,5464,1904
1508,3089,5477,1908
1507,3069,5455,1904
1508,3041,5426,1908
1511,3028,5391,1911
1529,3041,5375,1908
1550,3044,5342,1886
1571,3041,5323,1877
1575,3034,5314,1886
1571,3041,5323,1908
1562,3057,5303,1911
1571,3089,5272,1908
1588,3107,5233,1904
1613,3089,5221,1908
1629,3045,5200,1903
1654,3041,5170,1908
1672,3103,5112,1921
1675,3186,5067,1939
1657,3216,5031,1941
1654,3186,5016,1939
1670,3119,4988,1936
1675,3041,4965,1939
1605,2944,4933,1936
1466,2848,4914,1939
1320,2770,4884,1950
1277,2703,4863,1970
1376,2556,4831,1976
1592,2269,4811,1970
1832,1870,4781,1960
2052,1496,4760,1970
2252,1199,4730,1988
2513,917,4709,2002
2885,523,4678,1998
3351,0,4658,2002
3774,-603,4628,2014
4021,-1158,4607,2033
4065,-1522,4575,2035
4021,-1545,4556,2033
4001,-1256,4528,2030
4021,-821,4504,2033
4031,-409,4468,2029
4021,0,4453,2033
4013,451,4447,2045
4021,917,4453,2064
4026,1280,4432,2068
4021,1545,4402,2064
4014,1795,4363,2058
4021,2124,4351,2064
4035,2497,4346,2067
4021,2848,4351,2064
3886,3095,4331,2048
3539,3234,4300,2033
2959,3288,4258,2024
2262,3331,4248,2033
1614,3400,4248,2039
1131,3524,4248,2033
793,3683,4218,2011
545,3862,4197,2002
357,4025,4188,2002
272,4151,4197,2002
283,4219,4179,1983
335,4248,4146,1970
351,4260,4106,1968
335,4296,4095,1970
322,4344,4092,1954
335,4392,4095,1939
336,4417,4072,1934
314,4441,4044,1939
287,4462,4006,1927
293,4489,3992,1908
313,4503,3987,1887
314,4537,3992,1877
284,4596,3973,1860
272,4682,3941,1845
293,4732,3900,1828
314,4730,3890,1814
288,4689,3890,1795
230,4682,3890,1783
185,4717,3861,1769
168,4779,3839,1751
154,4811,3827,1718
126,4827,3839,1689
86,4828,3838,1668
42,4827,3839,1658
-8,4789,3832,1642
-63,4730,3839,1626
-118,4654,3834,1609
-168,4586,3839,1595
-207,4510,3834,1577
-230,4441,3839,1564
-244,4363,3831,1548
-251,4296,3839,1532
-252,4248,3849,1511
-230,4248,3890,1501
-191,4234,3945,1500
-147,4151,4044,1501
-109,3991,4159,1487
-63,3862,4300,1470
8,3799,4438,1453
105,3765,4607,1439
204,3677,4795,1418
293,3572,5016,1407
373,3486,5223,1406
461,3427,5426,1407
555,3349,5603,1393
649,3282,5784,1376
735,3244,5941,1360
817,3234,6091,1345
894,3194,6213,1324
963,3137,6347,1314
1017,3079,6487,1314
1068,3041,6654,1314
1126,2992,6796,1288
1194,2944,6910,1251
1259,2904,6981,1224
1319,2896,7064,1220
1367,2894,7144,1212
1403,2896,7217,1188
1432,2888,7244,1152
1466,2896,7268,1126
1501,2914,7290,1111
1529,2944,7320,1095
1546,2952,7318,1063
1571,2944,7320,1032
1605,2929,7315,1012
1634,2944,7320,1001
1642,2983,7306,976
1654,3041,7320,938
1688,3076,7343,900
1738,3089,7371,876
1765,3082,7349,852
1759,3089,7320,813
1738,3096,7287,761
1738,3089,7268,719
1758,3057,7218,690
1780,3041,7166,657
1778,3041,7106,608
1759,3041,7064,563
1735,3013,7006,532
1717,2993,6961,500
1697,2974,6908,454
1675,2944,6859,407
1650,2897,6779,374
1634,2896,6705,344
1620,2931,6624,299
1613,2944,6552,250
1602,2902,6449,214
1592,2896,6347,188
1577,2965,6235,148
1571,3041,6142,94
1568,3019,6035,40
1571,2944,5938,0
1562,2908,5829,-31
1550,2944,5733,-63
1534,2979,5621,-103
1529,2993,5528,-156
1527,3002,5451,-210
1529,3041,5426,-250
1526,3061,5417,-278
1529,3041,5426,-313
1530,2995,5417,-361
1529,2993,5426,-407
1516,3023,5440,-439
1508,3041,5477,-469
1503,3010,5486,-504
1508,2993,5477,-532
1512,3014,5439,-545
1529,3041,5426,-563
1550,3004,5420,-594
1571,2944,5426,-626
1573,2916,5401,-641
1571,2944,5375,-657
1568,2988,5340,-686
1571,3041,5323,-719
1568,3080,5294,-737
1571,3089,5272,-751
1584,3057,5241,-777
1613,3041,5221,-813
1637,3058,5190,-835
1654,3089,5170,-844
1662,3104,5141,-855
1675,3137,5119,-876
1699,3181,5085,-896
1738,3186,5067,-907
1762,3128,5043,-907
1759,3089,5016,-907
1729,3111,4960,-915
1717,3137,4914,-938
1725,3102,4876,-961
1738,3041,4863,-970
1722,2998,4835,-965
1696,2944,4811,-970
1663,2845,4779,-986
1613,2751,4760,-1001
1499,2688,4731,-1000
1340,2607,4709,-1001
1198,2463,4678,-1014
1173,2317,4658,-1032
1288,2168,4627,-1035
1508,1931,4607,-1032
1739,1562,4577,-1031
1948,1207,4556,-1032
2143,967,4524,-1028
2408,772,4504,-1032
2794,454,4477,-1047
3288,0,4453,-1063
3747,-523,4417,-1065
4021,-1014,4402,-1063
4072,-1352,4396,-1063
4021,-1352,4402,-1063
3995,-999,4381,-1058
4021,-483,4351,-1063
4036,-37,4312,-1080
4021,338,4300,-1095
4006,730,4294,-1092
4021,1158,4300,-1095
4035,1517,4279,-1109
4021,1786,4248,-1126
3999,2024,4208,-1125
4021,2317,4197,-1126
4062,2638,4197,-1139
4021,2944,4197,-1157
3800,3188,4168,-1158
3393,3379,4146,-1157
2837,3503,4136,-1166
2199,3572,4146,-1188
1573,3616,4129,-1204
1089,3717,4095,-1220
780,3882,4052,-1235
586,4055,4044,-1251
439,4170,4045,-1261
377,4248,4044,-1282
413,4308,4014,-1313
482,4344,3992,-1345
488,4351,3983,-1360
461,4392,3992,-1376
462,4474,3976,-1402
503,4537,3941,-1439
520,4518,3898,-1461
503,4489,3890,-1470
473,4514,3893,-1468
461,4586,3890,-1470
444,4610,3858,-1469
419,4586,3839,-1470
390,4546,3834,-1468
377,4537,3839,-1470
363,4532,3814,-1469
335,4537,3788,-1470
285,4537,3773,-1468
230,4537,3788,-1470
179,4512,3791,-1469
126,4489,3788,-1470
68,4474,3776,-1469
21,4489,3788,-1470
-11,4508,3792,-1468
-42,4537,3788,-1470
-91,4546,3756,-1468
-147,4537,3737,-1470
-188,4504,3726,-1468
-209,4489,3737,-1470
-230,4474,3732,-1468
-251,4441,3737,-1470
-263,4365,3745,-1468
-251,4296,3788,-1470
-229,4243,3833,-1468
-209,4199,3890,-1470
-190,4127,3945,-1468
-147,4055,4044,-1470
-82,3983,4174,-1468
-21,3910,4351,-1470
25,3806,4539,-1468
84,3717,4760,-1470
171,3657,4986,-1468
272,3620,5221,-1470
364,3554,5427,-1468
461,3475,5630,-1470
569,3395,5812,-1469
670,3331,5989,-1470
745,3255,6136,-1468
817,3186,6296,-1470
902,3124,6449,-1469
984,3089,6603,-1470
1039,3057,6725,-1467
1089,3041,6859,-1470
1157,3032,6989,-1470
1236,3041,7115,-1470
1295,3041,7194,-1466
1340,3041,7268,-1470
1395,3034,7341,-1474
1466,3041,7422,-1470
1529,3042,7459,-1451
1571,3041,7473,-1439
1593,3031,7465,-1437
1613,3041,7473,-1439
1632,3050,7469,-1425
1654,3041,7473,-1407
1669,2990,7463,-1391
1675,2944,7473,-1376
1673,2927,7484,-1354
1675,2944,7524,-1345
1678,2952,7554,-1346
1675,2944,7575,-1345
1656,2904,7552,-1326
1634,2848,7524,-1314
1616,2781,7487,-1313
1613,2751,7473,-1314
1611,2761,7446,-1296
1613,2800,7422,-1282
1611,2824,7369,-1281
1613,2848,7320,-1282
1611,2869,7258,-1265
1613,2896,7217,-1251
1612,2912,7165,-1249
1613,2944,7115,-1251
1603,2990,7034,-1235
1592,3041,6961,-1220
1577,3054,6879,-1217
1571,3041,6808,-1220
1568,3023,6706,-1206
1571,3041,6603,-1188
1564,3070,6488,-1183
1550,3089,6398,-1188
1531,3083,6297,-1180
1529,3089,6193,-1157
1532,3109,6058,-1133
1529,3137,5938,-1126
1511,3155,5820,-1127
1508,3186,5733,-1126
1519,3206,5642,-1112
1529,3186,5579,-1095
1517,3119,5531,-1077
1508,3089,5528,-1063
1514,3126,5539,-1048
1529,3186,5579,-1032
1522,3196,5606,-1015
1508,3186,5630,-1001
1505,3183,5626,-985
1529,3186,5630,-970
1555,3157,5627,-952
1571,3137,5630,-938
1576,3151,5605,-923
1592,3186,5579,-907
1611,3206,5545,-889
1634,3234,5528,-876
1657,3271,5499,-861
1696,3282,5477,-844
1723,3236,5443,-825
1717,3186,5426,-813
1681,3176,5397,-801
1675,3186,5375,-782
1701,3157,5340,-749
1717,3089,5323,-719
1672,3014,5300,-700
1613,2944,5272,-688
1572,2842,5215,-671
1529,2703,5170,-657
1395,2562,5132,-644
1194,2462,5119,-626
1056,2354,5091,-594
1131,2172,5067,-563
1387,1892,5035,-543
1675,1593,5016,-532
1870,1303,4985,-516
2031,1014,4965,-500
2280,709,4936,-487
2681,434,4914,-469
3152,121,4879,-438
3581,-338,4863,-407
3877,-923,4840,-386
4021,-1352,4811,-375
4044,-1402,4754,-362
4021,-1110,4709,-344
4008,-708,4674,-326
4021,-290,4658,-313
4029,153,4626,-298
