II,III,PLETH,ABP
-625,-1426,2417,6043
-678,-1473,2412,5953
-702,-1505,2401,5851
-691,-1508,2401,5759
-665,-1488,2415,5654
-658,-1478,2459,5562
-676,-1486,2498,5461
-688,-1495,2532,5375
-660,-1475,2568,5278
-604,-1428,2653,5196
-549,-1357,2754,5107
-499,-1270,2838,5034
-426,-1168,2897,4951
-323,-1074,3015,4882
-220,-995,3180,4807
-158,-928,3329,4747
-139,-872,3418,4678
-136,-854,3542,4620
-133,-878,3726,4553
-140,-916,3903,4502
-167,-916,3999,4445
-197,-871,4108,4405
-193,-809,4283,4358
-149,-769,4471,4328
-87,-746,4573,4292
-38,-720,4659,4266
-2,-668,4791,4228
32,-600,4944,4202
76,-530,5025,4170
119,-494,5077,4153
140,-512,5158,4129
123,-591,5271,4117
88,-676,5335,4100
68,-707,5369,4095
82,-679,5404,4083
106,-669,5465,4086
110,-724,5498,4083
85,-817,5510,4088
50,-884,5508,4082
25,-911,5522,4088
17,-907,5521,4093
21,-876,5514,4109
20,-823,5490,4113
-3,-802,5480,4122
-43,-863,5463,4123
-88,-990,5450,4140
-121,-1080,5419,4153
-152,-1075,5394,4172
-192,-1027,5366,4178
-247,-1043,5349,4193
-304,-1129,5316,4202
-349,-1192,5286,4225
-372,-1166,5247,4237
-378,-1120,5226,4256
-390,-1150,5191,4262
-429,-1252,5151,4277
-493,-1319,5093,4284
-548,-1302,5057,4299
-567,-1250,5017,4304
-560,-1248,4968,4319
-563,-1296,4892,4327
-600,-1338,4839,4342
-654,-1340,4793,4347
-690,-1331,4736,4359
-696,-1336,4639,4361
-686,-1350,4564,4370
-678,-1361,4512,4368
-674,-1388,4457,4372
-663,-1417,4355,4370
-649,-1400,4271,4380
-646,-1322,4220,4380
-660,-1254,4172,4384
-670,-1247,4071,4373
-655,-1278,3981,4370
-611,-1279,3927,4362
-557,-1246,3885,4362
-502,-1182,3794,4351
-437,-1067,3706,4345
-345,-899,3651,4330
-235,-761,3617,4324
-156,-744,3544,4309
-140,-837,3469,4303
-186,-935,3421,4289
-220,-933,3397,4282
-208,-830,3342,4264
-169,-706,3285,4252
-144,-639,3246,4232
-133,-630,3228,4220
-131,-642,3185,4201
-137,-636,3139,4189
-122,-584,3102,4169
-81,-528,3086,4157
-88,-584,3055,4137
-210,-787,3020,4126
-305,-920,2985,4105
-131,-742,2970,4093
322,-364,2948,4075
812,-164,2927,4068
1284,-153,2897,4053
2047,194,2881,4043
3298,1266,2868,4021
4608,2612,2868,4008
5202,3298,2867,3991
4737,2926,2875,3984
3642,2078,2880,3968
2614,1601,2895,3958
1961,1679,2905,3939
1473,1759,2921,3929
879,1365,2929,3915
200,645,2942,3911
-335,71,2948,3896
-606,-185,2960,3885
-668,-313,2963,3865
-624,-501,2965,3856
-538,-732,2956,3842
-485,-938,2953,3837
-523,-1107,2946,3821
-634,-1246,2943,3814
-743,-1339,2930,3802
-815,-1403,2926,3801
-873,-1467,2921,3790
-936,-1536,2916,3784
-1002,-1589,2898,3769
-1047,-1612,2886,3762
-1074,-1614,2874,3747
-1078,-1594,2868,3741
-1083,-1571,2852,3728
-1096,-1567,2845,3725
-1114,-1586,2840,3716
-1123,-1607,2838,3715
-1119,-1605,2821,3706
-1115,-1584,2808,3705
-1123,-1572,2797,3695
-1143,-1585,2791,3691
-1154,-1576,2774,3676
-1142,-1502,2765,3672
-1109,-1397,2761,3663
-1075,-1371,2760,3663
-1052,-1457,2743,3653
-1037,-1568,2730,3651
-1020,-1589,2720,3642
-994,-1522,2715,3641
-956,-1437,2691,3631
-905,-1385,2665,3631
-848,-1347,2637,3621
-810,-1318,2619,3618
-804,-1317,2591,3602
-821,-1359,2562,3598
-830,-1407,2531,3587
-810,-1420,2512,3587
-764,-1394,2487,3571
-714,-1361,2461,3565
-668,-1320,2427,3553
-613,-1255,2404,3558
-530,-1172,2382,3558
-424,-1131,2363,3580
-326,-1151,2336,3609
-267,-1170,2316,3676
-226,-1099,2300,3768
-163,-950,2291,3913
-67,-814,2275,4095
23,-763,2269,4328
84,-763,2264,4575
136,-737,2259,4840
205,-654,2240,5084
271,-558,2228,5319
315,-487,2219,5520
350,-438,2209,5716
409,-380,2182,5893
483,-328,2162,6077
541,-309,2148,6246
559,-331,2132,6423
547,-350,2092,6585
516,-340,2054,6753
462,-315,2024,6900
380,-322,2006,7047
283,-387,1965,7167
183,-508,1913,7277
80,-641,1864,7358
-37,-748,1848,7432
-153,-816,1826,7481
-243,-862,1782,7522
-299,-899,1725,7535
-347,-930,1723,7547
-402,-952,1750,7539
-451,-975,1758,7530
-469,-999,1729,7493
-468,-1019,1755,7454
-477,-1025,1843,7396
-507,-1031,1926,7346
-539,-1043,1946,7273
-556,-1061,2006,7199
-567,-1076,2153,7104
-587,-1093,2328,7021
-616,-1109,2424,6926
-632,-1111,2521,6841
-626,-1083,2744,6739
-606,-1036,3127,6649
-594,-995,3540,6550
-596,-981,3903,6462
-604,-990,4199,6359
-602,-1010,4477,6265
-587,-1019,4708,6160
-557,-1004,4878,6071
-510,-959,4991,5969
-451,-903,5119,5877
-396,-853,5264,5772
-369,-817,5393,5681
-382,-785,5462,5579
-416,-752,5521,5492
-430,-714,5595,5395
-395,-682,5680,5314
-325,-655,5716,5224
-263,-629,5726,5146
-235,-591,5734,5059
-230,-543,5761,4987
-220,-488,5761,4908
-196,-434,5742,4843
-155,-372,5713,4770
-89,-307,5710,4714
0,-257,5697,4653
89,-245,5674,4606
158,-265,5630,4548
202,-290,5610,4501
235,-299,5594,4448
262,-295,5573,4411
295,-264,5522,4366
345,-183,5490,4334
417,-58,5470,4295
482,38,5449,4270
499,49,5391,4239
454,-9,5348,4222
385,-60,5322,4196
347,-63,5299,4180
354,-35,5233,4158
368,-21,5179,4150
348,-41,5146,4136
291,-88,5120,4130
223,-147,5047,4114
157,-217,4972,4110
92,-293,4913,4104
19,-368,4871,4109
-54,-429,4791,4105
-118,-480,4707,4110
-170,-524,4634,4111
-209,-561,4584,4122
-237,-585,4509,4123
-258,-598,4426,4131
-287,-605,4343,4133
-326,-610,4288,4148
-377,-621,4223,4155
-404,-625,4151,4170
-406,-619,4067,4175
-403,-606,4009,4190
-419,-607,3956,4197
-441,-623,3906,4212
-465,-651,3841,4217
-496,-656,3796,4233
-511,-611,3759,4243
-499,-557,3727,4263
-529,-622,3672,4272
-670,-853,3630,4287
-796,-1056,3597,4293
-679,-990,3572,4304
-297,-714,3523,4305
161,-505,3486,4317
674,-358,3459,4323
1519,144,3441,4337
2795,1243,3395,4338
3993,2466,3354,4346
4365,2989,3324,4348
3703,2553,3312,4359
2587,1807,3285,4356
1752,1567,3264,4361
1383,1920,3249,4358
1105,2226,3250,4366
581,1982,3233,4362
-90,1350,3214,4362
-595,785,3195,4352
-802,433,3195,4350
-802,165,3193,4341
-688,-51,3196,4340
-492,-109,3196,4331
-286,-30,3209,4331
-167,25,3215,4321
-143,-35,3225,4316
-135,-148,3224,4301
-102,-234,3234,4298
-64,-263,3243,4288
-36,-232,3259,4286
-4,-159,3267,4270
50,-92,3281,4257
99,-66,3291,4234
128,-56,3310,4223
130,-37,3322,4207
129,-18,3337,4200
143,-28,3341,4183
159,-69,3350,4172
148,-117,3350,4153
99,-150,3354,4146
30,-180,3347,4130
-40,-224,3345,4121
-93,-273,3335,4100
-127,-298,3332,4086
-153,-302,3324,4068
-192,-316,3320,4061
-249,-343,3308,4046
-310,-355,3306,4037
-360,-356,3298,4016
-405,-410,3292,4004
-455,-541,3273,3984
-507,-678,3262,3975
-547,-726,3251,3960
-570,-693,3244,3955
-585,-661,3228,3940
-600,-679,3224,3932
-608,-713,3220,3910
-596,-713,3214,3900
-573,-674,3189,3886
-560,-635,3171,3889
-568,-627,3156,3884
-575,-643,3141,3889
-560,-648,3105,3888
-526,-624,3075,3912
-494,-589,3053,3949
-476,-578,3039,4028
-473,-605,3008,4127
-472,-642,2984,4269
-447,-635,2968,4429
-377,-568,2958,4626
-285,-497,2930,4827
-228,-486,2906,5045
-218,-502,2889,5247
-202,-440,2879,5454
-136,-270,2852,5641
-50,-99,2829,5829
-4,-48,2809,5996
-4,-97,2799,6166
-3,-117,2776,6319
32,-37,2758,6481
81,82,2745,6628
108,138,2740,6776
105,117,2722,6900
97,100,2706,7024
109,158,2693,7126
148,275,2688,7228
203,376,2669,7301
260,416,2650,7367
305,417,2628,7406
323,421,2616,7440
309,430,2594,7449
273,411,2568,7454
238,361,2535,7433
223,319,2514,7412
241,322,2491,7369
288,360,2467,7329
355,401,2431,7268
420,426,2406,7211
454,437,2385,7134
446,435,2368,7062
415,425,2340,6973
388,416,2318,6894
373,409,2302,6803
347,393,2294,6723
299,368,2277,6626
243,348,2269,6536
189,320,2264,6433
123,256,2264,6344
44,159,2250,6248
-19,83,2244,6164
-50,59,2240,6065
-72,58,2236,5977
-114,43,2216,5878
-164,34,2204,5794
-194,58,2197,5698
-203,77,2187,5610
-217,20,2152,5509
-245,-106,2114,5425
-267,-190,2083,5334
-265,-131,2065,5257
-252,33,2027,5168
-254,148,1975,5092
-280,110,1925,5011
-312,-20,1907,4945
-319,-101,1886,4870
-290,-61,1843,4809
-255,41,1787,4741
-247,109,1779,4688
-272,101,1797,4626
-298,52,1794,4579
-293,29,1752,4524
-252,77,1759,4485
-205,186,1832,4436
-182,299,1910,4402
-186,342,1921,4361
-200,285,1957,4337
-212,179,2116,4305
-220,115,2414,4284
-210,141,2731,4254
-156,227,3020,4237
-64,314,3284,4217
20,371,3560,4212
66,390,3800,4198
94,373,3986,4192
139,341,4130,4175
200,345,4313,4170
247,411,4518,4160
263,490,4700,4163
261,505,4816,4158
262,452,4936,4165
276,415,5085,4163
306,469,5231,4171
342,566,5310,4173
368,586,5369,4187
369,486,5445,4193
358,362,5536,4205
367,333,5576,4206
411,398,5586,4217
459,461,5595,4223
464,460,5624,4239
426,423,5627,4245
385,394,5608,4260
367,368,5578,4266
338,316,5575,4280
266,247,5565,4281
173,217,5542,4291
117,258,5498,4295
107,334,5477,4312
100,369,5463,4319
65,344,5443,4332
5,298,5389,4334
-44,279,5350,4344
-75,268,5322,4345
-84,234,5296,4354
-109,158,5237,4355
-152,95,5192,4366
-169,106,5164,4367
-113,202,5141,4373
-46,285,5077,4367
-63,285,5016,4365
-138,240,4972,4353
-148,254,4941,4353
-80,315,4871,4347
-69,314,4796,4351
-170,213,4731,4344
-217,140,4686,4345
-16,224,4614,4335
406,426,4533,4331
889,618,4453,4316
1463,887,4399,4312
2372,1552,4331,4301
3629,2695,4258,4300
4680,3759,4177,4287
4813,3985,4122,4280
3958,3312,4066,4264
2812,2550,4002,4259
2052,2451,3917,4244
1666,2862,3854,4238
1241,3038,3801,4223
626,2598,3752,4217
38,1858,3678,4202
-334,1301,3622,4195
-489,1049,3581,4181
-472,923,3546,4175
-306,798,3480,4161
-86,710,3425,4151
46,691,3388,4131
33,654,3364,4121
-51,521,3314,4106
-120,358,3271,4101
-148,280,3244,4087
-169,283,3231,4078
-211,265,3191,4058
-260,188,3154,4046
-294,98,3129,4026
-301,48,3121,4015
-306,24,3092,3999
-315,19,3065,3994
-330,24,3045,3981
-361,21,3039,3973
-420,-16,3017,3953
-494,-72,2998,3942
-558,-122,2982,3927
-606,-156,2981,3921
-646,-183,2968,3902
-687,-201,2958,3890
-728,-194,2946,3873
-764,-149,2947,3867
-792,-87,2942,3853
-814,-52,2943,3846
-838,-80,2939,3831
-877,-164,2943,3825
-924,-266,2940,3810
-963,-342,2943,3803
-984,-383,2940,3787
-995,-399,2942,3784
-1001,-409,2940,3774
-996,-418,2947,3772
-979,-425,2951,3757
-960,-418,2962,3752
-941,-389,2963,3739
-907,-329,2963,3740
-847,-253,2954,3731
-773,-183,2950,3738
-707,-137,2942,3743
-656,-102,2942,3771
-610,-55,2940,3804
-564,5,2945,3875
-519,37,2941,3970
-481,14,2936,4114
-443,-44,2918,4279
-397,-67,2909,4480
-334,-17,2898,4689
-249,80,2887,4915
-143,172,2866,5126
-31,243,2855,5337
64,319,2845,5526
126,423,2835,5716
179,538,2808,5888
256,640,2789,6067
367,732,2773,6232
475,838,2760,6404
543,969,2731,6558
562,1089,2709,6714
553,1141,2693,6848
531,1105,2682,6979
509,1021,2653,7085
498,956,2630,7189
495,942,2614,7268
477,952,2604,7341
435,935,2578,7384
386,865,2561,7421
356,769,2552,7436
346,699,2547,7449
347,693,2525,7438
350,736,2509,7422
347,766,2500,7382
320,727,2496,7341
255,623,2469,7278
162,518,2440,7216
60,466,2415,7137
-38,467,2400,7068
-121,472,2367,6984
-174,452,2330,6908
-189,411,2294,6815
-181,379,2273,6733
-181,367,2241,6637
-207,369,2203,6551
-254,359,2160,6450
-307,329,2135,6363
-353,289,2111,6266
-386,272,2084,6184
-404,273,2042,6088
-412,267,2012,6005
-424,237,1998,5910
-454,204,2007,5826
-499,183,2008,5726
-533,169,2008,5638
-543,151,2018,5540
-538,151,2076,5457
-525,187,2145,5363
-500,244,2197,5282
-461,293,2235,5191
-427,326,2339,5114
-408,349,2485,5026
-392,367,2610,4954
-364,370,2685,4878
-336,365,2817,4818
-325,368,3019,4749
-328,389,3208,4691
-319,417,3314,4624
-289,444,3449,4572
-255,474,3665,4514
-239,515,3884,4469
-231,548,4005,4417
-215,553,4122,4378
-188,542,4313,4332
-176,553,4527,4301
-183,597,4650,4264
-183,634,4739,4237
-159,624,4872,4201
-124,596,5034,4179
-99,609,5127,4152
-59,697,5178,4136
5,806,5244,4111
84,890,5344,4097
143,936,5405,4080
175,963,5431,4075
183,942,5447,4060
186,858,5484,4056
200,752,5503,4048
228,712,5503,4053
246,743,5484,4051
199,731,5483,4057
75,570,5481,4055
-42,338,5476,4066
14,247,5437,4070
317,385,5384,4084
760,579,5316,4087
1229,690,5260,4099
1854,940,5199,4101
2830,1693,5150,4113
3963,2830,5100,4119
4607,3641,5071,4136
4288,3545,5033,4147
3238,2794,4989,4167
2159,2203,4930,4174
1486,2235,4893,4189
1091,2540,4854,4195
627,2480,4802,4210
-1,1886,4718,4216
-599,1159,4655,4231
-963,696,4605,4238
-1073,498,4547,4253
-1013,374,4450,4258
-857,273,4372,4271
-677,243,4319,4273
-586,225,4268,4282
-638,121,4174,4280
-752,-20,4094,4284
-812,-86,4046,4282
-810,-87,4006,4291
-823,-122,3923,4291
-867,-185,3847,4296
-893,-199,3801,4286
-864,-136,3769,4284
-823,-65,3695,4274
-807,-21,3623,4273
-816,-6,3578,4265
-825,-5,3554,4264
-827,-18,3497,4253
-830,-20,3441,4248
-835,4,3403,4234
-827,53,3387,4231
-792,104,3345,4221
-748,138,3305,4218
-716,161,3277,4204
-705,187,3269,4196
-701,215,3238,4180
-705,229,3204,4175
-715,216,3173,4161
-729,181,3160,4155
-731,139,3135,4136
-720,102,3111,4126
-696,100,3085,4105
-658,168,3074,4094
-597,293,3055,4072
-524,395,3039,4061
-471,378,3019,4042
-468,240,3011,4036
-501,93,3000,4019
-521,59,2993,4010
-489,143,2979,3988
-425,236,2975,3980
-374,234,2969,3970
-363,146,2971,3979
-375,59,2967,3985
-376,34,2969,4010
-348,52,2967,4040
-296,75,2971,4111
-223,95,2967,4201
-137,139,2970,4330
-49,211,2967,4470
12,279,2970,4646
36,306,2966,4828
35,297,2970,5028
29,284,2969,5209
21,293,2969,5392
15,329,2957,5556
8,378,2954,5727
-3,414,2948,5879
-37,422,2944,6036
-95,402,2925,6180
-159,376,2913,6334
-204,352,2903,6472
-234,328,2895,6611
-269,315,2873,6727
-317,331,2860,6844
-362,359,2850,6939
-389,355,2844,7030
-400,310,2819,7091
-411,285,2798,7146
-424,320,2781,7178
-429,374,2770,7209
-432,373,2744,7214
-451,308,2728,7217
-488,234,2718,7198
-517,204,2712,7179
-517,222,2691,7137
-498,272,2675,7093
-484,335,2666,7029
-470,398,2661,6970
-437,441,2637,6893
-386,454,2616,6823
-345,439,2601,6738
-333,423,2592,6662
-342,430,2558,6573
-344,464,2509,6494
-326,502,2452,6402
-296,525,2409,6320
-272,537,2364,6224
-258,565,2321,6140
-231,622,2277,6044
-170,697,2250,5961
-89,761,2224,5867
-29,810,2197,5782
-3,867,2159,5682
11,941,2133,5594
34,985,2113,5497
42,936,2096,5413
12,803,2067,5319
-38,685,2046,5238
-75,661,2031,5148
-81,710,2019,5069
-70,739,1996,4982
-40,718,1982,4910
-23,663,1974,4835
-39,616,1964,4772
-68,608,1937,4698
-59,650,1916,4636
-34,673,1904,4569
-67,625,1887,4518
-150,539,1846,4459
-202,497,1808,4414
-231,438,1782,4362
-357,225,1762,4323
-589,-99,1717,4278
-723,-258,1666,4247
-558,-79,1626,4209
-137,269,1606,4182
386,517,1571,4147
1039,761,1522,4124
2027,1412,1475,4096
3292,2577,1464,4082
4262,3645,1456,4060
4285,3846,1428,4051
3354,3185,1384,4037
2178,2518,1384,4035
1420,2519,1422,4024
1075,2925,1455,4023
740,2998,1453,4016
224,2486,1487,4023
-329,1776,1577,4024
-753,1280,1688,4035
-998,1029,1759,4035
-1040,869,1840,4044
-889,728,1974,4047
-669,633,2155,4061
-523,590,2306,4068
-480,555,2440,4083
-483,492,2599,4089
-504,427,2817,4103
-533,415,3030,4109
-529,471,3208,4125
-480,533,3367,4136
-429,552,3578,4156
-430,534,3814,4164
-451,540,4018,4179
-461,571,4161,4184
-459,591,4327,4199
-468,561,4531,4206
-467,517,4721,4221
-427,533,4832,4227
-358,653,4934,4239
-302,798,5072,4240
-274,851,5214,4249
-256,786,5285,4250
-245,702,5332,4259
-245,689,5405,4260
-260,728,5499,4271
-272,729,5542,4271
-268,657,5556,4273
-251,559,5575,4261
-238,501,5620,4261
-242,494,5637,4258
-265,501,5629,4263
-301,472,5610,4251
-347,388,5617,4245
-395,275,5614,4230
-435,188,5596,4230
-457,154,5555,4217
-472,151,5537,4215
-507,132,5523,4203
-579,83,5502,4206
-661,24,5451,4200
-709,-20,5420,4209
-717,-68,5400,4216
-724,-140,5379,4251
-754,-211,5321,4296
-778,-220,5279,4376
-753,-162,5255,4467
-693,-105,5233,4597
-643,-105,5163,4741
-626,-122,5097,4921
-613,-78,5054,5105
-565,44,5023,5302
-474,184,4927,5481
-371,296,4780,5665
-300,381,4611,5834
-274,466,4474,6012
-267,540,4346,6174
-246,584,4234,6338
-213,604,4134,6481
-201,642,4073,6628
-220,697,4016,6758
-239,732,3951,6890
-236,726,3863,6997
-232,715,3797,7100
-250,731,3746,7177
-282,756,3698,7251
-291,756,3624,7298
-268,760,3566,7341
-229,813,3526,7356
-195,911,3492,7369
-171,984,3425,7356
-153,991,3370,7340
-125,966,3334,7299
-69,980,3309,7259
13,1051,3253,7199
90,1145,3203,7144
142,1221,3171,7071
178,1279,3151,7003
211,1322,3102,6919
239,1331,3058,6842
258,1298,3030,6750
277,1265,3017,6670
308,1268,2979,6578
336,1295,2941,6499
343,1298,2914,6405
329,1271,2906,6321
317,1253,2880,6225
317,1276,2852,6142
323,1303,2828,6047
317,1279,2822,5964
295,1194,2810,5868
259,1106,2805,5785
217,1056,2801,5689
172,1038,2807,5606
129,1009,2805,5513
87,962,2806,5434
32,915,2803,5346
-44,878,2808,5267
-123,840,2803,5176
-169,804,2805,5099
-178,782,2805,5016
-193,782,2809,4950
-246,772,2802,4876
-314,728,2798,4813
-353,652,2790,4740
-360,592,2788,4682
-365,580,2777,4620
-382,613,2767,4572
-408,646,2751,4516
-435,652,2744,4473
-457,634,2730,4424
-445,634,2710,4389
-413,647,2677,4346
-379,674,2653,4317
-356,717,2631,4282
-323,800,2615,4260
-294,875,2592,4231
-296,900,2580,4215
-319,875,2571,4193
-314,870,2560,4185
-282,884,2533,4169
-298,846,2513,4164
-392,714,2497,4151
-453,610,2487,4152
-324,688,2468,4147
18,932,2460,4154
464,1143,2459,4149
992,1292,2455,4151
1784,1697,2429,4148
2936,2656,2409,4159
4099,3866,2398,4166
4622,4558,2383,4180
4203,4330,2341,4182
3241,3669,2303,4191
2413,3382,2277,4195
1988,3673,2258,4212
1697,3978,2210,4220
1217,3739,2151,4233
582,3025,2101,4235
70,2346,2077,4245
-155,1996,2041,4249
-162,1843,1985,4263
-77,1683,1925,4271
63,1551,1906,4289
236,1534,1899,4300
332,1529,1872,4318
264,1368,1819,4325
94,1101,1815,4339
-28,917,1854,4344
-51,883,1888,4351
-42,891,1864,4346
-62,869,1873,4351
-115,832,1987,4352
-169,818,2212,4362
-225,808,2447,4359
-278,802,2667,4361
-334,782,2882,4356
-390,741,3123,4362
-437,695,3335,4357
-460,696,3503,4357
-474,731,3646,4345
-511,736,3838,4345
-572,671,4053,4337
-623,589,4239,4336
-634,551,4366,4321
-622,558,4515,4315
-626,564,4700,4303
-655,560,4875,4304
-682,559,4978,4291
-692,558,5075,4282
-703,525,5207,4260
-743,460,5349,4251
-804,397,5423,4235
-845,373,5467,4231
-844,376,5527,4216
-825,378,5607,4209
-819,361,5642,4192
-819,349,5644,4188
-785,367,5645,4178
-699,422,5675,4185
-606,486,5684,4188
-561,548,5666,4217
-553,606,5627,4253
-520,667,5616,4327
-432,719,5605,4417
-334,756,5579,4553
-269,777,5517,4710
-215,806,5474,4906
-124,869,5444,5105
3,979,5410,5323
128,1097,5337,5526
229,1181,5279,5734
314,1226,5241,5920
388,1281,5207,6109
448,1365,5131,6280
492,1444,5063,6459
528,1477,5015,6621
551,1481,4978,6787
550,1494,4897,6934
526,1520,4814,7083
498,1533,4746,7207
478,1527,4698,7326
469,1510,4615,7416
454,1483,4519,7502
418,1437,4428,7561
357,1386,4364,7612
283,1341,4281,7632
207,1308,4183,7651
138,1268,4075,7646
72,1222,3996,7637
7,1164,3918,7599
-62,1101,3831,7564
-125,1046,3721,7512
-180,1015,3638,7463
-232,987,3571,7387
-290,935,3503,7313
-341,866,3404,7227
-363,838,3325,7156
-368,865,3270,7068
-394,895,3222,6986
-448,870,3138,6889
-485,819,3066,6808
-472,794,3020,6718
-435,814,2989,6639
-424,838,2927,6544
-445,847,2874,6459
-468,845,2843,6363
-484,851,2825,6280
-503,858,2776,6184
-523,862,2730,6102
-535,853,2703,6011
-534,843,2691,5933
-537,836,2652,5839
-526,869,2613,5755
-506,926,2589,5657
-480,974,2580,5571
-459,972,2548,5475
-443,937,2512,5395
-442,885,2483,5306
-447,866,2472,5228
-395,928,2450,5138
-251,1086,2429,5061
-107,1226,2413,4980
-112,1227,2410,4917
-249,1105,2395,4845
-312,1023,2379,4787
-133,1053,2360,4721
247,1112,2354,4671
753,1172,2347,4613
1500,1487,2350,4568
2684,2363,2353,4516
4128,3662,2362,4481
5151,4671,2366,4441
5103,4755,2380,4415
4085,4086,2394,4377
2879,3508,2411,4352
2105,3550,2413,4321
1660,3865,2410,4304
1127,3769,2398,4279
438,3120,2392,4269
-105,2369,2375,4252
-306,1944,2354,4247
-252,1837,2322,4232
-109,1810,2301,4230
47,1704,2277,4223
158,1527,2249,4230
163,1333,2203,4229
56,1156,2160,4238
-94,1003,2122,4239
-217,886,2104,4251
-290,814,2078,4257
-331,777,2046,4274
-375,736,2016,4280
-433,681,2027,4292
-500,623,2044,4293
-546,598,2041,4304
-571,593,2021,4309
-579,602,2068,4325
-578,603,2164,4333
-575,605,2238,4351
-586,605,2261,4363
-623,610,2348,4385
-678,603,2516,4395
-731,574,2673,4410
-770,525,2747,4412
-804,488,2861,4421
-839,473,3072,4421
-866,468,3294,4431
-887,437,3417,4432
-916,381,3545,4442
-954,330,3762,4442
-973,321,4014,4449
-960,345,4174,4444
-937,362,4306,4448
-934,341,4494,4442
-943,302,4725,4448
-928,293,4886,4442
-865,345,5003,4451
-772,431,5138,4449
-676,511,5312,4460
-589,570,5446,4463
-510,633,5539,4491
-432,692,5617,4527
-365,714,5715,4602
-310,687,5793,4689
-265,665,5850,4814
-218,689,5878,4952
-161,747,5910,5128
-86,793,5935,5312
12,827,5959,5522
127,878,5956,5723
239,964,5943,5933
330,1066,5916,6124
397,1163,5904,6319
454,1224,5877,6495
500,1239,5843,6674
522,1228,5791,6832
509,1236,5763,6993
470,1270,5733,7135
422,1293,5688,7279
377,1273,5608,7397
327,1235,5553,7508
263,1213,5513,7590
185,1201,5461,7669
113,1160,5366,7719
56,1093,5295,7760
13,1033,5253,7770
-26,1012,5204,7778
-59,1008,5100,7764
-86,991,5017,7747
-117,946,4971,7700
-167,902,4922,7653
-220,884,4807,7588
-244,890,4702,7530
-235,882,4641,7452
-233,840,4589,7379
-270,779,4473,7293
-325,742,4362,7216
-362,728,4297,7123
-376,706,4247,7038
-392,657,4137,6942
-419,619,4026,6859
-441,625,3953,6764
-443,668,3902,6680
-432,698,3801,6584
-425,695,3691,6501
-437,670,3609,6405
-460,659,3555,6323
-466,671,3466,6227
-433,695,3370,6142
-370,694,3297,6041
-316,659,3252,5952
-289,626,3173,5850
-273,661,3063,5762
-240,767,2940,5661
-185,876,2848,5573
-134,905,2770,5476
-99,864,2710,5394
-62,826,2655,5301
10,858,2626,5219
79,911,2603,5129
99,923,2584,5057
79,889,2553,4981
87,874,2533,4918
133,894,2516,4845
167,918,2506,4785
170,912,2484,4720
196,911,2470,4671
260,933,2458,4613
261,920,2453,4569
102,762,2432,4519
-133,500,2418,4482
-201,365,2407,4437
29,515,2400,4407
450,777,2380,4373
936,924,2365,4354
1634,1152,2355,4327
2738,1897,2349,4313
3983,3039,2328,4293
4636,3759,2312,4287
4230,3470,2302,4273
3109,2631,2296,4267
2049,2208,2276,4251
1458,2535,2260,4250
1138,3023,2250,4246
742,2991,2244,4256
197,2403,2224,4256
-321,1738,2208,4267
-637,1355,2197,4271
-720,1212,2192,4286
-635,1109,2175,4293
-470,995,2165,4311
