III,V,ABP,RESP
857,1123,3155,1961
916,1172,3123,1918
1107,1221,3098,1881
1305,1357,3088,1840
1214,1709,3098,1800
629,2281,3095,1756
-286,2930,3098,1720
-1193,3568,3099,1687
-1857,4297,3098,1656
-2217,5200,3068,1616
-2286,6103,3040,1575
-2235,6650,3028,1534
-2286,6592,3040,1495
-2429,5928,3042,1448
-2286,4834,3040,1399
-1552,3552,3034,1347
-393,2344,3040,1302
679,1413,3039,1255
1322,830,3040,1206
1556,519,3036,1149
1643,342,3040,1093
1809,192,3038,1036
2107,49,3040,981
2361,-54,3037,923
2393,-98,3040,868
2278,-129,3037,812
2286,-195,3040,756
2465,-276,3037,696
2572,-293,3040,643
2439,-242,3037,595
2250,-195,3040,547
2236,-215,3037,490
2322,-244,3040,434
2263,-221,3037,383
2036,-146,3040,338
1881,-114,3037,284
1964,-146,3040,225
2157,-195,3037,169
2250,-195,3040,129
2237,-175,3037,97
2286,-195,3040,64
2396,-244,3037,26
2393,-244,3040,0
2199,-183,3037,-6
2036,-146,3040,0
2087,-185,3037,2
2286,-244,3040,0
2447,-267,3037,-2
2572,-293,3040,0
2688,-354,3037,1
2714,-391,3040,0
2552,-347,3037,-1
2357,-293,3040,0
2368,-327,3035,0
2643,-439,3040,0
2982,-537,3038,0
3215,-586,3040,0
3313,-625,3032,0
3357,-684,3040,0
3369,-741,3040,0
3357,-781,3040,0
3358,-820,3026,0
3429,-879,3040,0
3499,-941,3065,0
3465,-977,3098,0
3368,-993,3110,0
3393,-1025,3155,0
3533,-1070,3243,0
3536,-1074,3385,0
3261,-1022,3537,0
2965,-977,3729,0
2961,-990,3973,0
3215,-1025,4302,0
3380,-1010,4682,0
3250,-928,5106,0
2893,-814,5534,0
2500,-684,5966,0
2185,-536,6361,0
2000,-391,6712,0
1925,-280,6980,0
1893,-195,7171,0
1797,-94,7264,0
1607,49,7286,0
1370,208,7225,0
1179,342,7113,0
1053,443,6962,0
964,537,6827,0
865,640,6719,0
786,732,6655,0
778,781,6594,0
857,781,6540,0
926,769,6490,0
929,781,6482,0
930,811,6487,0
1036,830,6482,0
1145,844,6430,0
1072,879,6368,0
844,922,6303,0
750,928,6253,0
881,893,6173,0
1000,879,6081,0
927,910,5979,0
857,928,5909,0
990,885,5830,0
1179,830,5737,0
1145,832,5610,0
929,879,5507,0
784,902,5418,0
821,879,5335,0
932,831,5216,0
1036,781,5106,0
1131,739,5008,0
1179,732,4934,0
1081,773,4826,0
857,830,4704,0
688,853,4574,0
750,830,4475,0
989,779,4379,0
1179,732,4302,0
1167,710,4229,0
1036,732,4188,0
925,783,4151,0
857,830,4130,0
786,842,4096,0
750,830,4073,0
790,821,4055,0
857,830,4073,0
882,837,4098,0
893,830,4130,0
899,819,4150,0
857,830,4188,0
800,843,4221,0
857,830,4245,0
975,806,4238,0
929,830,4245,0
698,896,4267,0
571,928,4302,0
651,897,4307,0
679,879,4302,0
541,913,4295,0
571,928,4302,0
970,848,4284,0
1393,732,4245,0
1459,676,4196,0
1322,684,4188,0
1309,690,4193,0
1393,684,4188,0
1376,683,4149,0
1322,684,4130,0
1343,674,4130,0
1322,684,4130,0
1147,717,4096,0
1000,732,4073,0
1032,703,4070,0
1072,684,4073,0
940,706,4040,0
821,732,4016,0
969,695,4011,0
1250,635,4016,0
1324,619,3984,0
1107,684,3958,0
849,753,3952,0
786,781,3958,0
957,730,3929,0
1250,635,3901,0
1505,559,3892,0
1607,586,3901,0
1550,705,3876,0
1429,830,3844,0
1281,920,3825,0
1107,1025,3844,0
969,1166,3852,0
1000,1318,3844,0
1122,1563,3809,0
1000,2051,3786,0
342,2742,3774,0
-714,3418,3786,0
-1717,4053,3791,0
-2286,4883,3786,0
-2395,5905,3754,0
-2286,6640,3729,0
-2240,6648,3715,0
-2286,6006,3729,0
-2147,5045,3736,0
-1500,3906,3729,0
-419,2655,3695,0
643,1562,3671,0
1300,897,3661,0
1607,586,3671,0
1816,365,3672,0
2036,146,3671,0
2195,7,3664,0
2286,-49,3671,0
2378,-110,3671,0
2500,-195,3671,0
2569,-247,3663,0
2536,-244,3671,0
2438,-236,3675,0
2357,-244,3671,0
2315,-256,3640,0
2286,-244,3614,0
2258,-237,3601,0
2250,-244,3614,0
2259,-262,3617,0
2250,-244,3614,0
2219,-208,3603,0
2214,-195,3614,0
2241,-225,3621,0
2250,-244,3614,0
2214,-221,3579,0
2214,-195,3557,0
2272,-211,3549,0
2322,-244,3557,0
2307,-250,3552,0
2322,-244,3557,0
2410,-261,3559,0
2500,-293,3557,0
2495,-301,3524,0
2464,-293,3499,0
2489,-302,3489,0
2572,-342,3499,0
2661,-393,3496,0
2786,-439,3499,0
2917,-472,3499,0
2965,-488,3499,0
2901,-499,3468,0
2893,-537,3442,0
3050,-621,3426,0
3286,-732,3442,0
3426,-826,3444,0
3465,-879,3442,0
3489,-903,3429,0
3536,-928,3442,0
3551,-969,3461,0
3536,-1025,3499,0
3538,-1082,3539,0
3572,-1123,3614,0
3561,-1137,3710,0
3465,-1123,3844,0
3330,-1097,4007,0
3250,-1074,4245,0
3196,-1043,4540,0
3072,-977,4876,0
2848,-878,5209,0
2643,-781,5565,0
2525,-709,5919,0
2429,-635,6253,0
2249,-527,6509,0
2036,-391,6712,0
1888,-260,6855,0
1822,-146,6941,0
1749,-31,6938,0
1643,98,6884,0
1529,227,6800,0
1429,342,6712,0
1303,442,6596,0
1143,537,6482,0
971,623,6379,0
857,684,6310,0
843,714,6246,0
929,732,6196,0
1011,770,6136,0
1000,830,6081,0
905,877,6015,0
857,879,5966,0
910,849,5912,0
1000,830,5851,0
1045,834,5761,0
1072,830,5679,0
1105,802,5595,0
1107,781,5507,0
1029,796,5386,0
929,830,5278,0
890,844,5183,0
929,830,5106,0
986,805,4996,0
1036,781,4876,0
1079,753,4751,0
1107,732,4647,0
1089,726,4531,0
1036,732,4417,0
994,734,4295,0
1000,732,4188,0
1016,730,4070,0
1000,732,3958,0
963,732,3835,-1
964,732,3729,0
998,731,3628,1
1000,732,3557,0
951,730,3491,-2
929,732,3442,0
959,747,3396,7
964,781,3385,16
880,816,3382,24
786,830,3385,32
785,810,3372,41
857,781,3385,48
890,769,3412,54
857,781,3442,64
825,792,3440,80
857,781,3442,96
932,753,3461,106
1000,732,3499,113
1021,728,3508,124
1000,732,3499,145
977,731,3486,169
1000,732,3499,193
1039,750,3507,211
1036,781,3499,225
993,797,3465,238
1000,781,3442,257
1085,747,3434,281
1179,732,3442,305
1219,736,3424,327
1250,732,3385,354
1299,705,3338,384
1322,684,3327,418
1292,680,3331,448
1286,684,3327,482
1324,678,3293,520
1322,684,3270,563
1234,695,3264,602
1179,684,3270,643
1249,629,3246,683
1357,586,3213,723
1377,590,3193,759
1322,635,3213,804
1280,663,3226,852
1250,684,3213,900
1181,703,3171,937
1107,732,3155,981
1130,738,3157,1033
1250,732,3155,1093
1344,750,3122,1147
1322,830,3098,1206
1235,941,3093,1272
1214,1025,3098,1350
1257,1082,3071,1422
1250,1172,3040,1495
1130,1308,3028,1570
964,1465,3040,1656
725,1718,3026,1737
250,2197,2983,1817
-536,2846,2934,1890
-1393,3467,2926,1977
-2010,4083,2932,2066
-2286,4931,2926,2154
-2334,5933,2889,2230
-2286,6543,2868,2315
-2271,6380,2867,2403
-2286,5664,2868,2492
-2051,4752,2837,2563
-1179,3662,2811,2636
226,2368,2805,2712
1500,1221,2811,2797
2090,609,2786,2874
2143,439,2754,2958
2131,316,2738,3044
2250,98,2754,3135
2370,-68,2759,3212
2429,-98,2754,3295
2471,-97,2743,3381
2500,-146,2754,3472
2467,-214,2761,3550
2429,-244,2754,3633
2463,-248,2720,3713
2536,-244,2696,3794
2551,-248,2688,3860
2500,-244,2696,3938
2451,-246,2695,4017
2429,-244,2696,4083
2400,-237,2694,4102
2357,-195,2696,4099
2323,-150,2690,4091
2322,-146,2696,4099
2349,-201,2701,4099
2393,-244,2696,4099
2390,-216,2664,4094
2322,-146,2639,4099
2236,-114,2630,4097
2250,-146,2639,4099
2357,-203,2637,4095
2464,-244,2639,4099
2501,-269,2640,4096
2536,-293,2639,4099
2590,-305,2611,4095
2607,-293,2581,4099
2549,-273,2566,4095
2536,-293,2581,4099
2644,-360,2591,4095
2822,-439,2581,4099
2956,-494,2547,4095
3072,-537,2524,4099
3216,-587,2516,4095
3357,-635,2524,4099
3403,-660,2522,4095
3393,-684,2524,4099
3443,-739,2521,4095
3607,-830,2524,4099
3780,-918,2518,4095
3857,-977,2524,4099
3858,-1022,2524,4095
3893,-1074,2524,4099
3954,-1119,2511,4095
3929,-1123,2524,4099
3771,-1093,2552,4095
3607,-1074,2581,4099
3526,-1082,2577,4095
3465,-1074,2581,4099
3321,-1015,2616,4095
3143,-928,2696,4099
2998,-851,2778,4095
2857,-781,2868,4099
2651,-693,2979,4095
2429,-586,3155,4099
2245,-472,3387,4095
2072,-342,3671,4099
1861,-192,3975,4095
1679,-49,4302,4099
1572,60,4623,4095
1500,146,4934,4099
1391,239,5205,4095
1286,342,5450,4099
1205,444,5646,4095
1107,537,5794,4099
957,621,5874,4095
857,684,5909,4099
887,718,5896,4095
1000,732,5851,4099
1066,738,5768,4095
1072,732,5679,4099
1067,723,5588,4095
1072,732,5507,4099
1026,774,5417,4095
929,830,5335,4099
845,869,5265,4095
857,879,5220,4099
966,863,5169,4095
1107,830,5106,4099
1184,796,5016,4095
1179,781,4934,4099
1150,784,4848,4095
1179,781,4761,4099
1250,757,4647,4095
1286,732,4532,4099
1242,725,4411,4095
1179,732,4302,4099
1159,734,4184,4095
1179,732,4073,4099
1177,732,3955,4095
1143,732,3844,4099
1105,726,3721,4095
1072,732,3614,4099
975,771,3517,4095
786,830,3442,4099
602,861,3355,4095
607,830,3270,4099
853,751,3191,4095
1179,684,3155,4099
1329,676,3129,4095
1214,732,3098,4099
963,799,3049,4095
786,830,3040,4099
769,814,3066,4095
857,781,3098,4099
944,754,3093,4095
1000,732,3098,4099
1056,706,3123,4095
1143,684,3155,4099
1216,674,3153,4096
1214,684,3155,4099
1121,704,3178,4095
1000,732,3213,4099
913,762,3213,4097
893,781,3213,4099
926,769,3231,4093
1000,732,3270,4099
1070,705,3279,4098
1072,732,3270,4099
946,808,3259,4091
750,879,3270,4099
638,886,3272,4105
750,830,3270,4099
1039,748,3261,4058
1322,684,3270,4019
1462,647,3274,3984
1500,635,3270,3955
1525,632,3239,3900
1536,635,3213,3842
1446,648,3199,3786
1250,684,3213,3746
1056,721,3220,3691
1000,732,3213,3633
1113,693,3179,3570
1322,635,3155,3521
1501,590,3144,3464
1572,586,3155,3408
1553,587,3158,3345
1500,586,3155,3295
1413,586,3146,3245
1250,635,3155,3199
1061,698,3162,3140
964,732,3155,3086
994,733,3121,3028
1036,781,3098,2974
998,890,3089,2912
964,977,3098,2861
1043,996,3095,2816
1214,1025,3098,2781
1344,1122,3098,2734
1357,1269,3098,2685
1187,1518,3070,2630
750,2002,3040,2588
8,2687,3024,2545
-893,3369,3040,2508
-1727,4028,3050,2466
-2286,4883,3040,2427
-2454,5885,3004,2380
-2286,6543,2983,2331
-2129,6489,2977,2277
-2286,5908,2983,2234
-2534,5116,2978,2193
-2214,4101,2983,2154
-1082,2822,2986,2104
321,1611,2983,2058
1296,862,2951,2014
1750,537,2926,1977
2003,319,2916,1936
2214,98,2926,1897
2300,-29,2925,1856
2286,-49,2926,1817
2309,-79,2924,1768
2393,-146,2926,1720
2393,-179,2917,1670
2250,-146,2926,1624
2044,-107,2950,1573
1893,-98,2983,1527
1843,-118,2988,1479
1893,-146,2983,1431
2023,-195,2976,1373
2179,-244,2983,1318
2270,-273,2983,1262
2250,-244,2983,1206
2192,-200,2978,1140
2214,-195,2983,1077
2304,-235,2981,1018
2322,-244,2983,965
2195,-192,2980,907
2072,-146,2983,852
2091,-161,2980,801
2214,-195,2983,756
2274,-197,2980,707
2250,-195,2983,659
2242,-223,2979,611
2322,-244,2983,563
2391,-219,2982,507
2357,-195,2983,450
2229,-228,2977,397
2143,-293,2983,354
2195,-326,2984,309
2393,-342,2983,257
2634,-393,2971,197
2857,-488,2983,145
3066,-578,2992,102
3286,-635,2983,64
3415,-664,2939,26
3357,-684,2926,0
3211,-716,2946,-6
3215,-781,2983,0
3371,-864,2982,3
3465,-928,2983,0
3427,-971,3000,-2
3465,-1025,3040,0
3597,-1080,3060,1
3536,-1074,3098,0
3181,-1009,3178,-1
2929,-977,3327,0
3094,-1038,3505,0
3429,-1123,3729,0
3482,-1122,4002,0
3250,-1025,4360,0
3028,-915,4769,0
2893,-830,5220,0
2649,-733,5660,0
2250,-586,6081,0
1883,-421,6447,0
1714,-293,6769,0
1671,-203,7011,0
1607,-98,7171,0
1476,48,7231,0
1357,195,7228,0
1273,304,7162,0
1179,391,7056,0
1045,489,6907,0
964,586,6769,0
973,650,6661,0
1000,684,6597,0
963,710,6536,0
929,732,6482,0
955,752,6435,0
1000,781,6425,0
990,816,6426,0
964,830,6425,0
931,833,6380,0
821,879,6310,0
620,970,6217,0
500,1025,6138,0
596,993,6051,0
821,928,5966,0
981,894,5868,0
1036,879,5794,0
1057,848,5714,0
1072,830,5622,0
1027,853,5496,0
929,879,5392,0
839,863,5304,0
821,830,5220,0
906,808,5099,0
1072,781,4991,0
1193,738,4898,0
1143,732,4819,0
969,782,4703,0
857,830,4589,0
834,829,4489,0
750,830,4417,0
593,865,4327,0
607,879,4245,0
892,813,4171,0
1179,732,4130,0
1174,723,4090,0
964,781,4073,0
824,826,4063,0
821,830,4073,0
817,822,4068,0
750,830,4073,0
672,849,4086,0
607,879,4130,0
544,913,4165,0
536,928,4188,0
639,894,4181,0
821,830,4188,0
983,781,4205,0
1072,781,4245,0
1066,810,4274,0
964,830,4302,0
820,828,4309,0
750,830,4302,0
806,852,4269,0
929,879,4245,0
1031,872,4233,0
1107,830,4245,0
1157,787,4247,0
1143,781,4245,0
1035,805,4219,0
893,830,4188,0
806,837,4146,0
821,830,4130,0
928,797,4127,0
1107,732,4130,0
1300,657,4103,0
1393,635,4073,0
1292,677,4054,0
1072,732,4073,0
938,730,4085,0
1036,684,4073,0
1268,638,4031,0
1393,635,4016,0
1297,651,4017,0
1107,684,4016,0
1033,709,3979,0
1107,732,3958,0
1174,733,3956,0
1107,732,3958,0
986,754,3925,0
964,830,3901,0
1021,936,3897,0
1000,1025,3901,0
883,1075,3869,0
857,1123,3844,0
994,1209,3838,0
1107,1367,3844,0
978,1659,3814,0
607,2148,3786,0
36,2798,3777,0
-750,3516,3786,0
-1645,4315,3762,0
-2286,5273,3729,0
-2436,6236,3710,0
-2286,6787,3729,0
-2222,6637,3738,0
-2286,5908,3729,0
-2168,4897,3693,0
-1607,3760,3671,0
-692,2581,3661,0
286,1562,3671,0
1061,895,3673,0
1572,537,3671,0
1909,298,3662,0
2179,98,3671,0
2340,-22,3677,0
2322,-49,3671,0
2192,-59,3638,0
2143,-98,3614,0
2189,-141,3604,0
2179,-146,3614,0
2075,-135,3612,0
2072,-146,3614,0
2246,-199,3611,0
2393,-244,3614,0
2346,-259,3607,0
2250,-244,3614,0
2294,-242,3618,0
2393,-244,3614,0
2363,-246,3581,0
2250,-244,3557,0
2220,-248,3548,0
2286,-244,3557,0
2333,-234,3553,0
2357,-244,3557,0
2395,-276,3559,0
2429,-293,3557,0
2407,-269,3524,0
2393,-244,3499,0
2434,-256,3489,0
2500,-293,3499,0
2531,-321,3496,0
2572,-342,3499,0
2636,-367,3500,0
2679,-391,3499,0
2662,-406,3468,0
2679,-439,3442,0
2785,-493,3428,0
2929,-537,3442,0
3014,-555,3443,0
3072,-586,3442,0
3143,-656,3432,0
3215,-732,3442,0
3245,-782,3441,0
3286,-830,3442,0
3372,-903,3430,0
3465,-977,3442,0
3498,-1012,3461,0
3500,-1025,3499,0
3495,-1048,3537,0
3465,-1074,3614,0
3395,-1080,3728,0
3357,-1074,3901,0
3370,-1077,4103,0
3357,-1074,4360,0
3230,-1042,4669,0
3036,-977,5048,0
2855,-888,5448,0
2714,-781,5851,0
2583,-672,6228,0
2464,-586,6597,0
2333,-510,6920,0
2143,-391,7171,0
1878,-217,7300,0
1643,-49,7343,0
1526,64,7325,-1
1500,146,7286,0
1434,255,7193,1
1286,391,7056,0
1128,508,6892,-2
1072,586,6769,0
1095,640,6677,8
1107,684,6597,16
1054,715,6497,18
1000,732,6425,16
980,752,6385,15
964,781,6368,16
926,812,6317,17
929,830,6253,16
978,846,6170,16
1000,879,6081,16
950,919,5960,16
929,928,5851,16
1003,887,5756,16
1107,830,5679,16
1142,794,5569,16
1143,781,5450,16
1164,776,5324,17
1179,781,5220,16
1140,790,5104,15
1107,781,4991,16
1138,749,4868,23
1179,732,4761,32
1125,752,4644,36
1000,781,4532,32
934,772,4410,28
1000,732,4302,32
1101,711,4185,42
1107,732,4073,48
1020,752,3948,47
964,732,3844,48
983,704,3746,56
1000,732,3671,64
957,802,3600,65
929,830,3557,64
965,780,3522,70
1000,732,3499,80
964,746,3462,88
929,781,3442,96
962,768,3433,106
1000,732,3442,113
947,738,3438,112
857,781,3442,113
833,801,3456,119
893,781,3499,129
978,750,3534,135
1072,732,3557,145
1135,725,3554,161
1107,732,3557,177
995,755,3555,185
929,781,3557,193
970,790,3548,207
1036,781,3557,225
1045,760,3563,240
1072,732,3557,257
1188,701,3521,279
1322,684,3499,305
1346,682,3496,329
1286,684,3499,354
1262,680,3473,378
1322,684,3442,402
1386,690,3411,423
1393,684,3385,450
1362,656,3344,483
1357,635,3327,514
1393,632,3328,537
1429,635,3327,563
1405,627,3294,594
1322,635,3270,627
1238,661,3266,650
1214,684,3270,675
1241,663,3240,710
1250,635,3213,756
1213,620,3204,796
1179,635,3213,836
1219,636,3189,875
1322,635,3155,916
1403,656,3137,954
1393,732,3155,997
1303,850,3166,1043
1214,977,3155,1093
1175,1071,3119,1134
1179,1123,3098,1174
1164,1165,3091,1210
1107,1269,3098,1254
990,1495,3079,1298
750,1855,3040,1350
235,2325,2994,1405
-607,2881,2983,1463
-1583,3527,2987,1516
-2286,4297,2983,1575
-2471,5198,2949,1637
-2286,6103,2926,1704
-2155,6697,2921,1765
-2286,6640,2926,1833
-2414,5850,2900,1901
-2036,4590,2868,1977
-992,3252,2852,2047
357,2100,2868,2122
1463,1220,2877,2197
2072,635,2868,2283
2259,325,2836,2363
2250,195,2811,2443
2231,110,2798,2514
2322,0,2811,2588
2471,-104,2819,2657
2536,-146,2811,2733
2462,-141,2776,2803
2393,-146,2754,2878
2450,-194,2747,2946
2572,-244,2754,3022
2626,-275,2749,3093
2607,-293,2754,3167
2577,-313,2757,3234
2536,-293,2754,3312
2459,-240,2722,3393
2393,-195,2696,3488
2383,-199,2687,3572
2393,-195,2696,3649
2371,-162,2695,3714
2357,-146,2696,3794
2393,-192,2697,3871
2464,-244,2696,3938
2499,-237,2669,3977
2500,-195,2639,4019
2472,-179,2623,4060
2429,-195,2639,4099
2399,-214,2649,4105
2464,-244,2639,4099
2602,-295,2603,4091
2714,-342,2581,4099
2744,-363,2575,4098
2786,-391,2581,4099
2881,-443,2578,4094
2965,-488,2581,4099
2961,-492,2584,4097
2965,-488,2581,4099
3062,-521,2552,4095
3215,-586,2524,4099
3296,-641,2511,4096
3322,-684,2524,4099
3387,-742,2527,4095
3536,-830,2524,4099
3672,-918,2514,4095
3715,-977,2524,4099
3673,-1005,2527,4095
3643,-1025,2524,4099
3664,-1051,2509,4095
3715,-1074,2524,4099
3733,-1096,2553,4095
3715,-1123,2581,4099
3668,-1142,2576,4095
3607,-1123,2581,4099
3512,-1072,2601,4095
3393,-1025,2639,4099
3255,-993,2674,4095
3107,-928,2754,4099
2935,-810,2878,4095
2750,-684,3040,4099
2543,-587,3212,4095
2322,-488,3442,4099
2101,-350,3737,4095
1929,-195,4073,4099
1789,-66,4388,4095
1643,49,4704,4099
1484,174,5025,4095
1393,293,5335,4099
1367,377,5570,4095
1322,439,5737,4099
1195,511,5842,4095
1072,586,5909,4099
1015,643,5923,4095
1000,684,5909,4099
967,717,5864,4095
964,732,5794,4099
1006,728,5682,4095
1036,732,5565,4099
1016,759,5462,4095
1036,781,5392,4099
1115,781,5330,4095
1143,781,5278,4099
1037,805,5221,4095
929,830,5163,4099
970,820,5080,4095
1143,781,4991,4099
1304,746,4895,4095
1393,732,4819,4099
1421,730,4736,4095
1393,732,4647,4099
1321,736,4530,4095
1286,732,4417,4099
1332,711,4298,4095
1393,684,4188,4099
1360,670,4067,4095
1250,684,3958,4099
1167,709,3842,4095
1179,732,3729,4099
1235,738,3602,4095
1250,732,3499,4099
1180,727,3408,4095
1072,732,3327,4099
999,738,3230,4095
1000,732,3155,4099
1023,722,3110,4095
1000,732,3098,4099
919,761,3071,4095
857,781,3040,4099
886,765,3018,4095
1000,732,3040,4099
1088,716,3072,4095
1072,732,3098,4099
984,759,3093,4095
929,781,3098,4099
901,801,3115,4095
821,830,3155,4099
694,848,3184,4095
679,830,3213,4099
861,778,3236,4095
1107,732,3270,4099
1208,721,3280,4095
1143,732,3270,4099
1057,737,3251,4095
1072,732,3270,4099
1163,730,3306,4095
1250,732,3327,4099
1246,731,3300,4095
1143,732,3270,4099
1048,736,3258,4095
1107,732,3270,4099
1294,710,3269,4096
1429,684,3270,4099
1423,659,3269,4094
1393,635,3270,4099
1421,618,3242,4097
1429,635,3213,4099
1344,669,3197,4092
1250,684,3213,4099
1180,683,3220,4102
1036,732,3213,4099
822,814,3180,4064
786,830,3155,4019
1106,704,3142,3965
1572,537,3155,3922
1800,465,3163,3873
1679,537,3155,3826
1442,637,3120,3773
1322,684,3098,3730
1316,687,3090,3680
1286,732,3098,3633
1178,831,3095,3574
1072,928,3098,3521
1025,984,3099,3461
1036,1025,3098,3408
1082,1081,3070,3348
1179,1172,3040,3295
1221,1364,3024,3238
1000,1758,3040,3183
387,2342,3050,3115
-464,2978,3040,3054
-1287,3593,3004,2993
-1893,4297,2983,2942
-2223,5188,2976,2883
-2286,6103,2983,2829
-2238,6666,2979,2770
-2286,6592,2983,2717
-2420,5875,2986,2656
-2286,4736,2983,2604
-1587,3462,2952,2553
-429,2295,2926,2508
761,1372,2914,2456
1643,732,2926,2411
2110,345,2927,2363
2250,146,2926,2315
2236,53,2920,2255
2250,0,2926,2202
2305,-37,2924,2152
2286,-49,2926,2106
2135,-44,2922,2049
2000,-49,2926,1993
2017,-91,2923,1940
2143,-146,2926,1897
2230,-187,2922,1848
2250,-195,2926,1800
2291,-210,2923,1750
2393,-244,2926,1704
2480,-291,2923,1654
2464,-293,2926,1608
2352,-252,2923,1559
2214,-195,2926,1511
2096,-162,2923,1455
2000,-146,2926,1399
1932,-138,2923,1340
1964,-146,2926,1286
2127,-188,2923,1230
2357,-244,2926,1174
2486,-270,2923,1115
2429,-244,2926,1061
2243,-187,2923,1006
2107,-146,2926,948
2129,-149,2923,883
2286,-195,2926,820
2428,-252,2922,760
2464,-293,2926,707
2439,-313,2923,652
2500,-342,2926,595
2679,-403,2921,536
2893,-488,2926,482
3044,-558,2923,432
3143,-586,2926,386
3174,-581,2918,338
3107,-586,2926,289
2999,-637,2925,234
3036,-732,2926,177
3254,-827,2912,122
3465,-879,2926,80
3495,-897,2949,52
3429,-928,2983,32
3399,-983,2999,13
3393,-1025,3040,0
3341,-1032,3107,-4
3286,-1025,3213,0
3244,-1030,3345,1
3143,-1025,3557,0
2980,-1001,3843,-1
2929,-977,4188,0
3029,-953,4540,0
3036,-879,4934,0
2717,-736,5373,-1
2250,-586,5851,0
2018,-495,6285,0
2143,-439,6655,0
2312,-348,6943,0
2179,-195,7171,0
1721,-18,7303,0
1250,146,7343,0
1024,284,7282,0
1036,391,7171,0
1087,469,7024,0
1072,537,6884,0
1014,612,6751,0
1000,684,6655,0
1053,725,6582,0
1143,732,6540,0
1149,739,6501,0
1000,781,6482,0
807,843,6472,0
786,879,6482,0
891,891,6468,0
857,928,6425,0
628,995,6338,0
536,1025,6253,0
778,969,6162,0
1107,879,6081,0
1207,831,5985,0
1143,830,5909,0
1102,834,5826,0
1072,830,5737,0
998,828,5612,0
1000,830,5507,0
1084,837,5417,0
1000,879,5335,0
662,945,5216,0
429,977,5106,0
606,925,5009,0
1000,830,4934,0
1231,757,4824,0
1250,732,4704,0
1197,741,4577,0
1072,781,4475,0
837,840,4373,0
679,879,4302,0
792,854,4240,0
1072,781,4188,0
1213,724,4116,0
1107,732,4073,0
906,784,4058,0
786,830,4073,0
739,851,4069,0
679,879,4073,0
584,916,4088,0
536,928,4130,0
576,886,4160,0
679,830,4188,0
808,795,4208,0
964,781,4245,0
1085,771,4274,0
1072,781,4302,0
929,811,4305,0
821,830,4302,0
832,822,4292,0
857,830,4302,0
784,880,4307,0
714,928,4302,0
818,907,4269,0
1072,830,4245,0
1255,758,4235,0
1250,732,4245,0
1168,731,4227,0
1179,732,4188,0
1239,742,4139,0
1179,781,4130,0
969,824,4135,0
821,830,4130,0
906,785,4092,0
1143,732,4073,0
1319,699,4072,0
1357,684,4073,0
1315,671,4039,0
1250,684,4016,0
1169,714,4012,0
1107,732,4016,0
1127,703,3984,0
1179,684,3958,0
1100,724,3951,0
821,830,3958,0
568,885,3931,0
643,830,3901,0
1038,717,3888,0
1393,684,3901,0
1438,763,3884,0
1286,879,3844,0
1136,970,3797,0
1000,1074,3786,0
844,1204,3787,0
821,1318,3786,0
1002,1452,3756,0
1107,1758,3729,0
736,2305,3713,0
-143,2978,3729,0
-1192,3677,3738,0
-2000,4492,3729,0
-2348,5500,3692,0
-2286,6494,3671,0
-2161,7053,3664,0
-2286,6885,3671,0
-2513,6008,3666,0
-2286,4687,3671,0
-1355,3278,3674,0
-143,2100,3671,0
723,1301,3640,0
1107,830,3614,0
1326,531,3602,0
1643,293,3614,0
1989,93,3614,0
2214,-49,3614,0
2313,-138,3608,0
2393,-195,3614,0
2467,-235,3611,0
2464,-244,3614,0
2359,-224,3611,0
2250,-195,3614,0
2214,-191,3608,0
2214,-195,3614,0
2194,-201,3616,0
2179,-195,3614,0
2201,-199,3585,0
2214,-195,3557,0
