I,V,ABP,RESP
5370,4692,4887,1083
5642,5283,4834,1082
6367,5396,4801,1083
7409,4765,4777,1082
8438,3832,4757,1083
9343,3004,4708,1082
10433,2151,4671,1083
11869,1067,4644,1083
13271,117,4628,1083
13902,-258,4582,1081
13425,-196,4541,1083
12123,-224,4511,1084
10586,-469,4498,1083
9134,-629,4457,1079
7825,-469,4411,1083
6671,-131,4372,1087
5830,196,4368,1083
5339,487,4355,1065
5063,860,4325,1051
4810,1324,4270,1049
4603,1799,4238,1051
4493,2183,4216,1039
4449,2503,4195,1019
4347,2789,4146,1000
4219,3050,4109,988
4137,3222,4083,972
4142,3324,4065,956
4143,3378,4019,939
4142,3402,3979,924
4130,3380,3948,906
4142,3363,3936,892
4129,3388,3908,878
4142,3441,3892,860
4169,3459,3887,829
4219,3441,3892,796
4228,3424,3872,773
4219,3441,3849,765
4201,3467,3823,755
4219,3480,3806,733
4249,3463,3776,698
4296,3441,3763,669
4330,3427,3759,651
4373,3441,3763,637
4406,3460,3739,619
4449,3480,3719,605
4482,3481,3709,593
4526,3480,3719,573
4564,3472,3718,540
4603,3480,3719,510
4609,3492,3715,491
4603,3519,3719,478
4585,3538,3714,460
4603,3558,3719,446
4658,3558,3721,435
4756,3558,3719,414
4823,3561,3693,378
4833,3597,3676,350
4803,3640,3669,345
4833,3676,3676,350
4915,3685,3659,340
4986,3715,3633,319
4987,3767,3612,299
4986,3832,3633,287
4999,3870,3661,272
4986,3910,3676,255
4900,3959,3653,239
4833,4028,3633,223
4824,4093,3623,205
4833,4184,3633,191
4766,4284,3630,189
4679,4380,3633,191
4624,4449,3629,182
4603,4536,3633,159
4533,4628,3623,135
4449,4692,3633,127
4410,4703,3649,131
4449,4731,3676,127
4473,4786,3686,111
4449,4810,3719,96
4408,4731,3771,92
4449,4614,3849,96
4539,4522,3909,95
4603,4458,3979,96
4591,4355,4063,98
4603,4223,4195,96
4671,4072,4337,80
4756,3910,4498,64
4767,3731,4668,60
4756,3597,4887,64
4775,3514,5121,65
4833,3441,5363,64
4847,3321,5575,64
4833,3206,5795,64
4817,3131,6011,60
4833,3089,6228,64
4835,3025,6404,79
4833,2972,6574,96
4824,2952,6740,99
4833,2972,6920,96
4831,2975,7064,94
4833,2972,7179,96
4826,2965,7262,94
4833,2972,7352,96
4829,2967,7425,108
4833,2972,7482,127
4827,2984,7502,135
4833,3011,7525,127
4829,3016,7545,119
4833,3011,7569,127
4825,3001,7555,147
4833,3011,7525,159
4834,3016,7476,158
4833,3011,7439,159
4798,2996,7392,174
4756,3011,7352,191
4704,3037,7291,195
4679,3050,7223,191
4687,3036,7131,199
4756,3050,7050,223
4820,3082,6950,247
4833,3089,6833,255
4779,3040,6676,252
4756,3011,6531,255
4784,3027,6394,269
4833,3050,6271,287
4832,3025,6117,301
4833,3011,5968,319
4862,3033,5825,337
4910,3050,5709,350
4892,3006,5577,351
4833,2972,5449,350
4790,3008,5311,361
4833,3089,5190,382
4912,3114,5056,400
4986,3089,4930,414
5021,3065,4793,428
5063,3089,4671,446
5103,3136,4548,462
5140,3206,4455,478
5158,3277,4363,493
5216,3324,4282,510
5300,3305,4184,525
5370,3246,4109,542
5356,3176,4048,558
5293,3128,4022,573
5192,3085,3993,587
5063,3050,3979,605
4890,3020,3964,624
4756,3011,3979,637
4690,3000,3995,646
4679,2972,4022,669
4643,2900,4036,704
4603,2815,4065,733
4581,2748,4098,746
4603,2737,4152,765
4610,2756,4195,797
4603,2776,4238,828
4586,2761,4270,843
4603,2737,4325,860
4611,2722,4385,891
4603,2737,4455,924
4576,2743,4500,939
4603,2737,4541,956
4652,2719,4575,985
4679,2737,4628,1019
4634,2776,4673,1037
4603,2815,4714,1051
4618,2807,4731,1077
4679,2776,4757,1115
4693,2745,4790,1147
4679,2737,4844,1179
4633,2745,4876,1211
4603,2776,4887,1242
4567,2809,4874,1258
4603,2815,4887,1274
4703,2794,4910,1300
4833,2815,4930,1338
4866,2928,4910,1371
4833,3128,4887,1402
4852,3391,4874,1430
5063,3715,4887,1465
5387,4041,4888,1497
5677,4340,4887,1529
5845,4727,4868,1559
6060,5318,4844,1593
6522,5828,4796,1623
7288,5709,4757,1657
8150,4773,4726,1687
8975,3480,4714,1720
9842,2302,4678,1750
10893,1290,4628,1784
11854,351,4568,1814
12197,-313,4541,1848
11675,-551,4522,1878
10663,-587,4498,1911
9622,-739,4446,1941
8669,-899,4411,1975
7659,-788,4387,2005
6674,-391,4368,2039
5913,23,4321,2069
5447,352,4282,2103
5111,691,4254,2132
4833,1134,4238,2166
4623,1603,4195,2197
4526,2033,4152,2230
4476,2399,4117,2258
4449,2737,4109,2294
4408,3022,4087,2325
4373,3246,4065,2357
4319,3376,4037,2384
4296,3441,4022,2421
4282,3453,3998,2456
4296,3441,3979,2485
4288,3424,3953,2497
4296,3441,3936,2517
4289,3474,3909,2545
4296,3480,3892,2580
4286,3448,3868,2597
4296,3441,3849,2612
4314,3482,3821,2634
4373,3519,3806,2676
4442,3501,3785,2712
4526,3480,3763,2740
4580,3505,3729,2751
4603,3558,3719,2772
4568,3571,3719,2797
4526,3558,3719,2835
4520,3548,3693,2866
4603,3558,3676,2899
4705,3555,3671,2927
4756,3558,3676,2963
4716,3569,3654,2993
4679,3597,3633,3026
4694,3613,3621,3054
4756,3637,3633,3090
4795,3658,3633,3120
4833,3676,3633,3154
4891,3667,3626,3180
4986,3676,3633,3218
5048,3705,3631,3251
5063,3754,3633,3281
5048,3776,3628,3294
5063,3793,3633,3313
5077,3816,3630,3338
5063,3871,3633,3377
5008,3927,3628,3407
4986,3989,3633,3441
4992,4040,3629,3468
4986,4106,3633,3504
4912,4175,3628,3532
4833,4262,3633,3568
4782,4343,3629,3597
4756,4419,3633,3632
4686,4472,3627,3658
4603,4536,3633,3696
4540,4619,3630,3728
4526,4731,3633,3759
4497,4816,3623,3771
4449,4849,3633,3791
4390,4837,3647,3816
4373,4849,3676,3855
4367,4880,3691,3883
4373,4888,3719,3919
4382,4813,3750,3948
4449,4692,3806,3982
4538,4556,3860,4006
4603,4419,3936,4046
4598,4257,4011,4090
4603,4106,4109,4142
4657,3966,4214,4172
4756,3832,4368,4205
4813,3681,4548,4233
4833,3558,4757,4269
4827,3461,4961,4293
4833,3363,5190,4333
4827,3231,5425,4376
4833,3128,5666,4428
4834,3076,5865,4458
4833,3050,6055,4492
4794,2989,6239,4521
4756,2933,6444,4556
4736,2902,6626,4569
4756,2894,6790,4588
4767,2863,6919,4609
4756,2855,7050,4651
4709,2882,7162,4681
4679,2933,7266,4715
4687,2942,7336,4740
4756,2933,7396,4779
4818,2924,7426,4807
4833,2933,7439,4842
4786,2928,7416,4867
4756,2933,7396,4906
4750,2957,7370,4935
4756,3011,7352,4970
4739,3055,7310,4993
4756,3089,7266,5034
4800,3098,7203,5067
4833,3089,7136,5097
4797,3049,7044,5105
4756,3011,6963,5129
4744,2992,6877,5157
4756,3011,6790,5193
4721,3035,6664,5203
4679,3050,6531,5225
4680,3035,6390,5250
4756,3011,6271,5288
4821,2982,6139,5301
4833,2972,6012,5320
4784,2967,5873,5343
4756,2972,5752,5384
4770,2969,5619,5402
4833,2972,5493,5416
4883,2969,5354,5421
4910,2972,5233,5448
4884,2968,5102,5465
4833,2972,4974,5480
4770,2981,4831,5472
4756,3011,4714,5480
4782,3035,4602,5487
4833,3050,4498,5511
4863,3055,4376,5523
4910,3089,4282,5543
4975,3147,4206,5554
5063,3206,4152,5575
5136,3222,4078,5575
5216,3206,4022,5575
5277,3167,3985,5564
5293,3128,3979,5575
5227,3082,3956,5585
5140,3050,3936,5607
5055,3027,3918,5607
4986,3011,3936,5607
4898,2974,3954,5595
4833,2933,3979,5607
4788,2888,3991,5619
4756,2855,4022,5639
4703,2813,4056,5635
4679,2776,4109,5639
4679,2744,4150,5634
4679,2737,4195,5639
4634,2736,4231,5629
4603,2737,4282,5639
4596,2719,4323,5649
4603,2698,4368,5671
4584,2671,4402,5668
4603,2659,4455,5671
4650,2661,4501,5665
4679,2698,4541,5671
4633,2730,4556,5662
4603,2737,4584,5671
4628,2704,4622,5680
4679,2698,4671,5703
4652,2717,4693,5702
4603,2737,4714,5703
4598,2718,4730,5694
4679,2698,4757,5703
4740,2707,4773,5698
4756,2737,4801,5703
4708,2744,4824,5696
4679,2737,4844,5703
4705,2759,4839,5697
4833,2855,4844,5703
4956,3030,4846,5697
4986,3285,4844,5703
4917,3608,4814,5697
4910,3989,4801,5703
5004,4401,4800,5697
5140,4888,4801,5703
5264,5519,4758,5696
5523,6257,4714,5703
6022,6746,4682,5698
6751,6530,4671,5703
7620,5451,4631,5695
8669,3910,4584,5703
9844,2499,4545,5701
10893,1564,4541,5703
11399,1035,4528,5681
11200,704,4498,5671
10456,397,4444,5660
9512,78,4411,5671
8540,-222,4388,5669
7595,-391,4368,5671
6717,-358,4321,5661
6060,-117,4282,5671
5648,234,4251,5671
5370,626,4238,5671
5077,1012,4213,5647
4833,1408,4195,5639
4730,1779,4173,5631
4756,2112,4152,5639
4732,2390,4105,5632
4603,2659,4065,5639
4435,2891,4034,5637
4373,3050,4022,5639
4397,3091,3998,5617
4449,3089,3979,5607
4449,3109,3954,5598
4449,3167,3936,5607
4444,3204,3904,5602
4449,3206,3892,5607
4426,3196,3889,5604
4449,3206,3892,5607
4516,3216,3870,5586
4603,3206,3849,5575
4620,3189,3824,5564
4603,3206,3806,5575
4584,3239,3774,5572
4603,3246,3763,5575
4628,3212,3761,5568
4679,3206,3763,5575
4727,3245,3737,5571
4756,3285,3719,5575
4743,3268,3713,5568
4756,3246,3719,5575
4795,3254,3700,5571
4833,3285,3676,5575
4823,3284,3661,5567
4833,3285,3676,5575
4892,3301,3682,5573
4986,3324,3676,5575
5036,3305,3648,5563
5063,3285,3633,5575
5089,3289,3625,5588
5140,3324,3633,5607
5177,3341,3631,5600
5216,3363,3633,5607
5252,3395,3628,5616
5293,3441,3633,5639
5301,3462,3629,5636
5293,3480,3633,5639
5257,3507,3629,5642
5216,3558,3633,5671
5163,3599,3627,5685
5140,3637,3633,5703
5137,3678,3631,5708
5140,3754,3633,5734
5083,3836,3622,5750
4986,3910,3633,5766
4880,3962,3650,5759
4833,4028,3676,5766
4806,4102,3674,5772
4756,4184,3676,5798
4640,4254,3682,5810
4526,4340,3719,5830
4452,4420,3755,5839
4449,4458,3806,5862
4473,4425,3856,5873
4526,4380,3936,5894
4572,4343,4025,5903
4603,4301,4152,5926
4594,4211,4289,5936
4603,4106,4455,5957
4632,3995,4628,5966
4679,3871,4844,5989
4707,3718,5074,6001
4756,3597,5320,6021
4808,3518,5549,6028
4833,3441,5795,6053
4792,3316,6036,6068
4756,3206,6271,6085
4747,3150,6464,6077
4756,3128,6660,6085
4743,3071,6853,6092
4756,3011,7050,6117
4777,2976,7205,6125
4756,2972,7352,6149
4659,2949,7484,6163
4603,2933,7612,6180
4649,2929,7688,6172
4756,2933,7742,6180
4791,2908,7777,6190
4756,2894,7828,6212
4702,2902,7858,6207
4679,2933,7871,6212
4641,2948,7849,6219
4603,2972,7828,6244
4599,2997,7800,6245
4679,3011,7785,6244
4755,2987,7746,6233
4756,2972,7698,6244
4685,2983,7625,6242
4679,3011,7569,6244
4756,3012,7503,6233
4833,3011,7439,6244
4807,3012,7346,6244
4756,3011,7266,6244
4741,2983,7179,6219
4756,2972,7093,6212
4719,2987,6966,6207
4679,3011,6833,6212
4691,2997,6693,6192
4756,2972,6574,6180
4777,2960,6440,6170
4756,2972,6314,6180
4730,2972,6177,6166
4756,2972,6055,6149
4795,2970,5919,6119
4833,2972,5795,6117
4839,2953,5660,6113
4833,2933,5536,6117
4797,2920,5397,6097
4756,2933,5276,6085
4702,2949,5156,6062
4679,2972,5060,6053
4713,2987,4951,6031
4833,3011,4844,6021
4948,3039,4722,6000
4986,3089,4628,5989
4951,3148,4546,5964
4986,3206,4498,5957
5127,3227,4446,5949
5293,3206,4411,5957
5341,3148,4376,5942
5293,3089,4368,5926
5211,3027,4361,5896
5140,2972,4368,5894
5032,2927,4361,5890
4910,2933,4368,5894
4804,2963,4375,5872
4756,2972,4411,5862
4718,2920,4448,5851
4679,2855,4498,5862
4626,2795,4535,5858
4603,2737,4584,5862
4596,2661,4624,5855
4603,2620,4671,5862
4575,2628,4706,5856
4526,2659,4757,5862
4465,2660,4802,5856
4449,2659,4844,5862
4470,2662,4859,5853
4526,2659,4887,5862
4568,2625,4923,5869
4603,2620,4974,5894
4606,2643,4999,5895
4603,2659,5017,5894
4587,2624,5028,5879
4603,2620,5060,5894
4610,2673,5084,5908
4603,2737,5103,5926
4572,2731,5101,5916
4603,2698,5103,5926
4649,2699,5099,5937
4679,2737,5103,5957
4672,2751,5098,5950
4756,2737,5103,5957
4901,2741,5101,5968
4986,2815,5103,5989
4914,2968,5084,5983
4833,3206,5060,5989
4848,3525,5016,5999
4910,3910,4974,6021
4874,4327,4921,6016
4833,4810,4887,6021
4984,5427,4858,6030
5447,6139,4844,6053
6109,6590,4806,6049
6904,6335,4757,6053
7877,5270,4699,6059
9129,3832,4671,6085
10508,2557,4650,6085
11660,1681,4628,6085
12203,1122,4577,6075
12044,782,4541,6085
11320,562,4514,6080
10279,352,4498,6085
9082,85,4453,6078
7901,-117,4411,6085
6899,-134,4377,6078
6214,39,4368,6085
5777,298,4346,6080
5447,626,4325,6085
5108,1009,4296,6076
4833,1408,4282,6085
4669,1750,4257,6085
4603,2072,4238,6085
4528,2385,4212,6060
4449,2659,4195,6053
4387,2825,4169,6048
4373,2933,4152,6053
4337,3017,4126,6032
4296,3089,4109,6021
4260,3116,4082,6012
4296,3128,4065,6021
4339,3147,4042,6005
4373,3167,4022,5989
4357,3164,3992,5964
4373,3167,3979,5957
4428,3189,3973,5937
4526,3206,3979,5926
4583,3188,3962,5903
4603,3167,3936,5894
4592,3175,3901,5872
4603,3206,3892,5862
4604,3215,3891,5840
4603,3206,3892,5830
4608,3198,3869,5807
4679,3206,3849,5798
4774,3207,3836,5778
4833,3206,3849,5766
4800,3199,3854,5740
4756,3206,3849,5734
4761,3218,3821,5729
4833,3246,3806,5734
4888,3256,3797,5716
4910,3246,3806,5703
4899,3210,3804,5679
4910,3206,3806,5671
4935,3237,3801,5649
4986,3285,3806,5639
5029,3294,3803,5619
5063,3285,3806,5607
5062,3282,3801,5581
5063,3324,3806,5575
5079,3370,3803,5569
5140,3402,3806,5575
5194,3409,3800,5557
5216,3441,3806,5543
5181,3495,3803,5520
5140,3558,3806,5511
5099,3606,3799,5490
5063,3676,3806,5480
4988,3770,3805,5459
4910,3871,3806,5448
4849,3935,3793,5422
4833,3989,3806,5416
4807,4055,3823,5410
4756,4145,3849,5416
4668,4213,3857,5399
4603,4262,3892,5384
4577,4296,3947,5360
4603,4340,4022,5352
4616,4372,4076,5332
4603,4380,4152,5320
4572,4327,4256,5298
4603,4223,4411,5288
4679,4090,4571,5267
4756,3989,4757,5257
4767,3900,4956,5236
4756,3793,5190,5225
4746,3655,5421,5202
4756,3558,5666,5193
4750,3505,5900,5174
4756,3441,6141,5161
4758,3317,6358,5135
4756,3206,6574,5129
4735,3151,6768,5125
4756,3128,6963,5129
4803,3068,7135,5111
4833,3011,7309,5097
4792,2994,7462,5076
4756,3011,7612,5065
4774,2984,7727,5041
4833,2933,7828,5034
4826,2902,7896,5029
4756,2933,7958,5034
4680,2967,7986,5016
4679,2972,8001,5002
4718,2942,7992,4981
4756,2933,8001,4970
4752,2946,8003,4945
4756,2972,8001,4938
4784,2974,7958,4933
4833,2972,7915,4938
4824,2968,7864,4920
4756,2972,7828,4906
4675,2965,7764,4886
4679,2972,7698,4874
4732,2989,7622,4840
4756,3011,7569,4811
4685,3010,7505,4783
4603,3011,7439,4779
4570,3011,7336,4764
4603,3011,7223,4747
4636,2987,7086,4710
4679,2972,6963,4683
4719,2967,6830,4657
4756,2972,6704,4651
4753,2963,6562,4636
4756,2972,6444,4619
4781,2994,6329,4582
4833,3011,6228,4556
4846,2990,6098,4531
4833,2972,5968,4524
4814,2978,5829,4507
4833,3011,5709,4492
4843,3032,5575,4459
4833,3050,5449,4428
4806,3066,5310,4388
4833,3089,5190,4365
4904,3101,5068,4342
4986,3128,4974,4333
5022,3178,4879,4304
5063,3246,4801,4269
5150,3284,4719,4224
5293,3285,4671,4205
5384,3249,4625,4189
5370,3206,4584,4173
5254,3150,4525,4135
5140,3089,4498,4110
5053,3032,4489,4090
4986,3011,4498,4078
4877,3001,4486,4042
4756,2972,4498,4014
4649,2905,4531,3993
4603,2855,4584,3982
4588,2831,4606,3949
4603,2815,4628,3919
4606,2771,4656,3893
4603,2737,4714,3887
4587,2730,4758,3869
4603,2737,4801,3855
4616,2715,4834,3834
4603,2698,4887,3823
4545,2706,4931,3802
4526,2737,4974,3791
4556,2742,4993,3773
4603,2737,5017,3759
4601,2729,5033,3734
4603,2737,5060,3727
4632,2730,5077,3725
4679,2737,5103,3727
4658,2750,5121,3708
4603,2776,5147,3696
4561,2792,5162,3688
4603,2815,5190,3696
4648,2840,5198,3692
4679,2855,5190,3696
4683,2839,5155,3695
4756,2815,5147,3696
4874,2809,5149,3676
4986,2855,5147,3664
4986,2987,5101,3656
4910,3246,5060,3664
4832,3603,5032,3661
4833,3989,5017,3664
4843,4340,4971,3662
4833,4731,4930,3664
4886,5288,4900,3646
5216,5983,4887,3632
5867,6442,4846,3622
6751,6217,4801,3632
7788,5207,4763,3634
9052,3832,4757,3632
10453,2604,4741,3613
11660,1760,4714,3600
12270,1225,4664,3590
12197,899,4628,3600
11572,679,4596,3604
10586,469,4584,3600
9365,217,4562,3576
8132,39,4541,3568
7094,46,4511,3567
6367,235,4498,3568
5852,490,4478,3548
5447,782,4455,3536
5088,1112,4406,3532
4833,1486,4368,3536
4700,1847,4337,3519
4679,2190,4325,3504
4664,2489,4301,3496
4603,2737,4282,3504
4478,2896,4254,3493
4373,3011,4238,3473
4326,3096,4214,3445
4373,3167,4195,3441
4424,3198,4168,3439
4449,3206,4152,3441
4425,3204,4127,3424
4449,3206,4109,3409
4495,3204,4082,3388
4526,3206,4065,3377
4480,3207,4041,3358
4449,3206,4022,3345
4468,3200,3994,3326
4526,3206,3979,3313
4534,3213,3956,3293
4526,3206,3936,3281
4539,3187,3904,3264
4603,3206,3892,3250
4650,3254,3889,3226
4679,3285,3892,3218
4699,3261,3870,3214
4756,3246,3849,3218
4807,3261,3836,3202
4833,3285,3849,3186
4819,3263,3854,3165
4833,3246,3849,3154
4891,3256,3822,3135
4986,3285,3806,3122
5045,3281,3796,3104
5063,3285,3806,3090
5049,3305,3807,3068
5063,3324,3806,3058
5095,3299,3795,3054
5140,3285,3806,3058
5150,3310,3824,3045
5140,3363,3849,3026
5119,3384,3851,3002
5140,3402,3849,2995
5180,3432,3841,2991
5216,3480,3849,2995
5192,3511,3849,2982
5140,3558,3849,2963
5083,3628,3826,2936
5063,3715,3806,2931
5036,3775,3788,2931
4986,3832,3806,2931
4899,3901,3828,2911
4833,3989,3849,2899
4786,4053,3841,2894
4756,4106,3849,2899
4708,4167,3877,2885
4679,4262,3936,2867
4671,4343,3978,2855
4679,4380,4022,2867
4648,4361,4066,2874
4603,4340,4152,2867
4569,4315,4250,2843
4603,4262,4368,2835
4671,4150,4481,2836
4756,4028,4628,2835
4806,3921,4799,2815
4833,3832,5017,2803
4830,3716,5245,2801
4833,3597,5493,2803
4828,3500,5728,2785
4833,3441,5968,2772
4829,3371,6185,2767
4833,3285,6401,2772
4807,3189,6595,2756
4756,3128,6790,2740
4689,3096,6962,2732
4679,3089,7136,2740
4713,3072,7289,2730
4756,3050,7439,2708
4755,3020,7554,2680
4756,3011,7655,2676
4761,3007,7722,2678
4756,3011,7785,2676
4707,3005,7826,2656
4679,3011,7871,2644
4679,3012,7896,2640
4679,3011,7915,2644
4630,2999,7897,2631
4603,3011,7871,2612
4627,3044,7823,2591
4679,3089,7785,2580
4684,3100,7735,2564
4679,3089,7698,2549
4678,3075,7650,2529
4679,3089,7612,2517
4657,3099,7550,2499
4679,3089,7482,2485
4734,3056,7388,2467
4756,3050,7309,2453
4678,3069,7222,2434
4603,3089,7136,2421
4605,3062,7009,2405
4679,3011,6877,2389
4725,2969,6734,2368
4756,2972,6617,2357
4786,2991,6487,2345
4833,3011,6358,2326
4860,3011,6214,2289
4910,3011,6098,2262
4965,3005,5985,2244
4986,3011,5882,2230
4916,3022,5750,2198
4833,3050,5622,2166
4798,3074,5485,2144
4833,3089,5363,2134
4870,3084,5225,2109
4910,3089,5103,2071
4944,3113,4983,2029
4986,3167,4887,2007
5010,3226,4787,1992
5063,3285,4714,1975
5157,3318,4654,1943
5293,3324,4628,1911
5398,3279,4587,1887
5447,3206,4541,1880
5402,3128,4481,1868
5293,3089,4455,1848
5133,3081,4445,1813
4986,3089,4455,1784
4857,3077,4447,1762
4756,3050,4455,1752
4658,2997,4467,1737
4603,2933,4498,1720
4585,2860,4514,1700
4603,2815,4541,1688
4604,2791,4573,1674
4603,2776,4628,1657
4594,2748,4670,1633
4603,2737,4714,1625
4600,2749,4749,1624
4603,2776,4801,1625
4597,2769,4844,1608
4603,2737,4887,1593
4597,2711,4907,1586
4603,2737,4930,1593
4599,2771,4945,1594
4603,2776,4974,1593
4593,2738,4992,1589
4603,2737,5017,1593
4602,2776,5032,1593
4603,2815,5060,1593
4584,2800,5081,1589
4603,2776,5103,1593
4609,2784,5103,1593
4603,2815,5103,1593
4565,2822,5096,1588
4603,2815,5103,1593
4709,2829,5102,1606
4833,2894,5103,1625
4861,3011,5083,1629
4833,3206,5060,1625
4810,3487,5029,1617
4833,3832,5017,1625
4813,4194,4998,1640
4756,4614,4974,1657
4794,5181,4923,1658
5140,5865,4887,1657
5800,6314,4860,1653
6674,6100,4844,1657
7700,5133,4801,1656
8975,3832,4757,1657
10410,2672,4720,1654
11660,1838,4714,1657
12329,1244,4699,1656
12351,860,4671,1657
11849,672,4618,1653
10970,587,4584,1657
9789,427,4558,1657
8515,196,4541,1657
7375,51,4497,1651
6521,156,4455,1657
5920,459,4418,1661
5523,821,4411,1657
5228,1147,4396,1636
4986,1486,4368,1625
4780,1847,4317,1625
4679,2190,4282,1625
4649,2444,4254,1607
4603,2659,4238,1593
4475,2864,4210,1591
4373,3050,4195,1593
4344,3141,4175,1577
4373,3167,4152,1561
4363,3179,4103,1557
4373,3206,4065,1561
4405,3214,4037,1549
4449,3206,4022,1529
4414,3210,3993,1510
4373,3246,3979,1497
4377,3267,3974,1479
4449,3246,3979,1465
4477,3202,3958,1461
4449,3206,3936,1465
4409,3253,3910,1456
4449,3285,3892,1434
4532,3261,3862,1408
4603,3246,3849,1402
4607,3264,3845,1404
4603,3285,3849,1402
4622,3259,3826,1384
4679,3246,3806,1370
4721,3276,3794,1367
4756,3324,3806,1370
4787,3326,3806,1358
4833,3324,3806,1338
4846,3341,3799,1316
4833,3363,3806,1306
4807,3340,3803,1301
4833,3324,3806,1306
4898,3337,3801,1310
4986,3363,3806,1306
5038,3354,3802,1288
5063,3363,3806,1274
5059,3402,3802,1270
5063,3441,3806,1274
5059,3432,3802,1273
5063,3441,3806,1274
5058,3494,3802,1276
5063,3558,3806,1274
5060,3573,3801,1258
5063,3597,3806,1242
5038,3666,3802,1236
4986,3754,3806,1242
4900,3794,3800,1244
4833,3832,3806,1242
4784,3900,3802,1240
4756,3989,3806,1242
4713,4044,3798,1242
4679,4106,3806,1242
4640,4197,3815,1241
4603,4301,3849,1242
4547,4354,3882,1241
4526,4380,3936,1242
4546,4400,3989,1241
4603,4419,4065,1242
4621,4382,4140,1241
4603,4301,4238,1242
4571,4199,4347,1241
4603,4106,4498,1242
4677,3995,4661,1241
4756,3871,4844,1242
4773,3739,5021,1241
4756,3637,5233,1242
4734,3552,5461,1241
4756,3480,5709,1242
4792,3397,5929,1241
4833,3324,6141,1242
4839,3257,6333,1241
4833,3206,6531,1242
4819,3156,6704,1241
4833,3128,6877,1242
4841,3106,7028,1241
4833,3089,7179,1242
4787,3059,7307,1242
4756,3050,7439,1242
4747,3051,7551,1241
4756,3050,7655,1242
4727,3022,7722,1242
4679,3011,7785,1242
4646,3023,7829,1239
4679,3050,7871,1242
4729,3050,7877,1245
4756,3050,7871,1242
4742,3062,7846,1226
4756,3089,7828,1211
4776,3093,7788,1204
4756,3089,7742,1211
4663,3083,7671,1215
4603,3089,7612,1211
4619,3086,7544,1194
4679,3089,7482,1179
4689,3088,7396,1171
4679,3089,7309,1179
4675,3080,7201,1186
4679,3089,7093,1179
4639,3097,6960,1157
4603,3089,6833,1147
4608,3055,6696,1149
4679,3050,6574,1147
4755,3073,6439,1128
4833,3089,6314,1115
4885,3053,6178,1115
4910,3011,6055,1115
4874,2996,5919,1098
4833,3011,5795,1083
4812,3009,5660,1082
4833,3011,5536,1083
4840,3035,5399,1067
4833,3089,5276,1051
4815,3122,5142,1048
4833,3128,5017,1051
4866,3117,4877,1038
4910,3128,4757,1019
4934,3169,4650,1013
4986,3246,4584,1019
5078,3309,4518,1012
5216,3324,4455,988
5326,3271,4374,961
5370,3206,4325,956
5317,3155,4292,960
5216,3128,4282,956
5093,3101,4254,935
4986,3089,4238,924
4870,3077,4226,925
4756,3050,4238,924
4651,2989,4247,906
4603,2933,4282,892
4571,2891,4321,892
4526,2855,4368,892
4458,2791,4387,875
4449,2737,4411,860
4492,2717,4442,859
4526,2737,4498,860
4484,2746,4541,844
4449,2737,4584,828
4468,2722,4619,826
4526,2737,4671,828
4536,2747,4714,814
