II,aVL,PLETH,RESP
2755,1657,6157,0
2759,1665,6228,0
2763,1675,6268,0
2797,1665,6297,0
2823,1633,6310,0
2834,1607,6331,0
2818,1606,6334,0
2834,1607,6331,0
2861,1588,6310,0
2872,1550,6297,0
2856,1527,6275,0
2872,1550,6263,0
2876,1595,6231,0
2797,1665,6194,0
2655,1841,6136,0
2608,2181,6091,0
2672,2526,6037,0
2759,2698,5987,0
2926,2807,5914,0
3515,3042,5850,0
4677,3025,5778,0
6047,2009,5712,0
6980,-67,5623,0
7256,-2181,5540,0
7205,-3351,5450,0
7256,-3616,5368,0
7363,-3583,5272,0
7143,-3387,5196,0
6362,-2758,5123,0
5291,-1722,5058,0
4377,-724,4968,0
3855,-57,4886,0
3601,340,4808,0
3439,631,4749,0
3290,844,4674,0
3174,976,4611,0
3075,1060,4550,0
2986,1148,4508,0
2907,1224,4453,0
2872,1263,4404,0
2856,1255,4348,0
2834,1263,4301,0
2796,1313,4242,0
2797,1378,4198,0
2820,1397,4156,0
2834,1378,4129,0
2790,1369,4090,0
2759,1378,4060,0
2775,1383,4023,0
2834,1378,3992,0
2851,1377,3949,0
2834,1378,3923,0
2815,1373,3901,0
2834,1378,3888,0
2857,1402,3854,0
2872,1435,3819,0
2868,1446,3789,0
2872,1435,3785,0
2872,1406,3773,0
2872,1378,3751,0
2863,1361,3707,0
2872,1378,3682,0
2890,1413,3663,0
2910,1435,3647,0
2909,1414,3609,0
2910,1378,3579,0
2909,1359,3557,0
2910,1378,3544,0
2899,1409,3510,0
2910,1435,3475,0
2944,1440,3437,0
2986,1435,3407,0
2993,1427,3365,0
2986,1435,3338,0
2977,1457,3318,0
2986,1492,3303,0
2986,1521,3266,0
2986,1550,3235,0
2980,1592,3212,0
2986,1665,3200,0
2984,1736,3167,0
2986,1779,3131,0
2982,1797,3102,0
2986,1837,3097,0
2982,1901,3085,0
2986,1952,3062,0
2983,1954,3022,0
2986,1952,2994,0
2991,1976,2972,0
3023,2009,2959,0
3062,1996,2938,0
3099,1952,2925,0
3125,1926,2908,0
3174,1952,2890,0
3226,1976,2854,0
3250,1952,2822,0
3236,1883,2796,0
3250,1837,2787,0
3296,1832,2770,0
3326,1837,2753,0
3289,1810,2730,0
3250,1779,2718,0
3245,1769,2700,0
3250,1779,2684,0
3211,1778,2662,0
3174,1779,2650,0
3168,1784,2632,0
3174,1779,2615,0
3137,1747,2590,0
3099,1722,2581,0
3088,1718,2578,0
3099,1722,2581,0
3077,1712,2565,0
3061,1722,2546,0
3067,1754,2525,0
3099,1779,2512,0
3098,1772,2493,0
3099,1779,2477,0
3117,1815,2458,0
3174,1837,2443,0
3226,1827,2421,0
3288,1837,2409,0
3350,1902,2404,0
3439,1952,2409,0
3556,1902,2397,0
3741,1779,2374,0
3969,1665,2346,0
4195,1607,2340,0
4386,1601,2341,0
4611,1665,2340,0
4919,1792,2319,0
5329,1952,2305,0
5819,2114,2300,0
6387,2296,2305,0
6920,2435,2301,0
7256,2353,2305,0
7320,1846,2308,0
7256,861,2305,0
7220,-475,2282,0
7256,-1837,2271,0
7300,-2782,2270,0
7256,-2927,2271,0
6902,-2284,2248,0
6047,-1263,2237,0
4813,-347,2244,0
3704,287,2271,0
3086,712,2282,0
2872,1033,2305,0
2721,1251,2354,0
2532,1378,2443,0
2401,1459,2527,0
2381,1550,2615,0
2345,1643,2712,0
2230,1722,2856,0
2070,1763,3022,0
1965,1779,3200,0
1913,1779,3354,0
1890,1779,3510,0
1838,1762,3668,0
1776,1722,3854,0
1716,1678,4038,0
1701,1665,4232,0
1699,1677,4426,0
1701,1665,4645,0
1689,1610,4858,0
1701,1550,5058,0
1712,1515,5226,0
1701,1492,5402,0
1665,1458,5578,0
1663,1435,5746,0
1690,1435,5871,0
1701,1435,5987,0
1659,1405,6101,0
1625,1378,6228,0
1636,1372,6324,0
1663,1378,6400,0
1649,1371,6449,0
1625,1378,6503,0
1621,1392,6549,0
1625,1378,6607,0
1591,1311,6647,0
1549,1263,6675,0
1535,1274,6672,0
1549,1320,6675,0
1552,1348,6673,0
1549,1378,6675,0
1548,1416,6654,0
1549,1435,6641,0
1529,1419,6622,0
1512,1435,6607,0
1516,1515,6566,0
1549,1607,6538,0
1585,1644,6505,0
1625,1665,6469,0
1661,1714,6396,0
1701,1779,6331,0
1742,1812,6274,0
1814,1837,6228,0
1907,1887,6146,0
2003,1952,6056,0
2075,1987,5960,0
2154,2009,5884,0
2257,2038,5794,0
2381,2066,5712,0
2485,2054,5621,0
2570,2009,5540,0
2643,1965,5444,0
2721,1952,5368,0
2785,1951,5294,0
2834,1952,5230,0
2858,1948,5141,0
2872,1952,5058,0
2883,1937,4978,0
2910,1894,4921,0
2936,1842,4851,0
2948,1837,4783,0
2929,1871,4704,0
2910,1894,4645,0
2901,1866,4586,0
2910,1837,4542,0
2911,1850,4488,0
2910,1894,4439,0
2906,1908,4379,0
2910,1894,4336,0
2897,1881,4294,0
2872,1894,4267,0
2841,1901,4228,0
2834,1894,4198,0
2836,1881,4159,0
2834,1894,4129,0
2811,1923,4089,0
2797,1952,4060,0
2793,1956,4023,0
2797,1952,3992,0
2777,1946,3949,0
2759,1952,3923,0
2750,1952,3901,0
2759,1952,3888,0
2758,1948,3856,-1
2759,1952,3819,0
2755,1951,3777,1
2759,1952,3751,0
2754,1949,3717,-3
2759,1952,3682,0
2760,1951,3637,16
2759,1952,3613,48
2748,1948,3594,84
2759,1952,3579,113
2781,1952,3543,135
2797,1952,3510,161
2778,1946,3472,194
2759,1952,3441,225
2752,1956,3399,245
2759,1952,3372,258
2754,1939,3351,272
2759,1952,3338,290
2775,1968,3303,306
2797,1952,3269,322
2796,1902,3240,338
2797,1894,3235,354
2808,1932,3222,364
2834,1952,3200,370
2840,1913,3160,377
2834,1894,3131,386
2825,1929,3108,395
2834,1952,3097,402
2837,1896,3077,405
2834,1837,3062,402
2824,1847,3042,399
2834,1894,3028,402
2853,1884,3006,411
2872,1837,2994,418
2870,1815,2975,419
2872,1837,2959,418
2873,1846,2934,419
2872,1837,2925,418
2860,1829,2922,411
2872,1837,2925,402
2897,1838,2907,398
2910,1837,2890,402
2885,1835,2879,405
2872,1837,2890,402
2886,1832,2904,393
2910,1837,2925,386
2905,1842,2939,384
2910,1837,2959,386
2932,1806,2971,387
2948,1779,2994,386
2923,1770,3021,385
2910,1779,3062,386
2938,1781,3098,386
2986,1779,3131,386
2994,1775,3148,385
2986,1779,3166,386
2981,1779,3188,391
2986,1779,3235,402
2975,1777,3278,413
2986,1779,3303,418
3010,1778,3298,416
3023,1779,3303,418
2995,1779,3321,431
2986,1779,3338,451
3006,1760,3322,467
3023,1722,3303,483
2995,1678,3295,498
2986,1665,3303,515
3019,1668,3292,530
3061,1665,3269,547
3047,1648,3233,564
3023,1665,3200,579
3031,1722,3161,592
3061,1779,3131,612
3061,1788,3100,636
3061,1779,3062,660
3077,1794,3005,676
3099,1837,2959,692
3090,1855,2923,714
3099,1837,2890,740
3157,1800,2837,759
3250,1779,2787,773
3306,1773,2748,790
3326,1779,2718,821
3334,1781,2669,856
3363,1779,2615,885
3388,1788,2558,901
3401,1837,2512,917
3389,1905,2467,938
3363,1952,2443,966
3311,1954,2427,990
3250,1952,2409,1014
3195,1959,2369,1037
3174,1952,2340,1062
3151,1898,2331,1085
3099,1837,2340,1111
3019,1798,2328,1135
2986,1779,2305,1159
3001,1750,2280,1179
3023,1722,2271,1207
3001,1697,2265,1239
2986,1665,2271,1271
3000,1619,2274,1294
3023,1607,2271,1320
3004,1636,2250,1350
2986,1665,2237,1384
2995,1641,2231,1409
3023,1607,2237,1432
3019,1596,2234,1454
3023,1607,2237,1481
3049,1611,2237,1504
3099,1607,2237,1529
3108,1612,2218,1552
3099,1607,2202,1577
3083,1580,2195,1599
3099,1550,2202,1626
3106,1544,2203,1650
3099,1550,2202,1674
3086,1536,2198,1688
3099,1550,2202,1706
3056,1681,2201,1727
2910,1952,2202,1754
2765,2245,2199,1772
2834,2468,2202,1786
3090,2670,2201,1797
3401,2985,2202,1819
3897,3320,2199,1842
4913,3214,2202,1867
6274,2106,2201,1883
7256,0,2202,1899
7434,-2266,2198,1913
7256,-3616,2202,1931
7249,-3740,2205,1946
7256,-3214,2202,1963
6767,-2672,2183,1978
5820,-2124,2168,1996
4908,-1346,2161,2009
4346,-459,2168,2028
4016,169,2168,2043
3779,459,2168,2060
3610,622,2164,2073
3515,804,2168,2092
3423,934,2167,2109
3326,976,2168,2124
3235,1002,2165,2130
3174,1091,2168,2141
3124,1197,2167,2154
3099,1263,2168,2173
3079,1269,2164,2181
3061,1263,2168,2189
3029,1262,2167,2193
3023,1263,2168,2205
3022,1257,2163,2212
3023,1263,2168,2221
3006,1297,2170,2225
3023,1320,2168,2237
3061,1300,2148,2245
3099,1263,2133,2253
3088,1267,2127,2251
3061,1320,2133,2253
3035,1367,2134,2252
3023,1378,2133,2253
2998,1369,2130,2244
2986,1378,2133,2237
2993,1390,2132,2227
3023,1378,2133,2221
3032,1338,2131,2210
3023,1320,2133,2205
3010,1343,2132,2198
3023,1378,2133,2189
3031,1369,2131,2169
3023,1320,2133,2157
3003,1272,2131,2148
3023,1263,2133,2141
3067,1268,2131,2116
3099,1263,2133,2092
3090,1249,2131,2072
3099,1263,2133,2060
3126,1296,2131,2037
3137,1320,2133,2012
3099,1316,2131,1984
3099,1320,2133,1963
3176,1347,2131,1938
3288,1378,2133,1915
3331,1379,2131,1890
3326,1378,2133,1867
3324,1397,2131,1834
3363,1435,2133,1803
3402,1463,2131,1773
3439,1492,2133,1754
3462,1541,2131,1731
3477,1607,2133,1706
3480,1650,2131,1677
3515,1665,2133,1658
3564,1677,2131,1641
3590,1722,2133,1626
3563,1769,2131,1600
3552,1779,2133,1577
3593,1746,2131,1557
3666,1722,2133,1545
3707,1724,2131,1529
3741,1722,2133,1513
3789,1688,2131,1494
3855,1665,2133,1481
3886,1682,2131,1464
3893,1722,2133,1448
3887,1732,2131,1430
3893,1722,2133,1416
3879,1716,2131,1400
3855,1722,2133,1384
3815,1718,2131,1364
3779,1722,2133,1352
3736,1744,2131,1343
3704,1779,2133,1336
3666,1789,2131,1320
3628,1779,2133,1304
3569,1769,2131,1286
3515,1779,2133,1271
3466,1786,2131,1253
3439,1779,2133,1239
3415,1766,2131,1225
3401,1779,2133,1207
3380,1812,2131,1180
3363,1837,2133,1159
3339,1818,2131,1142
3326,1779,2133,1127
3308,1757,2131,1101
3288,1779,2133,1078
3249,1814,2131,1061
3212,1837,2133,1046
3171,1835,2131,1022
3137,1837,2133,998
3104,1839,2131,979
3099,1837,2133,966
3103,1826,2131,944
3099,1837,2133,917
3060,1866,2131,891
3023,1894,2133,869
3009,1895,2131,845
3023,1894,2133,821
3017,1898,2130,796
2986,1894,2133,773
2936,1861,2132,742
2910,1837,2133,708
2892,1850,2129,673
2872,1894,2133,644
2841,1911,2133,614
2834,1894,2133,579
2840,1874,2126,537
2834,1894,2133,499
2791,1931,2136,466
2759,1952,2133,435
2751,1943,2117,396
2759,1952,2133,354
2748,1983,2176,307
2759,2009,2237,258
2805,1988,2278,205
2872,1952,2340,161
2914,1937,2436,122
2948,1952,2581,80
2972,1958,2729,33
2986,1952,2890,0
2974,1941,3061,-8
2986,1952,3269,0
3016,1989,3485,3
3023,2066,3716,0
2956,2145,3947,-3
2872,2181,4198,0
2829,2157,4432,1
2834,2124,4645,0
2816,2100,4824,-1
2759,2066,5024,0
2685,2000,5242,0
2645,1952,5471,0
2634,1945,5664,-1
2645,1952,5850,0
2647,1909,6032,0
2645,1837,6228,0
2637,1784,6393,0
2645,1779,6538,0
2660,1785,6656,0
2683,1779,6779,0
2698,1750,6884,0
2721,1722,6985,0
2740,1704,7058,0
2759,1722,7123,0
2757,1754,7159,0
2759,1779,7192,0
2763,1763,7206,0
2797,1722,7226,0
2819,1687,7226,0
2834,1665,7226,0
2837,1657,7206,0
2872,1665,7192,0
2904,1677,7158,0
2910,1665,7123,0
2880,1644,7065,0
2872,1665,7020,0
2871,1704,6965,0
2834,1722,6916,0
2731,1796,6843,0
2645,2066,6779,0
2647,2442,6705,0
2759,2698,6641,0
2967,2849,6553,0
3401,3100,6469,0
4246,3204,6375,0
5480,2468,6297,0
6646,648,6206,0
7256,-1492,6125,0
7301,-2988,6032,0
7256,-3616,5953,0
7349,-3750,5860,0
7256,-3559,5781,0
6584,-2939,5699,0
5518,-1952,5643,0
4577,-943,5575,0
4044,-172,5506,0
3765,328,5421,0
3552,631,5368,0
3366,800,5327,0
3250,918,5299,0
3171,1036,5243,0
3099,1148,5196,0
3016,1218,5153,0
2948,1263,5127,0
2896,1294,5075,0
2872,1320,5024,0
2850,1339,4973,0
2834,1378,4955,0
2818,1422,4935,0
2834,1435,4921,0
2841,1410,4885,0
2834,1378,4852,0
2811,1374,4808,0
2834,1378,4783,0
2879,1373,4760,0
2910,1378,4749,0
2888,1407,4716,0
2872,1435,4680,0
2885,1419,4634,0
2910,1378,4611,0
2905,1356,4590,0
2910,1378,4576,0
2932,1412,4541,0
2948,1435,4508,0
2922,1436,4467,0
2910,1435,4439,0
2929,1433,4401,0
2948,1435,4370,0
2921,1433,4330,0
2910,1435,4301,0
2944,1435,4263,0
2986,1435,4232,0
2971,1430,4193,0
2948,1435,4164,0
2955,1439,4125,0
2986,1435,4095,0
2985,1423,4056,0
2986,1435,4026,0
3003,1465,3988,0
3023,1492,3957,0
3002,1507,3918,0
2986,1550,3888,0
2997,1618,3851,0
3023,1665,3819,0
3009,1660,3778,0
2986,1665,3751,0
2975,1714,3726,0
2986,1779,3716,0
2981,1810,3697,0
2986,1837,3682,0
3001,1892,3650,0
3023,1952,3613,0
3020,1964,3567,0
3023,1952,3544,0
3048,1947,3527,0
3099,1952,3510,0
3137,1929,3470,0
3174,1894,3441,0
3221,1862,3421,0
3288,1837,3407,0
3327,1802,3369,0
3326,1779,3338,0
3305,1776,3315,0
3326,1779,3303,0
3363,1773,3269,0
3363,1779,3235,0
3300,1792,3207,0
3250,1779,3200,0
3244,1720,3183,0
3250,1665,3166,0
3212,1649,3143,0
3174,1665,3131,0
3167,1666,3112,0
3174,1665,3097,0
3140,1681,3075,0
3099,1722,3062,0
3086,1739,3043,0
3099,1722,3028,0
3085,1700,3007,0
3061,1722,2994,0
3049,1764,2974,0
3061,1779,2959,0
3063,1747,2938,0
3061,1722,2925,0
3046,1739,2906,0
3023,1779,2890,0
2989,1791,2867,0
2986,1779,2856,0
2996,1770,2851,0
2986,1779,2856,0
2934,1783,2843,0
2910,1779,2822,0
2928,1773,2793,0
2948,1779,2787,0
2913,1781,2787,0
2872,1779,2787,0
2861,1774,2767,0
2872,1779,2753,0
2855,1782,2746,0
2834,1779,2753,0
2829,1769,2741,0
2834,1779,2718,0
2801,1808,2689,0
2759,1837,2684,0
2750,1839,2684,0
2797,1837,2684,0
2835,1852,2662,0
2834,1894,2650,0
2800,1932,2643,0
2797,1952,2650,0
2839,1935,2643,0
2910,1894,2650,0
2958,1849,2669,0
2986,1837,2718,0
2999,1842,2765,0
3023,1837,2822,0
3052,1818,2886,0
3099,1837,2994,0
3135,1897,3123,0
3137,1952,3269,0
3084,1955,3391,0
3023,1952,3510,0
2966,1975,3628,0
2910,2009,3785,0
2841,1997,3962,0
2797,1952,4164,0
2766,1911,4353,0
2721,1894,4542,0
2655,1871,4722,0
2645,1837,4921,0
2691,1801,5113,0
2721,1779,5299,0
2678,1754,5453,0
2645,1722,5609,0
2674,1685,5760,0
2721,1665,5918,0
2708,1657,6047,0
2683,1665,6159,0
2704,1666,6245,0
2759,1665,6331,0
2771,1658,6400,0
2759,1665,6469,0
2760,1667,6520,0
2797,1665,6572,0
2802,1659,6606,0
2797,1665,6641,0
2799,1677,6657,0
2834,1665,6675,0
2856,1630,6674,0
2872,1607,6675,0
2861,1614,6657,0
2834,1607,6641,0
2822,1562,6614,0
2872,1550,6607,0
2873,1643,6591,0
2721,1837,6572,0
2543,2079,6521,0
2608,2353,6469,0
2837,2609,6409,0
2986,2813,6366,0
3249,2994,6311,0
4233,3042,6263,0
5890,2412,6194,0
7256,631,6125,0
7569,-1817,6034,0
7256,-3616,5953,0
7133,-4033,5863,0
7256,-3616,5781,0
7036,-3211,5684,0
6273,-2813,5609,0
5328,-2009,5536,0
4573,-918,5471,0
4035,-81,5381,0
3666,344,5299,0
3440,610,5220,0
3326,861,5161,0
3231,1002,5089,0
3137,1033,5024,0
3050,1068,4949,0
2986,1148,4886,0
2921,1211,4811,0
2872,1263,4749,0
2838,1324,4687,0
2834,1378,4645,0
2832,1383,4592,0
2834,1378,4542,0
2821,1401,4481,0
2834,1435,4439,0
2855,1447,4398,0
2872,1435,4370,0
2849,1430,4331,0
2834,1435,4301,0
2841,1438,4263,0
2872,1435,4232,0
2880,1432,4190,0
2872,1435,4164,0
2860,1435,4140,0
2872,1435,4129,0
2878,1433,4098,0
2872,1435,4060,0
2857,1434,4014,0
2872,1435,3992,0
2898,1433,3972,0
2910,1435,3957,0
2886,1434,3922,0
2872,1435,3888,0
2883,1432,3849,0
2910,1435,3819,0
2912,1436,3781,0
2910,1435,3751,0
2918,1430,3714,0
2948,1435,3682,0
2968,1439,3640,0
2986,1435,3613,0
2989,1421,3592,0
2986,1435,3579,0
2972,1483,3545,0
2986,1550,3510,0
3011,1606,3468,0
3023,1665,3441,0
2997,1726,3415,0
2986,1779,3407,0
3001,1791,3393,0
3023,1779,3372,0
3006,1784,3330,0
2986,1837,3303,0
2979,1906,3285,0
2986,1952,3269,0
2975,1956,3230,0
2986,1952,3200,0
3031,1950,3180,0
3099,1952,3166,0
3140,1945,3129,0
3174,1952,3097,0
3210,1962,3075,0
3250,1952,3062,0
3267,1896,3028,0
3288,1837,2994,0
3310,1815,2967,0
3326,1837,2959,0
3318,1851,2941,0
3326,1837,2925,0
3339,1801,2905,0
3326,1779,2890,0
3260,1773,2857,0
3212,1779,2822,0
3207,1779,2791,0
3212,1779,2787,0
3174,1776,2787,0
3137,1779,2787,0
3128,1779,2770,0
3137,1779,2753,0
3116,1776,2731,0
3099,1779,2718,0
3099,1779,2699,0
3099,1779,2684,0
3058,1775,2663,0
3023,1779,2650,0
3027,1781,2631,0
3061,1779,2615,0
3057,1771,2594,0
3023,1779,2581,0
2989,1804,2563,0
2986,1837,2546,0
2965,1860,2522,0
2910,1894,2512,0
2823,1945,2508,0
2759,2009,2512,0
2715,2051,2498,0
2683,2066,2477,0
2647,2062,2452,0
2645,2066,2443,0
2668,2085,2439,0
2683,2124,2443,0
2658,2160,2440,0
2645,2181,2443,0
2672,2182,2442,0
2721,2181,2443,0
2731,2168,2427,0
2721,2124,2409,0
2712,2039,2385,0
2721,1952,2374,0
2729,1882,2367,0
2759,1837,2374,0
2799,1814,2374,0
2834,1837,2374,0
2843,1881,2364,0
2872,1894,2374,0
2919,1841,2398,0
2948,1779,2443,0
2915,1758,2485,0
2872,1779,2546,0
2849,1787,2620,0
2834,1779,2718,0
2791,1770,2815,0
2759,1779,2925,0
2751,1782,3035,0
2759,1779,3166,0
2731,1779,3296,0
2721,1779,3441,0
2736,1779,3586,0
2759,1779,3751,0
2734,1783,3916,0
2721,1779,4095,0
2728,1775,4264,0
2721,1779,4439,0
2671,1776,4605,0
2645,1779,4783,0
2612,1869,4945,0
2494,2124,5093,0
2355,2452,5210,0
2419,2698,5334,0
2679,2858,5454,0
2986,3100,5574,0
3479,3375,5664,0
4573,3214,5746,0
6110,2071,5814,0
7256,0,5884,0
7478,-2205,5934,0
7256,-3616,5987,0
7226,-3957,6026,0
7256,-3616,6056,0
6776,-3041,6053,0
5782,-2296,6056,0
4792,-1350,6065,0
4157,-402,6091,0
3777,248,6094,0
3515,574,6091,0
3342,758,6069,0
3250,918,6056,0
3148,1026,6032,0
3023,1091,6022,0
2917,1163,6004,0
2872,1263,5987,0
2854,1335,5938,0
2834,1378,5884,0
2790,1406,5823,0
2759,1435,5781,0
2756,1441,5729,0
2797,1435,5678,0
2812,1434,5606,0
2797,1435,5540,0
2758,1437,5464,0
2759,1435,5402,0
2778,1435,5330,0
2797,1435,5265,0
2778,1434,5189,0
2759,1435,5127,0
2761,1435,5056,0
2797,1435,4989,0
2812,1431,4910,0
2797,1435,4852,0
2761,1438,4796,0
2759,1435,4749,0
2778,1425,4677,0
2797,1435,4611,0
2791,1462,4547,0
2797,1492,4508,0
2816,1498,4457,0
2834,1492,4404,0
2817,1487,4341,0
2797,1492,4301,0
2799,1491,4264,0
2834,1492,4232,0
2860,1507,4178,0
2872,1550,4129,0
2869,1590,4082,0
2872,1607,4060,0
2870,1600,4039,0
2872,1607,4026,0
2870,1633,3994,0
2872,1665,3957,0
2856,1700,3910,0
2834,1779,3888,0
2816,1883,3871,0
2834,1952,3854,0
2862,1952,3813,0
2872,1952,3785,0
2846,1998,3765,0
2834,2066,3751,0
2848,2101,3713,0
2872,2124,3682,0
2868,2159,3659,0
2872,2181,3647,0
2900,2140,3612,0
2948,2066,3579,0
2982,2017,3553,0
3023,2009,3544,0
3067,1993,3515,0
3099,1952,3475,0
3095,1906,3429,0
3099,1894,3407,0
3120,1899,3388,0
3137,1894,3372,0
3105,1863,3337,0
3061,1837,3303,0
3032,1828,3274,0
3023,1837,3269,0
3001,1837,3257,0
2986,1837,3235,0
2982,1836,3192,0
2986,1837,3166,0
2955,1813,3148,0
2910,1779,3131,0
2874,1758,3092,0
2872,1779,3062,0
2873,1815,3042,0
2872,1837,3028,0
2864,1833,2992,0
2872,1837,2959,0
2877,1844,2934,-1
2872,1837,2925,0
2847,1800,2905,1
2834,1779,2890,0
2832,1798,2873,-2
2834,1837,2856,0
2815,1847,2819,7
2797,1837,2787,16
2778,1829,2764,23
2759,1837,2753,32
2727,1838,2731,46
2721,1837,2718,64
2739,1833,2714,81
2759,1837,2718,97
2743,1835,2704,112
2721,1837,2684,129
2701,1837,2661,145
2683,1837,2650,161
2651,1830,2631,176
2645,1837,2615,193
2666,1845,2593,209
2683,1837,2581,225
2660,1802,2562,241
2645,1779,2546,258
2660,1776,2524,274
2683,1779,2512,290
2668,1770,2493,304
2645,1779,2477,322
2638,1811,2453,345
2645,1837,2443,370
2638,1816,2436,389
2645,1779,2443,402
2668,1764,2450,415
2683,1779,2477,435
2660,1786,2509,459
2645,1779,2546,483
2659,1771,2570,500
2683,1779,2615,515
2667,1784,2684,531
2645,1779,2787,547
2649,1768,2888,561
2683,1779,2994,579
2693,1806,3099,602
2683,1837,3235,628
2670,1843,3381,646
2683,1837,3544,660
2702,1828,3697,672
2721,1837,3854,692
2722,1857,4003,716
2721,1894,4164,740
2723,1931,4316,758
2759,1952,4473,773
2824,1933,4613,785
2910,1894,4749,805
2967,1853,4867,829
2986,1837,4989,853
2973,1849,5097,870
2986,1894,5196,885
3033,1937,5266,899
3099,1952,5334,917
3123,1940,5386,933
3099,1952,5437,950
3027,1987,5467,964
2948,2009,5506,982
2886,1983,5539,997
2872,1952,5574,1014
2867,1944,5588,1029
2834,1952,5609,1046
2774,1932,5625,1061
2759,1894,5643,1078
2786,1844,5639,1093
2797,1779,5643,1111
2748,1701,5644,1126
2721,1665,5643,1143
2752,1685,5608,1157
2797,1722,5574,1175
2781,1710,5547,1191
2759,1665,5540,1207
2781,1622,5510,1220
2834,1607,5471,1239
2845,1600,5415,1262
2834,1607,5368,1288
2826,1613,5310,1305
2834,1607,5265,1320
2820,1578,5211,1332
2834,1550,5161,1352
2874,1562,5090,1374
2910,1607,5024,1400
2896,1635,4951,1423
2910,1607,4886,1448
2961,1560,4809,1471
2986,1550,4749,1497
2930,1573,4691,1518
2872,1607,4645,1545
2809,1673,4577,1573
2683,1837,4508,1609
2559,2088,4429,1642
2645,2353,4370,1674
2909,2592,4310,1697
3174,2870,4267,1722
3591,3155,4214,1745
4611,3100,4164,1770
6112,2148,4102,1791
7256,172,4060,1819
7482,-2115,4023,1848
7256,-3616,3992,1883
7221,-3894,3937,1909
7256,-3444,3888,1931
6791,-2912,3843,1949
5820,-2353,3819,1980
4862,-1556,3795,2012
4270,-631,3785,2044
3926,55,3769,2065
3666,402,3751,2092
3469,587,3711,2122
3363,746,3682,2157
3277,852,3658,2180
3174,918,3647,2205
3071,998,3626,2227
3023,1091,3613,2253
3019,1135,3596,2268
3023,1148,3579,2285
2999,1168,3540,2304
2986,1205,3510,2334
2985,1233,3485,2359
2986,1263,3475,2382
2940,1303,3455,2396
2910,1320,3441,2414
2915,1300,3423,2428
2948,1263,3407,2446
2948,1251,3369,2459
2948,1263,3338,2479
2950,1271,3313,2494
2948,1263,3303,2511
2916,1254,3284,2517
2910,1263,3269,2527
2944,1270,3249,2533
2986,1263,3235,2543
2973,1249,3212,2547
2948,1263,3200,2559
2950,1299,3185,2567
2986,1320,3166,2575
2996,1297,3126,2571
2986,1263,3097,2575
2974,1250,3076,2582
2986,1263,3062,2591
2979,1267,3028,2584
2948,1263,2994,2575
2906,1258,2966,2568
2910,1263,2959,2575
2946,1262,2945,2576
2986,1263,2925,2575
2998,1262,2888,2565
3023,1263,2856,2559
3063,1257,2829,2548
3099,1263,2822,2543
3095,1284,2810,2533
3099,1320,2787,2527
3129,1350,2745,2515
3174,1378,2718,2511
3181,1401,2711,2503
3174,1435,2718,2495
3180,1481,2705,2476
3212,1550,2684,2462
3233,1619,2659,2446
3250,1665,2650,2430
3263,1671,2634,2403
3288,1665,2615,2382
3304,1661,2590,2363
3326,1665,2581,2350
3343,1660,2578,2326
3363,1665,2581,2301
3384,1686,2566,2274
3439,1722,2546,2253
3506,1736,2521,2228
3552,1722,2512,2205
3551,1688,2509,2178
3552,1665,2512,2157
3571,1657,2498,2131
3590,1665,2477,2108
3572,1668,2451,2081
3552,1665,2443,2060
3537,1657,2442,2035
3515,1665,2443,2012
3463,1671,2426,1984
3439,1665,2409,1963
3445,1650,2397,1944
3439,1665,2409,1931
3377,1700,2416,1909
3326,1722,2409,1883
3318,1714,2384,1853
3326,1722,2374,1835
3288,1757,2375,1819
3250,1779,2374,1803
3243,1751,2353,1775
3250,1722,2340,1754
3214,1736,2337,1737
3174,1779,2340,1722
3163,1793,2322,1696
3174,1779,2305,1674
3157,1769,2300,1656
3137,1779,2305,1642
3131,1783,2291,1617
3137,1779,2271,1593
3116,1774,2259,1574
3099,1779,2271,1561
3095,1780,2278,1538
3099,1779,2271,1513
3066,1777,2248,1486
3023,1779,2237,1465
2990,1778,2233,1439
2986,1779,2237,1416
2981,1778,2233,1392
2986,1779,2237,1368
2988,1777,2239,1335
2986,1779,2237,1304
2951,1779,2216,1275
2910,1779,2202,1255
2876,1776,2198,1233
2872,1779,2202,1207
2872,1780,2186,1173
2872,1779,2168,1143
2865,1772,2156,1115
2872,1779,2168,1094
2875,1803,2172,1071
2872,1837,2168,1046
2858,1848,2154,1014
2872,1837,2168,982
2908,1822,2198,948
2948,1837,2237,917
2963,1853,2260,885
2986,1837,2305,853
3009,1792,2377,819
3023,1779,2477,789
3022,1809,2565,757
3061,1837,2650,724
3132,1829,2735,688
3174,1837,2856,660
3130,1888,2997,636
3061,1952,3166,612
3015,1965,3334,578
2986,1952,3510,547
2926,1948,3674,522
2872,1952,3854,499
2847,1911,4037,468
2834,1837,4232,435
2780,1779,4408,402
2721,1779,4576,370
2698,1795,4728,331
2721,1779,4886,290
2730,1718,5028,254
2721,1665,5161,225
2708,1648,5267,195
2721,1665,5368,161
2739,1671,5454,121
2759,1665,5540,80
2761,1656,5607,43
2759,1665,5678,16
2750,1668,5733,3
2759,1665,5781,0
2772,1654,5798,0
2797,1665,5815,0
2807,1676,5827,0
2834,1665,5850,0
2857,1634,5852,0
2872,1607,5850,0
2859,1602,5829,0
2872,1607,5815,0
2895,1595,5792,0
2910,1550,5781,0
2900,1514,5752,0
2910,1550,5712,0
