I,II,ABP,RESP
-468,3849,4618,2066
-546,3841,4623,2055
-519,3790,4587,2048
-455,3756,4560,2055
-472,3747,4556,2058
-546,3756,4560,2055
-578,3743,4525,2037
-546,3756,4498,2027
-502,3772,4493,2025
-455,3756,4498,2027
-397,3649,4462,2014
-364,3500,4435,2000
-322,3300,4431,1992
-182,3073,4435,2000
40,2896,4400,2004
182,2988,4373,2000
281,3388,4368,1984
546,3926,4373,1973
987,4332,4338,1967
1366,4609,4311,1973
1741,4905,4305,1975
2367,5292,4311,1973
2935,5584,4276,1957
2640,5634,4248,1945
1478,5539,4241,1938
546,5634,4248,1945
526,6085,4216,1949
637,6743,4186,1945
-133,7264,4175,1928
-1548,7511,4186,1918
-2673,7591,4160,1914
-3278,7682,4123,1918
-3799,7770,4101,1908
-4370,7768,4123,1890
-4688,7645,4136,1869
-4643,7511,4123,1863
-4416,7396,4080,1863
-4097,7170,4061,1863
-3637,6609,4058,1850
-3096,5719,4061,1836
-2609,4789,4030,1820
-2185,4183,3998,1808
-1739,3915,3981,1791
-1275,3756,3998,1781
-915,3547,4007,1777
-728,3414,3998,1781
-643,3410,3961,1772
-546,3414,3936,1753
-449,3308,3922,1731
-455,3244,3936,1726
-543,3315,3941,1728
-546,3414,3936,1726
-399,3353,3901,1709
-273,3244,3873,1699
-293,3262,3859,1696
-364,3414,3873,1699
-334,3482,3880,1686
-273,3414,3873,1671
-294,3318,3838,1663
-364,3329,3811,1671
-350,3365,3797,1676
-273,3329,3811,1671
-237,3237,3817,1655
-273,3244,3811,1644
-322,3347,3776,1639
-364,3414,3748,1644
-389,3363,3733,1645
-364,3329,3748,1644
-300,3380,3755,1639
-273,3414,3748,1644
-294,3324,3712,1647
-273,3244,3686,1644
-197,3296,3673,1627
-182,3414,3686,1616
-281,3441,3689,1612
-364,3414,3686,1616
-331,3410,3674,1615
-273,3414,3686,1616
-304,3361,3693,1617
-364,3329,3686,1616
-345,3367,3647,1602
-273,3414,3623,1589
-228,3375,3616,1583
-182,3329,3623,1589
-68,3352,3614,1590
91,3414,3623,1589
232,3420,3649,1585
364,3414,3686,1589
514,3446,3687,1591
637,3500,3686,1589
691,3506,3697,1574
728,3500,3748,1562
838,3501,3805,1555
1001,3500,3873,1562
1108,3472,3931,1565
1093,3500,3998,1562
1020,3589,4069,1546
1001,3670,4186,1534
1056,3673,4315,1528
1093,3670,4435,1534
1037,3688,4518,1537
910,3670,4623,1534
770,3568,4747,1519
637,3500,4873,1507
525,3551,4958,1500
455,3670,5060,1507
399,3708,5183,1511
273,3670,5310,1507
71,3639,5395,1490
-91,3670,5497,1479
-127,3689,5623,1476
-91,3670,5747,1479
-80,3665,5809,1478
-91,3756,5872,1479
-84,3855,5958,1481
-91,3841,6060,1479
-168,3717,6117,1465
-273,3670,6185,1452
-315,3753,6274,1446
-273,3841,6372,1452
-212,3828,6409,1453
-182,3841,6435,1452
-183,3941,6480,1449
-182,4012,6560,1452
-152,3931,6601,1452
-91,3841,6622,1452
-53,3863,6636,1449
-91,3926,6684,1452
-166,3889,6722,1452
-182,3841,6747,1452
-149,3873,6742,1449
-182,3926,6747,1452
-299,3885,6745,1454
-364,3841,6747,1452
-291,3874,6717,1437
-182,3926,6684,1425
-159,3887,6642,1419
-182,3841,6622,1425
-153,3865,6592,1426
-91,3926,6560,1425
-77,3948,6496,1420
-91,4012,6435,1425
-35,4153,6363,1428
91,4268,6310,1425
161,4219,6246,1409
91,4097,6185,1397
-37,4044,6092,1392
-91,4097,5997,1397
-69,4152,5890,1398
-91,4183,5810,1397
-201,4208,5736,1394
-273,4268,5685,1397
-185,4343,5619,1397
0,4439,5560,1397
114,4490,5489,1394
91,4439,5435,1397
-2,4266,5370,1398
-91,4097,5310,1397
-151,4017,5236,1392
-182,4012,5185,1397
-213,3960,5142,1409
-273,3841,5123,1425
-318,3714,5089,1427
-273,3670,5060,1425
-180,3676,5020,1421
-182,3670,4998,1425
-296,3618,4964,1425
-364,3585,4935,1425
-309,3580,4894,1422
-273,3585,4873,1425
-367,3586,4844,1425
-455,3670,4810,1425
-347,3842,4761,1420
-91,4012,4748,1425
94,4058,4750,1436
91,4012,4748,1452
-36,3927,4707,1456
-182,3841,4685,1452
-297,3755,4683,1446
-364,3756,4685,1452
-381,3842,4648,1464
-364,3926,4623,1479
-354,3904,4619,1482
-364,3841,4623,1479
-398,3792,4587,1473
-455,3756,4560,1479
-543,3692,4555,1492
-637,3670,4560,1507
-655,3685,4526,1510
-546,3670,4498,1507
-419,3551,4491,1501
-455,3414,4498,1507
-590,3267,4466,1519
-546,3073,4435,1534
-205,2862,4424,1537
182,2902,4435,1534
428,3291,4411,1528
637,3841,4373,1534
964,4246,4349,1546
1366,4524,4373,1562
1873,4829,4388,1565
2549,5207,4373,1562
3050,5501,4327,1555
2731,5634,4311,1562
1618,5628,4312,1575
637,5634,4311,1589
452,5846,4272,1590
546,6402,4248,1589
25,7082,4244,1586
-1184,7511,4248,1589
-2440,7582,4215,1588
-3369,7597,4186,1589
-4078,7716,4176,1588
-4643,7768,4186,1589
-4891,7619,4160,1586
-4734,7511,4123,1589
-4336,7579,4101,1591
-3915,7511,4123,1589
-3548,6904,4136,1574
-3187,5890,4123,1562
-2765,4945,4080,1557
-2276,4353,4061,1562
-1789,3976,4058,1561
-1366,3670,4061,1562
-1016,3453,4030,1560
-728,3414,3998,1562
-559,3447,3981,1559
-546,3414,3998,1562
-593,3290,4007,1563
-546,3244,3998,1562
-413,3322,3961,1546
-364,3414,3936,1534
-456,3361,3922,1529
-546,3244,3936,1534
-507,3192,3941,1534
-455,3244,3936,1534
-518,3267,3901,1533
-637,3244,3873,1534
-646,3212,3859,1532
-546,3244,3873,1534
-437,3315,3880,1536
-364,3414,3873,1534
-300,3462,3838,1519
-273,3414,3811,1507
-307,3296,3797,1501
-364,3244,3811,1507
-404,3283,3817,1508
-455,3329,3811,1507
-525,3292,3776,1504
-546,3244,3748,1507
-494,3234,3733,1507
-455,3244,3748,1507
-493,3223,3756,1504
-546,3244,3748,1507
-549,3332,3711,1507
-546,3414,3686,1507
-592,3367,3675,1501
-637,3244,3686,1507
-615,3176,3685,1519
-546,3244,3686,1534
-471,3352,3679,1536
-364,3414,3686,1534
-214,3412,3683,1531
-91,3414,3686,1534
-42,3421,3680,1534
0,3414,3686,1534
115,3388,3683,1532
273,3414,3686,1534
388,3476,3677,1533
455,3500,3686,1534
559,3443,3702,1532
728,3414,3748,1534
876,3454,3801,1533
910,3500,3873,1534
882,3483,3933,1532
910,3500,3998,1534
995,3591,4069,1534
1001,3670,4186,1534
900,3637,4314,1530
819,3585,4435,1534
808,3583,4519,1545
728,3585,4623,1562
522,3521,4744,1566
364,3500,4873,1562
390,3577,4963,1554
455,3670,5060,1562
369,3672,5175,1576
182,3670,5310,1589
57,3722,5409,1589
0,3756,5497,1589
-82,3695,5581,1588
-182,3670,5685,1589
-238,3753,5774,1585
-273,3841,5872,1589
-334,3807,5964,1601
-364,3756,6060,1616
-294,3786,6123,1619
-182,3841,6185,1616
-166,3804,6240,1613
-273,3756,6310,1616
-381,3782,6366,1616
-364,3841,6435,1616
-254,3816,6496,1615
-182,3756,6560,1616
-210,3736,6591,1615
-273,3756,6622,1616
-317,3721,6644,1616
-364,3670,6684,1616
-406,3699,6714,1613
-364,3841,6747,1616
-244,3949,6753,1619
-182,3926,6747,1616
-234,3832,6710,1600
-273,3841,6684,1589
-217,3927,6669,1585
-182,3926,6684,1589
-268,3773,6670,1587
-364,3670,6622,1589
-343,3730,6540,1590
-273,3841,6497,1589
-267,3846,6472,1574
-273,3841,6435,1562
-195,3919,6337,1556
-91,4012,6247,1562
-65,4007,6177,1562
-91,4012,6122,1562
-92,4101,6026,1559
-91,4183,5935,1562
-138,4139,5861,1561
-182,4097,5810,1562
-153,4166,5719,1559
-91,4268,5622,1562
-73,4272,5538,1561
-91,4268,5497,1562
-94,4321,5441,1559
-91,4353,5373,1562
-120,4268,5290,1561
-182,4183,5248,1562
-261,4157,5216,1559
-364,4097,5185,1562
-456,3933,5119,1561
-455,3841,5060,1562
-333,3893,5013,1557
-182,3926,4998,1562
-100,3794,4967,1572
-91,3670,4935,1589
-116,3698,4894,1593
-182,3756,4873,1589
-286,3649,4841,1581
-364,3500,4810,1589
-352,3508,4767,1603
-273,3670,4748,1616
-202,3795,4739,1616
-182,3841,4748,1616
-208,3851,4726,1623
-273,3841,4685,1644
-371,3761,4633,1660
-455,3670,4623,1671
-454,3637,4627,1670
-364,3670,4623,1671
-299,3683,4582,1678
-364,3670,4560,1699
-505,3654,4557,1717
-546,3670,4560,1726
-448,3676,4526,1722
-364,3670,4498,1726
-427,3654,4488,1739
-546,3670,4498,1753
-580,3682,4472,1753
-546,3670,4435,1753
-535,3617,4412,1762
-546,3585,4435,1781
-541,3538,4450,1786
-546,3414,4435,1781
-497,3156,4389,1772
-273,2902,4373,1781
49,2810,4375,1796
182,2988,4373,1808
140,3365,4333,1806
273,3841,4311,1808
720,4269,4308,1818
1184,4609,4311,1836
1568,4892,4275,1840
2094,5207,4248,1836
2572,5496,4242,1828
2276,5634,4248,1836
1115,5574,4216,1848
91,5548,4186,1863
-23,5814,4175,1865
182,6402,4186,1863
-320,7004,4161,1857
-1548,7341,4123,1863
-2721,7404,4100,1875
-3460,7426,4123,1890
-3990,7497,4137,1893
-4461,7511,4123,1890
-4707,7360,4078,1884
-4643,7170,4061,1890
-4401,7079,4061,1901
-4097,6999,4061,1918
-3727,6636,4025,1922
-3278,5890,3998,1918
-2782,4979,3990,1909
-2276,4268,3998,1918
-1792,3867,3972,1933
-1366,3670,3936,1945
-1039,3516,3914,1942
-819,3414,3936,1945
-674,3391,3948,1956
-546,3414,3936,1973
-427,3360,3893,1973
-364,3244,3873,1973
-363,3170,3870,1979
-364,3244,3873,2000
-344,3340,3844,2014
-364,3329,3811,2027
-404,3230,3792,2038
-364,3244,3811,2055
-209,3362,3822,2067
-91,3414,3811,2082
-107,3307,3770,2094
-182,3244,3748,2110
-193,3326,3741,2120
-182,3414,3748,2137
-223,3338,3742,2151
-273,3244,3748,2164
-246,3294,3752,2171
-182,3414,3748,2192
-163,3410,3713,2219
-182,3329,3686,2247
-186,3300,3675,2258
-182,3329,3686,2274
-191,3324,3682,2297
-182,3329,3686,2329
-158,3378,3687,2344
-182,3414,3686,2356
-255,3366,3652,2374
-273,3329,3623,2411
-210,3341,3610,2443
-182,3329,3623,2466
-249,3247,3623,2474
-273,3244,3623,2493
-127,3351,3617,2518
91,3414,3623,2548
174,3319,3619,2561
91,3244,3623,2575
15,3311,3620,2594
91,3414,3623,2630
280,3411,3614,2661
455,3414,3623,2685
584,3508,3644,2694
728,3585,3686,2712
893,3532,3714,2734
1001,3500,3748,2767
1040,3591,3790,2792
1093,3670,3873,2822
1175,3562,3964,2846
1184,3414,4061,2877
1106,3433,4141,2900
1093,3585,4248,2932
1183,3622,4368,2957
1184,3500,4498,2986
973,3376,4593,3007
728,3414,4685,3041
646,3553,4789,3079
637,3670,4935,3123
528,3689,5070,3151
364,3670,5185,3178
289,3659,5267,3200
273,3670,5373,3233
204,3668,5493,3258
91,3670,5622,3288
-1,3672,5717,3311
-91,3670,5810,3342
-181,3654,5896,3366
-182,3670,5997,3397
-99,3691,6084,3422
-91,3670,6185,3452
-209,3621,6279,3475
-273,3670,6372,3507
-179,3794,6432,3534
-91,3841,6497,3562
-161,3741,6557,3573
-273,3670,6622,3589
-285,3713,6651,3608
-273,3756,6684,3644
-334,3689,6730,3672
-364,3670,6809,3699
-268,3795,6859,3708
-182,3926,6872,3726
-251,3875,6852,3745
-364,3756,6872,3781
-331,3746,6908,3809
-182,3841,6934,3836
-86,3873,6901,3845
-91,3841,6872,3863
-131,3820,6861,3882
-182,3841,6872,3918
-246,3840,6844,3945
-273,3841,6809,3973
-229,3871,6770,3984
-182,3926,6747,4000
-212,3957,6689,4009
-273,4012,6622,4027
-242,4123,6547,4038
-91,4268,6497,4055
63,4324,6435,4063
91,4268,6372,4082
1,4175,6280,4094
-91,4183,6185,4110
-110,4273,6076,4116
-91,4353,5997,4137
-88,4352,5928,4152
-91,4353,5872,4164
-81,4398,5781,4158
-91,4439,5685,4164
-139,4380,5596,4175
-182,4268,5560,4192
-184,4164,5533,4188
-182,4097,5497,4192
-197,4037,5425,4199
-182,4012,5373,4219
-119,3992,5335,4220
-91,3926,5310,4219
-161,3805,5247,4213
-273,3756,5185,4219
-340,3802,5136,4216
-364,3841,5123,4219
-379,3765,5094,4215
-364,3670,5060,4219
-285,3643,5014,4213
-182,3670,4998,4219
-116,3685,4990,4227
-91,3756,4998,4247
-78,3898,4975,4248
-91,4012,4935,4247
-163,3968,4883,4236
-273,3841,4873,4247
-351,3754,4877,4258
-364,3756,4873,4274
-350,3785,4831,4270
-364,3841,4810,4274
-414,3876,4809,4281
-455,3841,4810,4301
-464,3726,4772,4303
-455,3670,4748,4301
-456,3709,4744,4290
-455,3756,4748,4301
-445,3711,4712,4313
-455,3670,4685,4329
-504,3679,4680,4325
-546,3670,4685,4329
-526,3507,4651,4333
-455,3244,4623,4356
-315,2979,4615,4370
-91,2817,4623,4384
128,2784,4591,4380
182,2988,4560,4384
195,3437,4548,4387
455,4012,4560,4411
952,4450,4538,4427
1366,4695,4498,4438
1712,4916,4453,4430
2276,5292,4435,4438
2770,5629,4424,4450
2367,5634,4435,4466
1056,5399,4441,4460
0,5463,4435,4466
-55,6064,4397,4475
91,6829,4373,4493
-634,7246,4366,4489
-2003,7341,4373,4493
-3047,7404,4347,4501
-3551,7511,4311,4521
-4031,7486,4268,4518
-4643,7341,4248,4521
-4960,7244,4234,4527
-4734,7255,4248,4548
-4215,7201,4257,4549
-3733,6914,4248,4548
-3365,6308,4206,4541
-3004,5463,4186,4548
-2530,4599,4185,4545
-1912,4012,4186,4548
-1278,3738,4149,4543
-819,3585,4123,4548
-613,3383,4118,4543
-546,3244,4123,4548
-479,3251,4091,4545
-364,3329,4061,4548
-242,3337,4050,4541
-182,3329,4061,4548
-228,3340,4036,4549
-364,3329,3998,4548
-478,3249,3975,4527
-455,3244,3998,4521
-278,3343,4012,4518
-91,3414,3998,4521
-23,3329,3954,4501
-91,3244,3936,4493
-195,3269,3935,4489
-273,3329,3936,4493
-316,3284,3901,4475
-364,3244,3873,4466
-440,3312,3862,4460
-546,3414,3873,4466
-637,3374,3870,4450
-637,3244,3873,4438
-496,3182,3875,4423
-273,3244,3873,4411
-131,3286,3839,4378
-182,3244,3811,4356
-326,3189,3799,4338
-364,3244,3811,4329
-288,3333,3808,4298
-273,3329,3811,4274
-363,3237,3812,4255
-364,3244,3811,4247
-202,3361,3777,4217
-91,3414,3748,4192
-200,3309,3734,4170
-364,3244,3748,4164
-369,3329,3749,4140
-273,3414,3748,4110
-226,3334,3741,4072
-182,3244,3748,4055
-47,3299,3746,4038
91,3414,3748,4027
132,3422,3741,4000
182,3414,3748,3973
380,3496,3762,3937
637,3585,3811,3918
782,3547,3868,3900
819,3500,3936,3890
859,3565,3987,3863
910,3670,4061,3836
921,3653,4145,3802
910,3585,4248,3781
919,3591,4335,3752
910,3670,4435,3726
860,3694,4547,3691
819,3670,4685,3671
802,3655,4810,3653
728,3670,4935,3644
578,3666,5050,3617
455,3670,5185,3589
417,3702,5311,3553
364,3756,5435,3534
223,3788,5528,3517
91,3841,5622,3507
71,3926,5708,3481
91,4012,5810,3452
27,4008,5901,3416
-91,3926,5997,3397
-135,3837,6082,3381
-91,3841,6185,3370
-84,3920,6278,3341
-182,4012,6372,3315
-289,4036,6435,3284
-273,4012,6497,3260
-158,3959,6550,3227
-91,3926,6622,3205
-134,3935,6683,3187
-182,4012,6747,3178
-147,4066,6781,3153
-91,4012,6809,3123
-113,3876,6827,3088
-182,3841,6872,3069
-209,3933,6909,3052
-182,4012,6934,3041
-140,3966,6923,3015
-91,3926,6934,2986
-56,3972,6962,2951
-91,4012,6997,2932
-174,3926,6976,2916
-182,3841,6934,2904
-79,3886,6887,2876
0,4012,6872,2849
-36,4047,6845,2826
-91,4012,6809,2822
-57,3990,6744,2812
0,4012,6684,2795
-23,4012,6614,2761
-91,4012,6560,2740
-110,4017,6494,2725
-91,4012,6435,2712
-92,3977,6345,2682
-91,4012,6247,2658
-45,4136,6136,2639
0,4268,6060,2630
-25,4294,5994,2605
-91,4268,5935,2575
-116,4256,5839,2541
-91,4268,5747,2521
-74,4254,5666,2502
-91,4268,5622,2493
-108,4339,5564,2481
-91,4439,5497,2466
-45,4470,5416,2436
0,4439,5373,2411
18,4360,5340,2391
0,4268,5310,2384
-41,4162,5244,2369
-91,4097,5185,2356
-140,4060,5138,2339
-182,4012,5123,2329
-198,3914,5092,2314
-182,3841,5060,2301
-160,3827,5019,2284
-182,3841,4998,2274
-264,3781,4966,2259
-364,3670,4935,2247
-409,3603,4892,2229
-364,3670,4873,2219
-267,3786,4864,2205
-182,3841,4873,2192
-131,3816,4851,2172
-91,3841,4810,2164
-66,3937,4757,2162
-91,4012,4748,2164
-154,3979,4752,2153
-182,3926,4748,2137
-165,3896,4706,2118
-182,3841,4685,2110
-270,3721,4684,2105
-364,3670,4685,2110
-439,3721,4647,2111
-546,3756,4623,2110
-661,3685,4619,2095
-637,3670,4623,2082
-469,3771,4588,2074
-364,3841,4560,2082
-444,3749,4554,2086
-546,3670,4560,2082
-514,3714,4529,2065
-455,3756,4498,2055
-502,3616,4487,2051
-546,3414,4498,2055
-390,3246,4473,2052
-91,3073,4435,2055
158,2890,4412,2056
273,2988,4435,2055
361,3479,4450,2039
546,4097,4435,2027
961,4475,4389,2022
1639,4695,4373,2027
2379,5020,4375,2027
2731,5463,4373,2027
2415,5707,4334,2025
1639,5634,4311,2027
942,5483,4306,2025
637,5634,4311,2027
536,6160,4277,2028
182,6829,4248,2027
-664,7307,4239,2013
-1821,7511,4248,2000
-2891,7579,4221,1992
-3642,7682,4186,2000
-4121,7780,4166,2004
-4461,7768,4186,2000
-4644,7637,4194,1983
-4552,7511,4186,1973
-4188,7361,4149,1968
-3733,6999,4123,1973
-3348,6283,4108,1971
-3004,5378,4123,1973
-2565,4561,4132,1972
-2003,4012,4123,1973
-1464,3679,4082,1959
-1093,3500,4061,1945
-886,3418,4056,1936
-728,3414,4061,1945
-569,3394,4031,1951
-455,3329,3998,1945
-406,3246,3980,1926
-364,3244,3998,1918
-299,3294,4007,1918
-273,3329,3998,1918
-315,3284,3961,1902
-364,3244,3936,1890
-360,3235,3922,1887
-364,3244,3936,1890
-413,3222,3941,1879
-455,3244,3936,1863
-418,3301,3901,1854
-364,3329,3873,1863
-356,3272,3859,1868
-364,3244,3873,1863
-321,3288,3879,1845
-273,3329,3873,1836
-296,3281,3838,1832
-364,3244,3811,1836
-368,3282,3796,1833
-273,3329,3811,1836
-175,3284,3818,1837
-182,3244,3811,1836
-281,3301,3775,1821
-364,3414,3748,1808
-378,3448,3735,1802
-364,3414,3748,1808
-366,3368,3751,1808
-364,3329,3748,1808
-351,3267,3736,1805
-364,3244,3748,1808
-396,3281,3756,1807
-364,3329,3748,1808
-254,3301,3707,1806
-182,3244,3686,1808
-224,3217,3680,1806
-273,3244,3686,1808
-192,3278,3672,1807
0,3329,3686,1808
195,3380,3717,1806
364,3414,3748,1808
545,3406,3739,1807
728,3414,3748,1808
881,3455,3794,1804
1001,3500,3873,1808
1086,3474,3930,1810
1093,3414,3998,1808
1033,3402,4082,1793
1001,3500,4186,1781
1049,3619,4268,1776
1093,3670,4373,1781
1037,3652,4495,1781
910,3670,4623,1781
802,3708,4711,1778
728,3670,4810,1781
649,3543,4929,1779
546,3500,5060,1781
422,3586,5151,1780
273,3670,5248,1781
140,3652,5362,1778
91,3670,5497,1781
111,3781,5596,1782
91,3841,5685,1781
-10,3741,5769,1766
-91,3670,5872,1753
-93,3751,5960,1747
-91,3841,6060,1753
-144,3764,6154,1754
-182,3670,6247,1753
-165,3724,6306,1749
-182,3841,6372,1753
-289,3828,6436,1755
-364,3756,6497,1753
-300,3763,6521,1738
-182,3841,6560,1726
-174,3855,6613,1719
-273,3841,6684,1726
-355,3871,6719,1729
-364,3926,6747,1726
-358,3901,6771,1710
-364,3841,6809,1699
-320,3839,6815,1693
-182,3926,6809,1699
-32,4003,6794,1701
0,4012,6809,1699
-92,3936,6815,1684
-182,3841,6809,1671
-193,3787,6771,1664
-182,3841,6747,1671
-196,3949,6718,1675
-182,4012,6684,1671
-117,3948,6616,1654
-91,3841,6560,1644
-147,3815,6500,1640
-182,3926,6435,1644
-126,4035,6330,1642
-91,4012,6247,1644
-197,3882,6181,1644
-364,3841,6122,1644
-427,3928,6022,1630
-364,4012,5935,1616
-266,3974,5865,1609
-182,3926,5810,1616
-114,3955,5713,1620
-91,4012,5622,1616
-132,4007,5547,1600
-182,4012,5497,1589
-190,4040,5426,1584
-182,4012,5373,1589
-189,3907,5334,1589
-182,3926,5310,1589
-134,4116,5248,1586
-91,4268,5185,1589
-88,4202,5136,1589
-91,4097,5123,1589
-77,4142,5093,1586
-91,4268,5060,1589
-147,4288,5018,1589
-182,4268,4998,1589
-171,4310,4966,1584
-182,4353,4935,1589
-244,4254,4891,1601
-273,4097,4873,1616
-221,4016,4864,1619
-182,4012,4873,1616
-249,3953,4851,1612
-364,3841,4810,1616
-406,3731,4757,1617
-364,3670,4748,1616
-311,3642,4752,1611
-273,3670,4748,1616
-223,3706,4706,1627
-182,3670,4685,1644
-227,3525,4684,1648
-364,3414,4685,1644
-451,3467,4647,1636
-364,3670,4623,1644
-201,3827,4619,1658
-182,3841,4623,1671
-313,3791,4588,1670
-364,3841,4560,1671
-247,3939,4554,1681
-182,3926,4560,1699
-334,3767,4529,1703
-546,3670,4498,1699
-625,3733,4487,1691
-637,3841,4498,1699
-706,3843,4473,1712
-728,3841,4435,1726
-599,3922,4412,1727
-455,4012,4435,1726
-466,3957,4450,1723
-546,3841,4435,1726
-528,3799,4390,1725
-455,3841,4373,1726
-468,3806,4373,1724
-546,3670,4373,1726
-552,3488,4337,1724
-455,3329,4311,1726
-295,3165,4302,1725
-91,3073,4311,1726
158,3131,4284,1723
364,3414,4248,1726
508,3855,4225,1728
728,4353,4248,1726
1216,4728,4262,1711
1912,4951,4248,1699
2483,5170,4203,1693
2549,5548,4186,1699
2043,5864,4186,1700
1275,5804,4186,1699
688,5516,4149,1694
455,5634,4123,1699
334,6362,4116,1701
-91,7170,4123,1699
-1002,7495,4095,1683
-2185,7511,4061,1671
-3233,7636,4042,1666
-3915,7853,4061,1671
-4322,7832,4069,1672
-4643,7597,4061,1671
-4847,7435,4025,1668
-4734,7426,3998,1671
-4279,7292,3983,1671
-3733,6829,3998,1671
-3305,6063,4007,1667
-2913,5207,3998,1671
-2403,4467,3958,1673
-1821,4012,3936,1671
-1339,3796,3932,1656
-1001,3670,3936,1644
-766,3517,3906,1638
-637,3414,3873,1644
-623,3399,3856,1644
-637,3414,3873,1644
-601,3346,3881,1640
-546,3244,3873,1644
-511,3190,3838,1644
-455,3244,3811,1644
-368,3309,3796,1640
-364,3329,3811,1644
-468,3281,3819,1646
-546,3244,3811,1644
-476,3224,3772,1628
-364,3244,3748,1616
-333,3298,3740,1611
-364,3414,3748,1616
-367,3482,3743,1617
-364,3414,3748,1616
-377,3263,3752,1614
-364,3244,3748,1616
-324,3360,3713,1615
-364,3414,3686,1616
-494,3306,3675,1614
-546,3244,3686,1616
-422,3334,3682,1615
-273,3414,3686,1616
-276,3324,3687,1615
-364,3244,3686,1616
-364,3341,3652,1614
-273,3500,3623,1616
-254,3499,3610,1616
-364,3414,3623,1616
-474,3395,3623,1613
-455,3414,3623,1616
-369,3337,3617,1618
-364,3244,3623,1616
-443,3274,3619,1601
-455,3414,3623,1589
-332,3477,3620,1584
-182,3414,3623,1589
-96,3326,3614,1590
0,3329,3623,1589
183,3382,3644,1586
364,3414,3686,1589
433,3400,3714,1589
455,3414,3748,1589
560,3461,3790,1586
728,3500,3873,1589
852,3491,3965,1589
910,3500,4061,1589
959,3521,4140,1584
1001,3500,4248,1589
1015,3419,4370,1601
1001,3414,4498,1616
949,3510,4590,1619
819,3585,4685,1616
673,3539,4793,1612
637,3500,4935,1616
690,3543,5065,1618
637,3585,5185,1616
433,3528,5278,1610
273,3500,5373,1616
277,3580,5455,1629
273,3670,5560,1644
106,3660,5675,1646
-91,3670,5810,1644
-133,3772,5916,1640
-91,3841,5997,1644
-143,3756,6048,1644
-273,3670,6122,1644
-352,3702,6209,1640
-364,3756,6310,1644
-373,3702,6376,1644
-364,3670,6435,1644
-311,3753,6484,1638
-273,3841,6560,1644
-313,3800,6625,1656
-364,3756,6684,1671
-338,3804,6713,1673
-273,3841,6747,1671
-280,3745,6771,1668
-364,3670,6809,1671
-415,3740,6834,1671
-364,3841,6872,1671
-281,3782,6900,1669
-273,3670,6934,1671
-335,3691,6939,1670
-364,3841,6934,1671
-315,3912,6901,1669
-273,3841,6872,1671
-311,3715,6831,1670
-364,3670,6809,1671
-318,3721,6778,1670
-182,3841,6747,1671
-81,3929,6684,1669
-91,3926,6622,1671
-157,3829,6550,1670
-182,3756,6497,1671
-138,3768,6433,1668
-91,3841,6372,1671
-133,3844,6282,1671
-273,3756,6185,1671
-389,3654,6074,1666
-364,3670,5997,1671
-267,3769,5931,1683
-273,3841,5872,1699
-372,3829,5777,1700
-364,3841,5685,1699
-198,3921,5604,1695
-91,4012,5560,1699
-172,4043,5502,1698
-273,4097,5435,1699
-237,4199,5354,1697
-182,4268,5310,1699
-233,4225,5278,1696
-273,4183,5248,1699
-179,4216,5180,1698
-91,4268,5123,1699
-161,4233,5077,1694
-273,4183,5060,1699
-255,4157,5027,1710
-182,4097,4998,1726
-203,3948,4960,1729
-273,3841,4935,1726
-278,3837,4897,1720
-273,3841,4873,1726
-356,3747,4840,1737
-455,3670,4810,1753
-446,3677,4765,1757
-364,3670,4748,1753
-332,3538,4745,1745
-364,3414,4748,1753
-382,3421,4714,1769
-364,3500,4685,1781
-353,3507,4673,1777
-364,3500,4685,1781
-371,3561,4665,1793
-364,3670,4623,1808
-362,3724,4571,1807
-364,3756,4560,1808
