I,II,ABP,RESP
4206,2705,2863,0
4164,2684,3075,-11
4127,2669,3347,-20
4107,2643,3659,-21
4087,2614,4016,-20
4004,2576,4390,-20
3889,2542,4797,-20
3782,2503,5210,-17
3730,2469,5615,-20
3709,2435,5969,-30
3730,2415,6284,-39
3787,2390,6549,-42
3889,2360,6768,-39
3974,2317,6920,-39
4008,2288,7028,-39
3951,2268,7087,-38
3849,2251,7102,-39
3752,2220,7050,-48
3730,2197,6954,-59
3771,2184,6816,-63
3849,2179,6656,-59
3902,2153,6467,-55
3928,2124,6284,-59
3916,2103,6109,-69
3889,2106,5950,-79
3832,2107,5778,-82
3770,2106,5615,-79
3700,2099,5455,-75
3651,2106,5318,-79
3604,2114,5178,-90
3571,2124,5057,-99
3549,2123,4938,-99
3571,2124,4834,-99
3611,2123,4717,-104
3651,2124,4611,-118
3665,2119,4506,-132
3690,2124,4425,-138
3708,2137,4342,-138
3690,2160,4276,-138
3609,2172,4210,-144
3532,2179,4165,-158
3492,2182,4109,-171
3492,2197,4053,-177
3484,2209,3985,-176
3492,2215,3942,-177
3509,2205,3904,-186
3532,2197,3867,-197
3536,2191,3805,-201
3571,2197,3756,-197
3625,2197,3715,-193
3651,2197,3681,-197
3593,2192,3623,-208
3532,2197,3570,-217
3544,2198,3526,-219
3651,2197,3495,-217
3764,2194,3442,-216
3849,2215,3384,-217
3894,2245,3322,-217
3928,2269,3272,-217
3935,2269,3212,-217
3928,2269,3161,-217
3903,2273,3115,-216
3889,2269,3086,-217
3879,2240,3047,-218
3889,2215,3012,-217
3890,2208,2970,-214
3889,2215,2938,-217
3877,2207,2906,-227
3889,2197,2900,-237
3898,2187,2900,-238
3889,2179,2900,-237
3830,2151,2887,-237
3770,2124,2900,-237
3740,2107,2933,-233
3770,2106,2975,-237
3824,2097,2990,-248
3889,2088,3012,-256
3924,2080,3055,-255
3928,2088,3124,-256
3891,2091,3170,-266
3849,2088,3198,-276
3803,2068,3220,-276
3770,2052,3272,-276
3745,2036,3331,-285
3770,2033,3384,-296
3824,2035,3406,-296
3889,2052,3421,-296
3937,2069,3433,-304
4008,2088,3458,-315
4073,2095,3477,-318
4087,2106,3495,-315
4003,2114,3499,-320
3889,2124,3495,-335
3773,2123,3475,-348
3651,2124,3458,-355
3490,2118,3439,-361
3373,2106,3421,-374
3359,2086,3385,-388
3452,2088,3347,-394
3561,2115,3305,-393
3651,2160,3272,-394
3692,2187,3233,-403
3690,2197,3198,-414
3649,2194,3157,-423
3651,2197,3124,-434
3742,2196,3083,-446
3928,2197,3049,-453
4123,2198,3009,-452
4285,2215,2975,-453
4361,2233,2934,-463
4365,2251,2900,-473
4298,2257,2861,-473
4246,2269,2826,-473
4225,2279,2783,-481
4246,2288,2752,-493
4242,2282,2726,-496
4206,2288,2715,-493
4120,2298,2696,-490
4008,2306,2677,-493
3855,2276,2653,-494
3690,2215,2640,-493
3541,2126,2623,-491
3492,2033,2603,-493
3597,1959,2574,-494
3928,1961,2566,-493
4497,2069,2566,-490
5277,2288,2566,-493
6125,2566,2544,-496
6904,2869,2529,-493
7530,3166,2524,-482
8015,3450,2529,-473
8276,3667,2512,-472
8174,3776,2491,-473
7631,3750,2480,-466
6825,3631,2491,-453
6018,3462,2497,-441
5397,3286,2491,-434
4953,3110,2469,-424
4643,2959,2454,-414
4401,2827,2447,-403
4206,2705,2454,-394
4013,2573,2455,-384
3849,2451,2454,-374
3752,2352,2448,-364
3770,2288,2454,-355
3841,2240,2458,-344
3889,2215,2454,-335
3846,2197,2431,-325
3770,2179,2417,-315
3705,2146,2412,-304
3690,2124,2417,-296
3673,2116,2414,-287
3651,2124,2417,-276
3604,2122,2419,-264
3571,2124,2417,-256
3546,2122,2396,-250
3571,2124,2380,-237
3635,2117,2373,-215
3730,2124,2380,-197
3801,2140,2378,-188
3849,2160,2380,-177
3867,2160,2380,-157
3889,2160,2380,-138
3907,2165,2361,-127
3928,2179,2343,-118
3909,2178,2333,-100
3849,2179,2343,-79
3767,2183,2347,-66
3730,2197,2343,-59
3718,2199,2321,-45
3690,2197,2305,-20
3616,2190,2297,5
3571,2197,2305,20
3588,2219,2309,28
3651,2269,2305,39
3689,2323,2284,57
3730,2360,2268,79
3804,2368,2259,99
3928,2378,2268,118
4041,2396,2272,137
4127,2415,2268,158
4175,2417,2245,177
4206,2433,2231,197
4186,2466,2223,217
4127,2505,2231,237
4049,2523,2229,255
4008,2542,2231,276
3965,2565,2224,296
3889,2578,2231,315
3783,2554,2239,332
3770,2524,2268,355
3891,2507,2296,383
4087,2505,2343,414
4213,2489,2406,437
4246,2469,2529,453
4234,2450,2694,470
4246,2433,2900,493
4244,2401,3119,521
4206,2378,3384,552
4142,2367,3695,582
4127,2360,4053,611
4159,2333,4409,633
4206,2306,4760,650
4222,2294,5094,666
4246,2306,5429,690
4277,2306,5739,719
4285,2288,6024,749
4210,2244,6253,770
4087,2197,6433,788
3955,2146,6559,807
3849,2106,6656,828
3750,2071,6705,846
3690,2052,6693,867
3672,2036,6612,887
3690,2033,6507,907
3684,2031,6387,923
3651,2033,6247,946
3579,2025,6063,975
3492,2015,5875,1005
3383,2001,5699,1025
3293,1997,5541,1045
3232,1995,5369,1065
3214,1997,5206,1084
3209,1993,5050,1093
3214,1997,4908,1104
3207,2003,4752,1120
3214,2015,4611,1143
3255,2021,4486,1162
3373,2033,4388,1183
3524,2043,4275,1202
3651,2052,4165,1222
3703,2048,4057,1232
3730,2052,3979,1242
3754,2064,3900,1256
3770,2088,3830,1281
3727,2096,3748,1304
3651,2088,3681,1321
3565,2066,3616,1328
3492,2052,3570,1340
3398,2040,3514,1356
3293,2033,3458,1380
3183,2021,3391,1400
3095,2015,3347,1419
3029,2011,3308,1430
3016,2015,3272,1439
3052,2015,3215,1444
3135,2015,3161,1459
3232,2012,3103,1477
3333,2015,3049,1498
3389,2015,2984,1509
3373,2015,2938,1518
3286,2011,2899,1525
3214,2015,2863,1537
3193,2017,2803,1546
3214,2015,2752,1557
3218,2002,2719,1566
3214,1997,2715,1577
3208,1997,2699,1584
3214,1997,2677,1597
3210,1975,2650,1607
3214,1943,2640,1616
3199,1903,2633,1615
3135,1870,2640,1616
2997,1831,2649,1621
2857,1797,2677,1636
2763,1770,2709,1648
2738,1761,2752,1656
2758,1758,2787,1654
2857,1761,2826,1656
3024,1758,2858,1660
3214,1761,2900,1675
3329,1766,2948,1688
3333,1779,3012,1695
3211,1788,3071,1692
3016,1797,3124,1695
2849,1797,3158,1702
2857,1797,3198,1715
3049,1793,3235,1722
3293,1797,3272,1735
3408,1798,3291,1745
3373,1797,3310,1754
3270,1790,3326,1752
3214,1797,3347,1754
3220,1813,3349,1760
3293,1834,3347,1774
3403,1847,3341,1782
3532,1870,3347,1794
3605,1890,3336,1803
3571,1888,3310,1813
3397,1847,3265,1812
3135,1797,3235,1813
2845,1766,3215,1818
2619,1761,3198,1833
2514,1759,3161,1843
2579,1761,3124,1853
2761,1766,3084,1859
2976,1779,3049,1872
3147,1787,3005,1882
3293,1797,2975,1892
3424,1812,2953,1897
3532,1834,2938,1912
3569,1840,2901,1930
3571,1834,2863,1951
3563,1812,2833,1961
3571,1797,2826,1971
3555,1789,2812,1978
3532,1797,2789,1991
3504,1800,2748,1998
3492,1797,2715,2010
3432,1789,2686,2020
3293,1797,2677,2030
3073,1802,2674,2035
2857,1779,2677,2050
2695,1712,2663,2069
2619,1634,2640,2089
2633,1548,2610,2096
2778,1452,2603,2109
3036,1367,2604,2126
3373,1380,2603,2148
3773,1534,2581,2157
4285,1797,2566,2168
4863,2086,2561,2183
5397,2378,2566,2208
5822,2670,2549,2220
6190,2941,2529,2227
6405,3127,2517,2230
6230,3195,2529,2247
5552,3141,2534,2265
4643,2996,2529,2286
3857,2789,2505,2296
3333,2578,2491,2306
2973,2394,2485,2312
2738,2251,2491,2326
2631,2127,2491,2341
2619,2015,2491,2365
2589,1903,2487,2385
2500,1797,2491,2405
2351,1700,2491,2413
2182,1634,2491,2424
2059,1597,2486,2438
2103,1580,2491,2464
2324,1560,2494,2485
2619,1543,2491,2503
2840,1524,2470,2510
2976,1507,2454,2523
3031,1483,2447,2537
3016,1471,2454,2562
2916,1466,2454,2581
2817,1471,2454,2602
2771,1466,2450,2617
2778,1471,2454,2641
2768,1484,2453,2660
2738,1507,2454,2681
2686,1512,2450,2695
2619,1507,2454,2720
2516,1499,2453,2747
2421,1507,2454,2779
2371,1511,2450,2799
2381,1507,2454,2819
2402,1495,2455,2834
2421,1507,2454,2858
2443,1539,2435,2877
2500,1580,2417,2897
2558,1600,2406,2912
2579,1616,2417,2937
2529,1637,2423,2957
2460,1670,2417,2976
2432,1693,2392,2982
2500,1707,2380,2996
2636,1721,2377,3012
2817,1761,2380,3035
3003,1810,2361,3046
3174,1852,2343,3055
3260,1871,2332,3060
3214,1888,2343,3075
3042,1906,2345,3084
2857,1924,2343,3095
2755,1931,2321,3094
2778,1943,2305,3095
2866,1964,2291,3090
2976,1997,2305,3095
3067,2024,2322,3095
3135,2052,2343,3095
3153,2073,2348,3081
3135,2088,2380,3075
3108,2087,2436,3070
3135,2088,2529,3075
3208,2094,2633,3067
3293,2106,2789,3055
3331,2106,2997,3032
3333,2106,3272,3016
3323,2100,3582,2994
3333,2088,3942,2976
3339,2064,4325,2953
3333,2052,4723,2937
3286,2051,5097,2916
3214,2052,5466,2897
3135,2033,5815,2867
3095,2015,6136,2838
3086,2003,6396,2804
3095,1997,6619,2779
3109,1977,6795,2749
3174,1961,6916,2720
3269,1955,6957,2685
3333,1961,6954,2661
3298,1954,6915,2639
3214,1943,6842,2621
3143,1928,6708,2591
3135,1924,6545,2562
3181,1920,6373,2530
3293,1924,6210,2503
3420,1931,6026,2471
3492,1943,5838,2444
3449,1943,5654,2413
3333,1943,5503,2385
3177,1939,5355,2350
3016,1943,5206,2326
2895,1946,5043,2304
2936,1961,4908,2286
3158,1977,4789,2255
3452,1997,4685,2227
3652,2011,4566,2202
3730,2033,4462,2188
3725,2059,4363,2168
3690,2088,4276,2148
3626,2101,4173,2125
3571,2106,4090,2109
3530,2103,4023,2089
3492,2106,3979,2070
3415,2109,3920,2045
3333,2124,3867,2030
3283,2140,3808,2017
3293,2160,3756,2010
3325,2170,3690,1999
3373,2179,3644,1991
3434,2179,3606,1979
3532,2179,3570,1971
3627,2173,3508,1958
3690,2179,3458,1951
3705,2187,3418,1946
3730,2197,3384,1951
3793,2199,3324,1953
3889,2215,3272,1951
3942,2241,3230,1939
3928,2269,3198,1932
3849,2284,3141,1927
3770,2306,3086,1932
3732,2334,3041,1931
3770,2360,3012,1932
3827,2362,2970,1928
3849,2360,2938,1932
3808,2359,2912,1932
3770,2360,2900,1932
3751,2348,2876,1926
3730,2342,2863,1932
3648,2342,2867,1940
3532,2342,2900,1951
3412,2322,2923,1951
3333,2306,2938,1951
3305,2300,2943,1950
3373,2306,2975,1951
3509,2298,3024,1947
3651,2288,3086,1951
3715,2277,3128,1959
3730,2269,3161,1971
3740,2243,3187,1972
3770,2215,3235,1971
3749,2195,3289,1968
3651,2197,3347,1971
3495,2194,3387,1969
3373,2179,3421,1971
3308,2146,3440,1970
3293,2124,3458,1971
3294,2116,3470,1961
3333,2124,3495,1951
3396,2126,3517,1945
3452,2124,3533,1951
3437,2117,3519,1954
3373,2124,3495,1951
3303,2139,3469,1937
3293,2160,3458,1932
3354,2167,3442,1930
3492,2160,3421,1932
3640,2139,3383,1922
3730,2124,3347,1912
3694,2107,3306,1900
3571,2088,3272,1892
3396,2056,3232,1879
3214,2033,3198,1872
3018,2024,3159,1870
2857,2033,3124,1872
2774,2041,3081,1864
2817,2052,3049,1853
2946,2065,3012,1839
3095,2088,2975,1833
3163,2097,2928,1823
3135,2088,2900,1813
3047,2062,2881,1800
3016,2052,2863,1794
3076,2051,2824,1783
3214,2052,2789,1774
3336,2040,2762,1760
3452,2052,2752,1754
3610,2078,2731,1752
3889,2106,2715,1754
4213,2110,2694,1746
4444,2124,2677,1735
4452,2149,2652,1720
4285,2160,2640,1715
4049,2113,2637,1713
3849,2033,2640,1715
3705,1946,2623,1707
3651,1870,2603,1695
3708,1813,2591,1679
3928,1834,2603,1675
4331,1968,2609,1676
4920,2215,2603,1675
5579,2522,2579,1663
6190,2869,2566,1656
6701,3217,2561,1653
7142,3522,2566,1656
7388,3720,2562,1646
7222,3794,2566,1636
6578,3745,2567,1630
5754,3595,2566,1636
5095,3366,2545,1638
4722,3123,2529,1636
4472,2912,2521,1624
4206,2760,2529,1616
3865,2637,2528,1611
3492,2524,2529,1616
3149,2406,2526,1618
2976,2306,2529,1616
3042,2227,2524,1604
3293,2179,2529,1597
3538,2144,2530,1593
3651,2124,2529,1597
3612,2105,2507,1595
3532,2088,2491,1597
3481,2064,2484,1597
3492,2052,2491,1597
3490,2045,2490,1586
3452,2052,2491,1577
3374,2050,2489,1572
3333,2052,2491,1577
3326,2047,2487,1577
3333,2052,2491,1577
3278,2050,2494,1574
3174,2052,2491,1577
3063,2047,2469,1577
3016,2052,2454,1577
3002,2052,2449,1573
2976,2052,2454,1577
2895,2040,2451,1578
2817,2033,2454,1577
2776,2033,2456,1565
2778,2052,2454,1557
2769,2075,2432,1553
2778,2106,2417,1557
2861,2132,2413,1557
3095,2160,2417,1557
3431,2183,2401,1555
3770,2215,2380,1557
3989,2247,2367,1556
4087,2288,2380,1557
4127,2322,2387,1555
4206,2360,2380,1557
4314,2394,2353,1556
4405,2433,2343,1557
4410,2467,2340,1555
4365,2505,2343,1557
4308,2540,2322,1556
4285,2578,2305,1557
4261,2602,2294,1556
4206,2614,2305,1557
4075,2616,2306,1555
3889,2633,2305,1557
3668,2659,2294,1556
3492,2687,2305,1557
3412,2691,2327,1555
3452,2687,2380,1557
3513,2681,2449,1556
3492,2687,2566,1557
3366,2683,2722,1554
3293,2669,2938,1557
3432,2644,3190,1558
3849,2633,3495,1557
4420,2630,3840,1545
4960,2633,4239,1537
5238,2619,4661,1534
5158,2596,5094,1537
4810,2560,5499,1537
4484,2524,5875,1537
4367,2487,6207,1536
4444,2469,6507,1537
4519,2453,6755,1535
4484,2433,6954,1537
4313,2399,7088,1538
4087,2378,7177,1537
3869,2369,7204,1526
3730,2360,7177,1518
3623,2325,7081,1514
3492,2288,6954,1518
3351,2264,6804,1516
3373,2269,6656,1518
3638,2272,6490,1518
4047,2269,6322,1518
4356,2262,6145,1507
4444,2269,5987,1498
4325,2269,5830,1493
4127,2251,5689,1498
3936,2218,5549,1500
3849,2215,5429,1498
3887,2239,5310,1487
4047,2269,5206,1478
4256,2275,5089,1473
4484,2288,4983,1478
4706,2318,4876,1482
4920,2360,4797,1478
5032,2375,4717,1464
4960,2378,4648,1459
4688,2377,4565,1459
4365,2378,4499,1459
4141,2365,4436,1447
4087,2360,4388,1439
4130,2366,4327,1437
4206,2378,4276,1439
4259,2375,4217,1428
4285,2378,4165,1419
4243,2393,4101,1416
4127,2415,4053,1419
3933,2415,4009,1411
3730,2415,3979,1399
3573,2415,3937,1392
3532,2415,3904,1399
3585,2395,3866,1404
3690,2378,3830,1399
3766,2373,3774,1385
3770,2378,3719,1380
3623,2374,3658,1380
3333,2378,3607,1380
3001,2398,3547,1367
2857,2433,3495,1360
2989,2450,3437,1359
3333,2451,3384,1360
3707,2439,3320,1348
4008,2433,3272,1340
4130,2422,3230,1339
4047,2415,3198,1340
3848,2407,3154,1329
3770,2415,3124,1321
3882,2424,3099,1319
4008,2433,3086,1321
3891,2425,3062,1310
3571,2415,3049,1301
3293,2397,3042,1298
3293,2378,3049,1301
3568,2353,3055,1292
4008,2342,3086,1281
4447,2339,3125,1276
4801,2342,3161,1281
5021,2337,3171,1276
5119,2342,3198,1261
5055,2346,3246,1244
4801,2342,3310,1242
4362,2313,3349,1244
3849,2288,3384,1242
3346,2274,3418,1229
2936,2269,3458,1222
2694,2244,3478,1221
2738,2215,3495,1222
3041,2200,3512,1211
3452,2215,3533,1202
3788,2234,3534,1200
4047,2251,3533,1202
4298,2258,3529,1194
4563,2269,3533,1183
4712,2273,3517,1170
4643,2269,3495,1163
4364,2245,3470,1151
4047,2215,3458,1143
3853,2186,3441,1140
3889,2179,3421,1143
4099,2173,3384,1137
4365,2160,3347,1123
4505,2133,3305,1107
4444,2124,3272,1104
4220,2136,3234,1106
4008,2160,3198,1104
3908,2171,3155,1091
3889,2179,3124,1084
3788,2186,3087,1083
3532,2197,3049,1084
3163,2190,3003,1074
2857,2179,2975,1064
2724,2169,2955,1062
2817,2179,2938,1064
3052,2187,2899,1056
3373,2197,2863,1045
3708,2195,2835,1038
4047,2197,2826,1045
4277,2194,2809,1048
4285,2197,2789,1045
3995,2186,2763,1032
3532,2160,2752,1025
3108,2110,2735,1022
2936,2052,2715,1025
3038,1974,2685,1024
3333,1888,2677,1025
3690,1818,2678,1024
4087,1834,2677,1025
4564,1968,2655,1023
5198,2215,2640,1025
5953,2519,2635,1025
6746,2850,2640,1025
7457,3172,2624,1021
8015,3450,2603,1025
8299,3632,2590,1034
8214,3704,2603,1045
7758,3653,2610,1045
7103,3504,2603,1045
6395,3291,2578,1049
5714,3086,2566,1064
5059,2922,2561,1077
4484,2796,2566,1084
3963,2665,2562,1082
3452,2524,2566,1084
2954,2375,2568,1091
2659,2251,2566,1104
2722,2156,2544,1113
3135,2106,2529,1123
3705,2091,2522,1132
4246,2106,2529,1143
4549,2120,2526,1152
4484,2124,2529,1163
4062,2105,2530,1171
3571,2088,2529,1183
3290,2077,2507,1192
3333,2088,2491,1202
3533,2102,2486,1211
3730,2124,2491,1222
3836,2139,2488,1231
3928,2160,2491,1242
4067,2177,2495,1250
4285,2197,2491,1261
4485,2205,2467,1271
4563,2215,2454,1281
4446,2216,2453,1288
4206,2215,2454,1301
3936,2203,2432,1318
3730,2197,2417,1340
3599,2196,2415,1353
3571,2215,2417,1360
3671,2243,2396,1364
3928,2288,2380,1380
4240,2329,2376,1400
4444,2360,2380,1419
4378,2369,2361,1427
4087,2378,2343,1439
3739,2396,2336,1457
3532,2433,2343,1478
3484,2468,2327,1489
3532,2505,2305,1498
3596,2544,2292,1506
3730,2596,2305,1518
3997,2640,2312,1524
4405,2669,2305,1537
4789,2681,2279,1555
5000,2705,2268,1577
4964,2730,2263,1588
4762,2741,2268,1597
4429,2721,2261,1603
4047,2705,2268,1616
3782,2712,2279,1625
3889,2741,2305,1636
4366,2757,2328,1644
4920,2760,2380,1656
5195,2751,2455,1664
5158,2741,2566,1675
4964,2717,2689,1683
4762,2687,2863,1695
4556,2650,3091,1703
4365,2614,3384,1715
4189,2567,3703,1723
4047,2524,4053,1735
3953,2486,4416,1743
4008,2469,4797,1754
4240,2452,5169,1762
4603,2433,5541,1774
4967,2401,5889,1782
5277,2378,6210,1794
5444,2358,6474,1802
5397,2342,6693,1813
5102,2313,6851,1821
4722,2288,6954,1833
4446,2266,6989,1841
4365,2251,6991,1853
4345,2219,6954,1860
4206,2179,6879,1872
3835,2133,6743,1881
3373,2106,6582,1892
3074,2090,6409,1899
3174,2088,6247,1912
3612,2085,6075,1922
4127,2088,5912,1932
4416,2086,5755,1931
4444,2088,5615,1932
4387,2084,5464,1935
4444,2088,5318,1951
4562,2093,5172,1964
4563,2106,5057,1971
4353,2108,4943,1967
4047,2106,4834,1971
3702,2094,4712,1980
3333,2088,4611,1991
3042,2082,4513,1990
3135,2088,4425,1991
3691,2098,4321,1996
4405,2124,4239,2010
4834,2152,4173,2013
4920,2179,4128,2010
4885,2189,4056,2004
4920,2197,3979,2010
4946,2197,3904,2020
4801,2197,3867,2030
4358,2181,3833,2029
3690,2160,3793,2030
3045,2131,3728,2028
2778,2106,3681,2030
2997,2087,3642,2027
3532,2088,3607,2030
4077,2097,3547,2037
4484,2106,3495,2050
4668,2097,3452,2052
4603,2088,3421,2050
4332,2087,3366,2043
4087,2106,3310,2050
4054,2131,3250,2059
4246,2160,3198,2070
4466,2178,3124,2069
4563,2179,3049,2070
4467,2153,2979,2068
4246,2124,2938,2070
4006,2104,2898,2065
3889,2106,2863,2070
3892,2109,2819,2077
3928,2106,2789,2089
3870,2083,2762,2089
3770,2052,2752,2089
3754,2008,2742,2087
3889,1961,2752,2089
4008,1908,2765,2085
3928,1870,2789,2089
3667,1842,2802,2097
3532,1834,2826,2109
3753,1839,2854,2109
4285,1870,2900,2109
4786,1906,2949,2107
4960,1924,3012,2109
4680,1902,3070,2105
4087,1870,3124,2109
3472,1853,3157,2116
3214,1870,3198,2129
3474,1901,3247,2130
4087,1943,3310,2129
4613,1980,3353,2125
4722,2015,3384,2129
4383,2030,3399,2128
3849,2033,3421,2129
3341,2028,3438,2125
2976,2033,3458,2129
2779,2041,3462,2128
2857,2052,3458,2129
3272,2052,3438,2124
3928,2052,3421,2129
4507,2044,3401,2137
4762,2033,3384,2148
4670,2018,3350,2149
4444,2015,3310,2148
4202,2018,3264,2145
3928,2015,3235,2148
3551,1989,3202,2147
3174,1961,3161,2148
2947,1942,3099,2146
2936,1943,3049,2148
3050,1948,3008,2147
3214,1961,2975,2148
3383,1976,2930,2146
3571,1997,2900,2148
3719,2003,2881,2147
3770,1997,2863,2148
3633,1975,2822,2146
3373,1961,2789,2148
3174,1951,2766,2147
3293,1961,2752,2148
3720,1980,2714,2145
4206,2015,2677,2148
4449,2037,2650,2148
4405,2033,2640,2148
4164,1993,2619,2144
3849,1943,2603,2148
3492,1874,2596,2156
3174,1779,2603,2168
2977,1668,2591,2169
2976,1616,2566,2168
3171,1670,2535,2164
3571,1834,2529,2168
4160,2062,2530,2167
4920,2342,2529,2168
5765,2647,2507,2165
6587,2941,2491,2168
7219,3175,2485,2167
7500,3341,2491,2168
7288,3416,2489,2163
6627,3377,2491,2168
5725,3214,2492,2176
4920,2996,2491,2188
4415,2791,2472,2189
4206,2633,2454,2188
4084,2492,2445,2183
3889,2360,2454,2188
3566,2233,2456,2188
3214,2124,2454,2188
2921,2029,2448,2182
2778,1961,2454,2188
2819,1914,2455,2196
3016,1888,2454,2208
3172,1866,2446,2207
3095,1852,2454,2208
2794,1839,2470,2205
2579,1834,2491,2208
2718,1826,2495,2205
3214,1834,2491,2208
3784,1847,2485,2206
4206,1870,2491,2208
4379,1879,2493,2203
4365,1888,2491,2208
4222,1898,2483,2215
4047,1924,2491,2227
3865,1947,2508,2228
3690,1961,2529,2227
3498,1957,2530,2223
3333,1961,2529,2227
3219,1973,2525,2226
3174,1997,2529,2227
3153,2009,2526,2224
3135,2015,2529,2227
3086,2016,2527,2226
3016,2033,2529,2227
2939,2058,2524,2223
2936,2088,2529,2227
3063,2106,2531,2234
3333,2124,2529,2247
3647,2143,2507,2249
3889,2179,2491,2247
3990,2220,2486,2240
4047,2269,2491,2247
4182,2313,2477,2256
4444,2360,2454,2267
4663,2399,2425,2266
4643,2433,2417,2267
4315,2451,2413,2264
3889,2469,2417,2267
3632,2485,2401,2263
3690,2505,2380,2267
3919,2516,2349,2273
4087,2524,2343,2286
4028,2522,2340,2288
3770,2524,2343,2286
3388,2521,2329,2280
3016,2524,2343,2286
2807,2522,2381,2294
2936,2524,2454,2306
3379,2521,2530,2307
3928,2524,2640,2306
4357,2523,2792,2300
4643,2524,3012,2306
4799,2515,3270,2314
4801,2505,3570,2326
4589,2487,3899,2326
4285,2469,4276,2326
4073,2447,4668,2322
4087,2433,5057,2326
4294,2410,5415,2325
4603,2378,5764,2326
4821,2329,6082,2322
4801,2288,6359,2326
4536,2261,6566,2325
4206,2251,6731,2326
3916,2230,6849,2322
3651,2197,6916,2326
3368,2153,6904,2327
3214,2124,6842,2326
3322,2107,6742,2313
3690,2106,6619,2306
4146,2103,6456,2302
4563,2106,6284,2306
4812,2104,6112,2298
4801,2106,5950,2286
4506,2097,5766,2271
4127,2088,5578,2267
3887,2079,5393,2259
3889,2088,5243,2247
3973,2098,5105,2224
3928,2106,4983,2208
3604,2096,4849,2194
3135,2088,4723,2188
2857,2082,4596,2176
3095,2088,4499,2168
3735,2097,4404,2158
4365,2124,4314,2148
4690,2159,4208,2128
4841,2197,4128,2109
5009,2213,4063,2088
5158,2215,4016,2070
5086,2209,3943,2046
4801,2215,3867,2030
4467,2217,3794,2018
4246,2215,3756,2010
4150,2206,3720,1991
4206,2215,3681,1971
4392,2238,3620,1949
4643,2269,3570,1932
4809,2283,3525,1908
4841,2288,3495,1892
4750,2284,3445,1881
4603,2288,3384,1872
4384,2286,3315,1853
4087,2288,3272,1833
3728,2288,3235,1812
3452,2306,3198,1794
3419,2334,3137,1769
3730,2378,3086,1754
4266,2418,3042,1744
4801,2451,3012,1735
5083,2463,2970,1712
5039,2469,2938,1695
4738,2468,2911,1684
4405,2469,2900,1675
4240,2459,2879,1654
4365,2451,2863,1636
4662,2448,2852,1623
4920,2469,2863,1616
4953,2493,2875,1597
4801,2505,2900,1577
4590,2490,2929,1561
4444,2469,2975,1557
4339,2448,3013,1548
4246,2433,3049,1537
4143,2405,3077,1524
4087,2378,3124,1518
4106,2359,3176,1508
4206,2360,3235,1498
4328,2357,3274,1484
4444,2342,3310,1478
4529,2315,3341,1476
4603,2306,3384,1478
4618,2302,3421,1471
4563,2288,3458,1459
4463,2247,3480,1442
4444,2215,3495,1439
4566,2205,3494,1440
4801,2215,3495,1439
4994,2215,3493,1426
5039,2215,3495,1419
4884,2211,3481,1418
4563,2197,3458,1419
4065,2158,3420,1409
3452,2124,3384,1399
2886,2109,3343,1395
2619,2106,3310,1399
2726,2084,3270,1394
3095,2052,3235,1380
3519,2020,3194,1362
3889,1997,3161,1360
4078,1963,3122,1362
4008,1924,3086,1360
3755,1888,3044,1347
3651,1870,3012,1340
3899,1858,2975,1340
4365,1852,2938,1340
4657,1840,2891,1329
